candidate_id	source_file	source_file_sha256	file_index_zero_based	turn_index_zero_based	token_index_zero_based	participant	matched_surface_span	preceding_verb_form	preceding_verb_hkcancor_pos	following_form	following_hkcancor_pos	following_ud_pos	duplicate_group_inputs_json	text	previous_text	next_text	token_context_json	tokens_json	annotation_status
aa62-a5b5c23eb141706a24b1	FC-108d_v2.cha	13970f9d8cd7a1a59e819cee5f8b0bdca4f5ff11c44e2a6d1545fd587bf87a88	40	97	11	XXB	考過	考	v	嗰啲	r	PRON	"{""normalizedSurface"":""考過""}"	譬如有啲呢,有啲Formfive都可能已經考過嗰啲乜嘢LCC啊嗰啲呢.	係喲.	係啊,係啊.	"{""startTokenIndexZeroBased"":4,""endTokenIndexExclusive"":18,""tokens"":[{""word"":""有啲"",""pos"":""r"",""jyutping"":""jau5di1""},{""word"":""Form"",""pos"":""xb"",""jyutping"":null},{""word"":""five"",""pos"":""xm"",""jyutping"":null},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""可能"",""pos"":""vu"",""jyutping"":""ho2nang4""},{""word"":""已經"",""pos"":""d"",""jyutping"":""ji5ging1""},{""word"":""考"",""pos"":""v"",""jyutping"":""haau2""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""嗰啲"",""pos"":""r"",""jyutping"":""go2di1""},{""word"":""乜嘢"",""pos"":""r"",""jyutping"":""mat1je5""},{""word"":""LCC"",""pos"":""xnz"",""jyutping"":null},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""嗰啲"",""pos"":""r"",""jyutping"":""go2di1""},{""word"":""呢"",""pos"":""y"",""jyutping"":""ne1""}]}"	"[{""word"":""譬如"",""pos"":""v"",""jyutping"":""pei3jyu4""},{""word"":""有啲"",""pos"":""r"",""jyutping"":""jau5di1""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""有啲"",""pos"":""r"",""jyutping"":""jau5di1""},{""word"":""Form"",""pos"":""xb"",""jyutping"":null},{""word"":""five"",""pos"":""xm"",""jyutping"":null},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""可能"",""pos"":""vu"",""jyutping"":""ho2nang4""},{""word"":""已經"",""pos"":""d"",""jyutping"":""ji5ging1""},{""word"":""考"",""pos"":""v"",""jyutping"":""haau2""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""嗰啲"",""pos"":""r"",""jyutping"":""go2di1""},{""word"":""乜嘢"",""pos"":""r"",""jyutping"":""mat1je5""},{""word"":""LCC"",""pos"":""xnz"",""jyutping"":null},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""嗰啲"",""pos"":""r"",""jyutping"":""go2di1""},{""word"":""呢"",""pos"":""y"",""jyutping"":""ne1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-3ed5a775403a35e58152	FC-108d_v2.cha	13970f9d8cd7a1a59e819cee5f8b0bdca4f5ff11c44e2a6d1545fd587bf87a88	40	99	46	XXA	做過	做	v	𡃉	y	PART	"{""normalizedSurface"":""做過""}"	所以佢哋就比較好囖,根本好多時佢哋,即係佢哋就算唔使讀呢,佢哋都pass,因為根本好多譬如做嗰啲worksheet嗰啲嘢呢,係誒,即係佢哋Formfour,Formfive都已經做過𡃉嘞,我哋-但係我哋重未學過𡃉喎.	係啊,係啊.	噉對於佢哋來講咪好簡單囖.	"{""startTokenIndexZeroBased"":39,""endTokenIndexExclusive"":53,""tokens"":[{""word"":""four"",""pos"":""xm"",""jyutping"":null},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""Form"",""pos"":""xb"",""jyutping"":null},{""word"":""five"",""pos"":""xm"",""jyutping"":null},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""已經"",""pos"":""d"",""jyutping"":""ji5ging1""},{""word"":""做"",""pos"":""v"",""jyutping"":""zou6""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""嘞"",""pos"":""y"",""jyutping"":""laak3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""我哋"",""pos"":""r"",""jyutping"":""ngo5dei6""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""但係"",""pos"":""c"",""jyutping"":""daan6hai6""}]}"	"[{""word"":""所以"",""pos"":""c"",""jyutping"":""so2ji5""},{""word"":""佢哋"",""pos"":""r"",""jyutping"":""keoi5dei6""},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""比較"",""pos"":""v"",""jyutping"":""bei2gaau3""},{""word"":""好"",""pos"":""d"",""jyutping"":""hou2""},{""word"":""囖"",""pos"":""y"",""jyutping"":""lo1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""根本"",""pos"":""d"",""jyutping"":""gan1bun2""},{""word"":""好多時"",""pos"":""d"",""jyutping"":""hou2do1si4""},{""word"":""佢哋"",""pos"":""r"",""jyutping"":""keoi5dei6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""佢哋"",""pos"":""r"",""jyutping"":""keoi5dei6""},{""word"":""就算"",""pos"":""c"",""jyutping"":""zau6syun3""},{""word"":""唔使"",""pos"":""vu"",""jyutping"":""m4sai2""},{""word"":""讀"",""pos"":""v"",""jyutping"":""duk6""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""佢哋"",""pos"":""r"",""jyutping"":""keoi5dei6""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""pass"",""pos"":""xv"",""jyutping"":null},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""因為"",""pos"":""c"",""jyutping"":""jan1wai6""},{""word"":""根本"",""pos"":""d"",""jyutping"":""gan1bun2""},{""word"":""好多"",""pos"":""m"",""jyutping"":""hou2do1""},{""word"":""譬如"",""pos"":""v"",""jyutping"":""pei3jyu4""},{""word"":""做"",""pos"":""v"",""jyutping"":""zou6""},{""word"":""嗰啲"",""pos"":""r"",""jyutping"":""go2di1""},{""word"":""worksheet"",""pos"":""xn"",""jyutping"":null},{""word"":""嗰啲"",""pos"":""r"",""jyutping"":""go2di1""},{""word"":""嘢"",""pos"":""n"",""jyutping"":""je5""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""誒"",""pos"":""e"",""jyutping"":""e6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""佢哋"",""pos"":""r"",""jyutping"":""keoi5dei6""},{""word"":""Form"",""pos"":""xb"",""jyutping"":null},{""word"":""four"",""pos"":""xm"",""jyutping"":null},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""Form"",""pos"":""xb"",""jyutping"":null},{""word"":""five"",""pos"":""xm"",""jyutping"":null},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""已經"",""pos"":""d"",""jyutping"":""ji5ging1""},{""word"":""做"",""pos"":""v"",""jyutping"":""zou6""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""嘞"",""pos"":""y"",""jyutping"":""laak3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""我哋"",""pos"":""r"",""jyutping"":""ngo5dei6""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""但係"",""pos"":""c"",""jyutping"":""daan6hai6""},{""word"":""我哋"",""pos"":""r"",""jyutping"":""ngo5dei6""},{""word"":""重"",""pos"":""d"",""jyutping"":""zung6""},{""word"":""未"",""pos"":""d"",""jyutping"":""mei6""},{""word"":""學"",""pos"":""v"",""jyutping"":""hok6""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""喎"",""pos"":""y"",""jyutping"":""wo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-8b2f9ee1e3b7587697a6	FC-108d_v2.cha	13970f9d8cd7a1a59e819cee5f8b0bdca4f5ff11c44e2a6d1545fd587bf87a88	40	99	57	XXA	學過	學	v	𡃉	y	PART	"{""normalizedSurface"":""學過""}"	所以佢哋就比較好囖,根本好多時佢哋,即係佢哋就算唔使讀呢,佢哋都pass,因為根本好多譬如做嗰啲worksheet嗰啲嘢呢,係誒,即係佢哋Formfour,Formfive都已經做過𡃉嘞,我哋-但係我哋重未學過𡃉喎.	係啊,係啊.	噉對於佢哋來講咪好簡單囖.	"{""startTokenIndexZeroBased"":50,""endTokenIndexExclusive"":61,""tokens"":[{""word"":""我哋"",""pos"":""r"",""jyutping"":""ngo5dei6""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""但係"",""pos"":""c"",""jyutping"":""daan6hai6""},{""word"":""我哋"",""pos"":""r"",""jyutping"":""ngo5dei6""},{""word"":""重"",""pos"":""d"",""jyutping"":""zung6""},{""word"":""未"",""pos"":""d"",""jyutping"":""mei6""},{""word"":""學"",""pos"":""v"",""jyutping"":""hok6""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""喎"",""pos"":""y"",""jyutping"":""wo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""所以"",""pos"":""c"",""jyutping"":""so2ji5""},{""word"":""佢哋"",""pos"":""r"",""jyutping"":""keoi5dei6""},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""比較"",""pos"":""v"",""jyutping"":""bei2gaau3""},{""word"":""好"",""pos"":""d"",""jyutping"":""hou2""},{""word"":""囖"",""pos"":""y"",""jyutping"":""lo1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""根本"",""pos"":""d"",""jyutping"":""gan1bun2""},{""word"":""好多時"",""pos"":""d"",""jyutping"":""hou2do1si4""},{""word"":""佢哋"",""pos"":""r"",""jyutping"":""keoi5dei6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""佢哋"",""pos"":""r"",""jyutping"":""keoi5dei6""},{""word"":""就算"",""pos"":""c"",""jyutping"":""zau6syun3""},{""word"":""唔使"",""pos"":""vu"",""jyutping"":""m4sai2""},{""word"":""讀"",""pos"":""v"",""jyutping"":""duk6""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""佢哋"",""pos"":""r"",""jyutping"":""keoi5dei6""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""pass"",""pos"":""xv"",""jyutping"":null},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""因為"",""pos"":""c"",""jyutping"":""jan1wai6""},{""word"":""根本"",""pos"":""d"",""jyutping"":""gan1bun2""},{""word"":""好多"",""pos"":""m"",""jyutping"":""hou2do1""},{""word"":""譬如"",""pos"":""v"",""jyutping"":""pei3jyu4""},{""word"":""做"",""pos"":""v"",""jyutping"":""zou6""},{""word"":""嗰啲"",""pos"":""r"",""jyutping"":""go2di1""},{""word"":""worksheet"",""pos"":""xn"",""jyutping"":null},{""word"":""嗰啲"",""pos"":""r"",""jyutping"":""go2di1""},{""word"":""嘢"",""pos"":""n"",""jyutping"":""je5""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""誒"",""pos"":""e"",""jyutping"":""e6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""佢哋"",""pos"":""r"",""jyutping"":""keoi5dei6""},{""word"":""Form"",""pos"":""xb"",""jyutping"":null},{""word"":""four"",""pos"":""xm"",""jyutping"":null},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""Form"",""pos"":""xb"",""jyutping"":null},{""word"":""five"",""pos"":""xm"",""jyutping"":null},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""已經"",""pos"":""d"",""jyutping"":""ji5ging1""},{""word"":""做"",""pos"":""v"",""jyutping"":""zou6""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""嘞"",""pos"":""y"",""jyutping"":""laak3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""我哋"",""pos"":""r"",""jyutping"":""ngo5dei6""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""但係"",""pos"":""c"",""jyutping"":""daan6hai6""},{""word"":""我哋"",""pos"":""r"",""jyutping"":""ngo5dei6""},{""word"":""重"",""pos"":""d"",""jyutping"":""zung6""},{""word"":""未"",""pos"":""d"",""jyutping"":""mei6""},{""word"":""學"",""pos"":""v"",""jyutping"":""hok6""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""喎"",""pos"":""y"",""jyutping"":""wo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-1faa25ac48980d9b3826	FC-108d_v2.cha	13970f9d8cd7a1a59e819cee5f8b0bdca4f5ff11c44e2a6d1545fd587bf87a88	40	117	6	XXB	睇過	睇	v	.		X	"{""normalizedSurface"":""睇過""}"	唉!我都冇睇過.	未啊.	冇時間啊.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":8,""tokens"":[{""word"":""唉"",""pos"":""e"",""jyutping"":""aai5""},{""word"":""!"",""pos"":"""",""jyutping"":null},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""冇"",""pos"":""v1"",""jyutping"":""mou5""},{""word"":""睇"",""pos"":""v"",""jyutping"":""tai2""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""唉"",""pos"":""e"",""jyutping"":""aai5""},{""word"":""!"",""pos"":"""",""jyutping"":null},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""冇"",""pos"":""v1"",""jyutping"":""mou5""},{""word"":""睇"",""pos"":""v"",""jyutping"":""tai2""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-a591a4f0a5f072aca34e	FC-109a_v2.cha	037818836278ea3a03f21b3859a1bddd8c57b91cedbae0cabc4a1643f2e1a630	41	26	2	XXB	試過	試	v	.		X	"{""normalizedSurface"":""試過""}"	未試過.	你有冇跳到啊...啲針?	會唔會跳啲歌詞,突然間聽聽下冇噉樣啊?	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":4,""tokens"":[{""word"":""未"",""pos"":""d"",""jyutping"":""mei6""},{""word"":""試"",""pos"":""v"",""jyutping"":""si3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""未"",""pos"":""d"",""jyutping"":""mei6""},{""word"":""試"",""pos"":""v"",""jyutping"":""si3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-8fbf1a24038cff3c76c2	FC-109a_v2.cha	037818836278ea3a03f21b3859a1bddd8c57b91cedbae0cabc4a1643f2e1a630	41	28	6	XXB	出現過	出現	v	喎	y	PART	"{""normalizedSurface"":""出現過""}"	噉哩個情況𠻺未出現過喎.	會唔會跳啲歌詞,突然間聽聽下冇噉樣啊?	哩個情況普通啊,你正常,即係正版碟都有可能性會出現喇.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":9,""tokens"":[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""哩個"",""pos"":""r"",""jyutping"":""ni1go3""},{""word"":""情況"",""pos"":""n"",""jyutping"":""cing4fong3""},{""word"":""𠻺"",""pos"":""d"",""jyutping"":""aa6""},{""word"":""未"",""pos"":""d"",""jyutping"":""mei6""},{""word"":""出現"",""pos"":""v"",""jyutping"":""ceot1jin6""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""喎"",""pos"":""y"",""jyutping"":""wo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""哩個"",""pos"":""r"",""jyutping"":""ni1go3""},{""word"":""情況"",""pos"":""n"",""jyutping"":""cing4fong3""},{""word"":""𠻺"",""pos"":""d"",""jyutping"":""aa6""},{""word"":""未"",""pos"":""d"",""jyutping"":""mei6""},{""word"":""出現"",""pos"":""v"",""jyutping"":""ceot1jin6""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""喎"",""pos"":""y"",""jyutping"":""wo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-c91e9423fa5acb5b7d19	FC-109a_v2.cha	037818836278ea3a03f21b3859a1bddd8c57b91cedbae0cabc4a1643f2e1a630	41	79	4	XXA	聽過	聽	v	你	r	PRON	"{""normalizedSurface"":""聽過""}"	我又未聽過你爆粗𡃉喎.	佢哋唔係賣淫嗰啲囖.	但係同我哋以前嗰輩比啊,就爭得遠囖.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":10,""tokens"":[{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""又"",""pos"":""d"",""jyutping"":""jau6""},{""word"":""未"",""pos"":""d"",""jyutping"":""mei6""},{""word"":""聽"",""pos"":""v"",""jyutping"":""teng1""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""爆粗"",""pos"":""v"",""jyutping"":""baau3cou1""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""喎"",""pos"":""y"",""jyutping"":""wo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""又"",""pos"":""d"",""jyutping"":""jau6""},{""word"":""未"",""pos"":""d"",""jyutping"":""mei6""},{""word"":""聽"",""pos"":""v"",""jyutping"":""teng1""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""爆粗"",""pos"":""v"",""jyutping"":""baau3cou1""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""喎"",""pos"":""y"",""jyutping"":""wo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-3b95f368da6243026679	FC-109a_v2.cha	037818836278ea3a03f21b3859a1bddd8c57b91cedbae0cabc4a1643f2e1a630	41	149	8	XXC	讀過	讀	v	書	n	NOUN	"{""normalizedSurface"":""讀過""}"	我知,雖然我哋個個都讀過書.	唔係,讀書哩個問題我都覺得迫唔來𠸏,即係,我自己都有哩個經驗.	亦都唔可以用,即係讀書嗰個讀書嘅成績來定佢嘅成就.	"{""startTokenIndexZeroBased"":1,""endTokenIndexExclusive"":11,""tokens"":[{""word"":""知"",""pos"":""v"",""jyutping"":""zi1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""雖然"",""pos"":""c"",""jyutping"":""seoi1jin4""},{""word"":""我哋"",""pos"":""r"",""jyutping"":""ngo5dei6""},{""word"":""個個"",""pos"":""q"",""jyutping"":""go3go3""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""讀"",""pos"":""v"",""jyutping"":""duk6""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""書"",""pos"":""n"",""jyutping"":""syu1""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""知"",""pos"":""v"",""jyutping"":""zi1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""雖然"",""pos"":""c"",""jyutping"":""seoi1jin4""},{""word"":""我哋"",""pos"":""r"",""jyutping"":""ngo5dei6""},{""word"":""個個"",""pos"":""q"",""jyutping"":""go3go3""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""讀"",""pos"":""v"",""jyutping"":""duk6""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""書"",""pos"":""n"",""jyutping"":""syu1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-0afd219b5192953e7656	FC-R002b_v2.cha	b28d73a3ee59df00086c327503f3fb5153b39c62120bf7ce3bf6e4074ea3665a	43	12	10	XXA	睇過	睇	v	""""		X	"{""normalizedSurface"":""睇過""}"	"噉個導演嘅拍法亦都幾似嗰陣時睇過""猛龍過江""呀,咪成日李小龍喺度講腰馬合一𠸏."	由好-佢哋好九唔搭八噉跳呢,到後來一場都幾-幾專業嘅一場艷舞.	起腳應該噉樣𠸏.	"{""startTokenIndexZeroBased"":3,""endTokenIndexExclusive"":17,""tokens"":[{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""拍法"",""pos"":""n"",""jyutping"":""paak3faat3""},{""word"":""亦都"",""pos"":""d"",""jyutping"":""jik6dou1""},{""word"":""幾"",""pos"":""d"",""jyutping"":""gei2""},{""word"":""似"",""pos"":""v"",""jyutping"":""ci5""},{""word"":""嗰陣時"",""pos"":""r"",""jyutping"":""go2zan6si4""},{""word"":""睇"",""pos"":""v"",""jyutping"":""tai2""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""\"""",""pos"":"""",""jyutping"":null},{""word"":""猛龍"",""pos"":""n"",""jyutping"":""maang3lung4""},{""word"":""過"",""pos"":""v"",""jyutping"":""gwo3""},{""word"":""江"",""pos"":""n"",""jyutping"":""gong1""},{""word"":""\"""",""pos"":"""",""jyutping"":null},{""word"":""呀"",""pos"":""y"",""jyutping"":""aa4""}]}"	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""導演"",""pos"":""n"",""jyutping"":""dou6jin2""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""拍法"",""pos"":""n"",""jyutping"":""paak3faat3""},{""word"":""亦都"",""pos"":""d"",""jyutping"":""jik6dou1""},{""word"":""幾"",""pos"":""d"",""jyutping"":""gei2""},{""word"":""似"",""pos"":""v"",""jyutping"":""ci5""},{""word"":""嗰陣時"",""pos"":""r"",""jyutping"":""go2zan6si4""},{""word"":""睇"",""pos"":""v"",""jyutping"":""tai2""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""\"""",""pos"":"""",""jyutping"":null},{""word"":""猛龍"",""pos"":""n"",""jyutping"":""maang3lung4""},{""word"":""過"",""pos"":""v"",""jyutping"":""gwo3""},{""word"":""江"",""pos"":""n"",""jyutping"":""gong1""},{""word"":""\"""",""pos"":"""",""jyutping"":null},{""word"":""呀"",""pos"":""y"",""jyutping"":""aa4""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""咪"",""pos"":""d"",""jyutping"":""mai6""},{""word"":""成日"",""pos"":""d"",""jyutping"":""seng4jat6""},{""word"":""李"",""pos"":""nr"",""jyutping"":""lei5""},{""word"":""小龍"",""pos"":""nr"",""jyutping"":""siu2lung4""},{""word"":""喺度"",""pos"":""p"",""jyutping"":""hai2dou6""},{""word"":""講"",""pos"":""v"",""jyutping"":""gong2""},{""word"":""腰馬合一"",""pos"":""l"",""jyutping"":""jiu1maa5hap6jat1""},{""word"":""𠸏"",""pos"":""y"",""jyutping"":""ge2""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-722687ad71a1173274aa	FC-R002b_v2.cha	b28d73a3ee59df00086c327503f3fb5153b39c62120bf7ce3bf6e4074ea3665a	43	73	5	XXA	揾過	揾	v	錢	n	NOUN	"{""normalizedSurface"":""揾過""}"	即係𠻺一個揾過錢,揸住好多金鏈啊.	跟住一個就比較有錢嘞.	即係一生嘅積蓄呢,喺股票裏便輸晒嘅.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":12,""tokens"":[{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""𠻺"",""pos"":""y1"",""jyutping"":""aa6""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""揾"",""pos"":""v"",""jyutping"":""wan2""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""錢"",""pos"":""n"",""jyutping"":""cin2""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""揸"",""pos"":""v"",""jyutping"":""zaa1""},{""word"":""住"",""pos"":""u"",""jyutping"":""zyu6""},{""word"":""好多"",""pos"":""m"",""jyutping"":""hou2do1""},{""word"":""金鏈"",""pos"":""n"",""jyutping"":""gam1lin2""}]}"	"[{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""𠻺"",""pos"":""y1"",""jyutping"":""aa6""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""揾"",""pos"":""v"",""jyutping"":""wan2""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""錢"",""pos"":""n"",""jyutping"":""cin2""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""揸"",""pos"":""v"",""jyutping"":""zaa1""},{""word"":""住"",""pos"":""u"",""jyutping"":""zyu6""},{""word"":""好多"",""pos"":""m"",""jyutping"":""hou2do1""},{""word"":""金鏈"",""pos"":""n"",""jyutping"":""gam1lin2""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
