candidate_id	query_scope	source_file	source_file_sha256	file_index_zero_based	turn_index_zero_based	recording_date	participant	text	matches_json	previous_text	next_text	annotation_status
HKC-25-00384	exact_token	FC-048_v2.cha	4f33e6b5f6b073270b0c7c81d2a3a9c9d840632ba44b2c1513dfc253dd3ba6e4	25	384	1997-08-30	XXC	𠻺俾佢要冚啊.	"[{""token_index_zero_based"":1,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	俾人.	自己囖.	UNSCREENED_LEXICAL_CANDIDATE
HKC-25-00390	exact_token	FC-048_v2.cha	4f33e6b5f6b073270b0c7c81d2a3a9c9d840632ba44b2c1513dfc253dd3ba6e4	25	390	1997-08-30	XXB	但係我買返張俾自己得唔得啊?	"[{""token_index_zero_based"":5,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	係啊.	唔係啊.	UNSCREENED_LEXICAL_CANDIDATE
HKC-25-00398	exact_token	FC-048_v2.cha	4f33e6b5f6b073270b0c7c81d2a3a9c9d840632ba44b2c1513dfc253dd3ba6e4	25	398	1997-08-30	XXA	你叫佢送張俾你吖.	"[{""token_index_zero_based"":5,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	我上次去買係有冷氣被送𡃉.		UNSCREENED_LEXICAL_CANDIDATE
HKC-26-00004	exact_token	FC-049_v2.cha	5c9c6be3f062387a0f7ac4bff22603b2386c10e071a1a7e256731abc2b39f53f	26	4		XXB	你聽我呃,我-俾我諗下先得唔得唧?	"[{""token_index_zero_based"":7,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	嗱,你真係唔好玩嘢啊.	真係有冇搞錯啊?	UNSCREENED_LEXICAL_CANDIDATE
HKC-26-00092	exact_token	FC-049_v2.cha	5c9c6be3f062387a0f7ac4bff22603b2386c10e071a1a7e256731abc2b39f53f	26	92		XXB	咪話佢跌咗落山崖,跟住俾樹枝晾住,跌唔死.	"[{""token_index_zero_based"":9,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	即係其實佢點-點樣唔死唧?	跌唔死跟住咪走去潛伏喺哩個少林寺準備報仇囖.	UNSCREENED_LEXICAL_CANDIDATE
HKC-26-00319	exact_token	FC-049_v2.cha	5c9c6be3f062387a0f7ac4bff22603b2386c10e071a1a7e256731abc2b39f53f	26	319		XXA	喂其實我有一樣嘢想話俾你聽好耐𡃉.	"[{""token_index_zero_based"":9,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	啊我唔知啊.	乜嘢啊?	UNSCREENED_LEXICAL_CANDIDATE
HKC-26-00328	exact_token	FC-049_v2.cha	5c9c6be3f062387a0f7ac4bff22603b2386c10e071a1a7e256731abc2b39f53f	26	328		XXA	如果唔係俾人拍咗-拍咗三級片噉點啊?	"[{""token_index_zero_based"":2,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	好彩你唔係女仔唧.	哩啲嘢唔會話唔知情底下拍咗啩.	UNSCREENED_LEXICAL_CANDIDATE
HKC-26-00340	exact_token	FC-049_v2.cha	5c9c6be3f062387a0f7ac4bff22603b2386c10e071a1a7e256731abc2b39f53f	26	340		XXA	錄又話咗俾你聽,冇意義喇.	"[{""token_index_zero_based"":4,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	唉,唔理嚹.	係噉先喇.	UNSCREENED_LEXICAL_CANDIDATE
HKC-28-00008	exact_token	FC-053_v2.cha	61eeb21a6a84b7e227ebc0f14b3bd6221ea93939fed296e55cb78cd4c268b7bb	28	8		XXB	傾到我已經係俾咗好多次機會佢,佢都根本冇珍惜過.	"[{""token_index_zero_based"":5,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	因為嗰個同學呢好多嘴啊,佢坐正成班嘅中間,噉呢成日周圍同左右啊,前後啊啲人呢傾暈晒𡃉嘞.	噉所以呢我先至用個口罩誒,笠住佢個口.	UNSCREENED_LEXICAL_CANDIDATE
HKC-28-00016	exact_token	FC-053_v2.cha	61eeb21a6a84b7e227ebc0f14b3bd6221ea93939fed296e55cb78cd4c268b7bb	28	16		XXB	噉但係我解釋咗俾佢聽之後,誒,我都覺得佢唔明白囖.	"[{""token_index_zero_based"":5,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	噉跟住傾嘅過程之中佢係好唔忿氣囖,覺得我噉樣做唔啱囖.	噉我又自己-又好激動,噉所以呢我就喊咗出來.	UNSCREENED_LEXICAL_CANDIDATE
HKC-28-00024	exact_token	FC-053_v2.cha	61eeb21a6a84b7e227ebc0f14b3bd6221ea93939fed296e55cb78cd4c268b7bb	28	24		XXB	噉佢嗰日呢都寫咗封道歉信俾我.	"[{""token_index_zero_based"":10,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	只不過佢係比較傾得多.	因為有其他先生話佢噉樣做-即係激嬲老師唔啱喇.	UNSCREENED_LEXICAL_CANDIDATE
HKC-28-00027	exact_token	FC-053_v2.cha	61eeb21a6a84b7e227ebc0f14b3bd6221ea93939fed296e55cb78cd4c268b7bb	28	27		XXB	噉嗰啲同學全部都有寫道歉信俾我囖.	"[{""token_index_zero_based"":9,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	噉另外哩個同學都供咗其他同學啲名出來,話上堂重有邊啲同學係傾偈啊.	"噉我收道歉信嗰陣時又覺得誒,""唉-算喇."	UNSCREENED_LEXICAL_CANDIDATE
HKC-28-00041	exact_token	FC-053_v2.cha	61eeb21a6a84b7e227ebc0f14b3bd6221ea93939fed296e55cb78cd4c268b7bb	28	41		XXA	而且佢哋都知道呢激親先生呢,所以呢嗰個學生呢都而家-,而家都寫返封道歉信俾個先生.	"[{""token_index_zero_based"":26,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	噉樣呢噉嘅行為佢哋都知道自己都唔啱𡃉其實.	都已經-我諗佢都已經知道自己錯𡃉嚹.	UNSCREENED_LEXICAL_CANDIDATE
HKC-28-00053	exact_token	FC-053_v2.cha	61eeb21a6a84b7e227ebc0f14b3bd6221ea93939fed296e55cb78cd4c268b7bb	28	53		XXA	嗰個學生呢我話俾全班同學知嗰個學生-嗰個同學退學嘅時候呢,全班同學都唔鐘意嗰個同學𡃉原來.	"[{""token_index_zero_based"":5,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	同埋呢我近排呢有個學生退咗學啊.	點解啊?	UNSCREENED_LEXICAL_CANDIDATE
HKC-28-00058	exact_token	FC-053_v2.cha	61eeb21a6a84b7e227ebc0f14b3bd6221ea93939fed296e55cb78cd4c268b7bb	28	58		XXA	到到午餐嚹,到到小息嘅時候呢,個家長就會要拎埋晒啲嘢食來到學校送俾個仔食喎.	"[{""token_index_zero_based"":25,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	譬如包括晒佢哋早午晚三餐都控制晒喇,譬如話朝頭早食早餐就一定要係食邊幾樣喇.	好嚹,唔單止哩樣嘢喎.	UNSCREENED_LEXICAL_CANDIDATE
HKC-28-00062	exact_token	FC-053_v2.cha	61eeb21a6a84b7e227ebc0f14b3bd6221ea93939fed296e55cb78cd4c268b7bb	28	62		XXA	如果個學校呢嗰日呢,誒,-譬如話冇打開窗嘅話,個家長呢就會話一定要打-打返開個窗啊,或者呢要開風扇俾佢啊.	"[{""token_index_zero_based"":39,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	甚至乎佢就會呢關注到呢學生嘅空氣流通嘅問題喎.	噉所以而家學校呢喺我個課室又一定要開住個冷氣機嘞.	UNSCREENED_LEXICAL_CANDIDATE
HKC-28-00072	exact_token	FC-053_v2.cha	61eeb21a6a84b7e227ebc0f14b3bd6221ea93939fed296e55cb78cd4c268b7bb	28	72		XXA	或者呢有隻烏蠅飛過呢都會話俾老師知呢個烏蠅會騷擾到佢上堂𡃉.	"[{""token_index_zero_based"":10,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	告哩個告嗰個,一係呢就話佢傾偈啊,一係呢就-話佢喺度抌垃圾啊,一係就喺度玩嘢啊.	所以呢哩個學生係好麻煩𡃉.	UNSCREENED_LEXICAL_CANDIDATE
HKC-28-00086	exact_token	FC-053_v2.cha	61eeb21a6a84b7e227ebc0f14b3bd6221ea93939fed296e55cb78cd4c268b7bb	28	86		XXB	我呢每個學期呢都會計返,誒,如果默書高分嗰幾個同學-特別高分幾個同學呢我會有禮物俾佢哋.	"[{""token_index_zero_based"":33,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	啊,你有冇獎勵佢哋𡃉?	同埋測驗考試攞高分呢我都獎禮物俾佢哋.	UNSCREENED_LEXICAL_CANDIDATE
HKC-28-00087	exact_token	FC-053_v2.cha	61eeb21a6a84b7e227ebc0f14b3bd6221ea93939fed296e55cb78cd4c268b7bb	28	87		XXB	同埋測驗考試攞高分呢我都獎禮物俾佢哋.	"[{""token_index_zero_based"":11,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	我呢每個學期呢都會計返,誒,如果默書高分嗰幾個同學-特別高分幾個同學呢我會有禮物俾佢哋.	噉佢哋都會好開心.	UNSCREENED_LEXICAL_CANDIDATE
HKC-28-00089	exact_token	FC-053_v2.cha	61eeb21a6a84b7e227ebc0f14b3bd6221ea93939fed296e55cb78cd4c268b7bb	28	89		XXB	所以啲同學都會為咗攞嗰啲禮物有一個目標俾自己,佢哋會努力啲讀我嗰科囖.	"[{""token_index_zero_based"":13,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	噉佢哋都會好開心.	係啊.	UNSCREENED_LEXICAL_CANDIDATE
HKC-28-00094	exact_token	FC-053_v2.cha	61eeb21a6a84b7e227ebc0f14b3bd6221ea93939fed296e55cb78cd4c268b7bb	28	94		XXA	噉如果儲夠五次貼紙嘅話我就會獎個禮物俾佢𡃉喎.	"[{""token_index_zero_based"":14,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	如果每次嗰個同學攞一百分呢我就黏個貼紙喺佢個名側邊喎.	中文默書喇,英文默書都係喎.	UNSCREENED_LEXICAL_CANDIDATE
HKC-29-00034	exact_token	FC-055_v2.cha	9240a3126c82dce64b5d2ddb7b81d4240c371bc4a991e440297dfedc78a7a3f6	29	34	1997-08-22	XXM	噉賺埋賺埋都唔使-唔使跟大陸嗰啲,嗰啲,嗰啲-嗰啲稅收啊,利得稅噉來俾吖嗎.	"[{""token_index_zero_based"":24,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	唔係香港炒,香港上市.	哦.	UNSCREENED_LEXICAL_CANDIDATE
HKC-29-00036	exact_token	FC-055_v2.cha	9240a3126c82dce64b5d2ddb7b81d4240c371bc4a991e440297dfedc78a7a3f6	29	36	1997-08-22	XXF	唔使俾嗰啲.	"[{""token_index_zero_based"":1,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	哦.	全部都跟香港嚟俾吖嗎.	UNSCREENED_LEXICAL_CANDIDATE
HKC-29-00037	exact_token	FC-055_v2.cha	9240a3126c82dce64b5d2ddb7b81d4240c371bc4a991e440297dfedc78a7a3f6	29	37	1997-08-22	XXM	全部都跟香港嚟俾吖嗎.	"[{""token_index_zero_based"":5,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	唔使俾嗰啲.	哦.	UNSCREENED_LEXICAL_CANDIDATE
HKC-29-00052	exact_token	FC-055_v2.cha	9240a3126c82dce64b5d2ddb7b81d4240c371bc4a991e440297dfedc78a7a3f6	29	52	1997-08-22	XXM	其他三分二海外啊,留返啲啲咪俾啲大陸嗰啲人買囖.	"[{""token_index_zero_based"":9,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	噉有幾多分,有三分一𠻺,喺香港集資啊.	但係大陸買股票好鬼艱難𠺢嗎.	UNSCREENED_LEXICAL_CANDIDATE
HKC-29-00058	exact_token	FC-055_v2.cha	9240a3126c82dce64b5d2ddb7b81d4240c371bc4a991e440297dfedc78a7a3f6	29	58	1997-08-22	XXM	攞份表都要俾黑錢,死𦧲難𦧲先𦧲入個交易場.	"[{""token_index_zero_based"":5,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	要排隊死𦧲難𦧲先攞到份表啊.	哦.	UNSCREENED_LEXICAL_CANDIDATE
HKC-29-00271	exact_token	FC-055_v2.cha	9240a3126c82dce64b5d2ddb7b81d4240c371bc4a991e440297dfedc78a7a3f6	29	271	1997-08-22	XXF	唔俾呀?	"[{""token_index_zero_based"":1,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	我都買九十九倍喇,學似你阿媽.	叫你去買一百蚊易九十九倍喇,江碧慧.	UNSCREENED_LEXICAL_CANDIDATE
HKC-29-00295	exact_token	FC-055_v2.cha	9240a3126c82dce64b5d2ddb7b81d4240c371bc4a991e440297dfedc78a7a3f6	29	295	1997-08-22	XXF	"跟住話俾我聽""我冇買到啊."	"[{""token_index_zero_based"":2,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	嘩,真係跑出喎,幾開心啊.	所以咪輸錢囖嗰日.	UNSCREENED_LEXICAL_CANDIDATE
HKC-29-00344	exact_token	FC-055_v2.cha	9240a3126c82dce64b5d2ddb7b81d4240c371bc4a991e440297dfedc78a7a3f6	29	344	1997-08-22	XXF	哎,講啲白黐嘢俾你聽啊.	"[{""token_index_zero_based"":6,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	噉我哋可以講啲乜嘢呢?	白黐嘢唔好講嚹.	UNSCREENED_LEXICAL_CANDIDATE
HKC-29-00348	exact_token	FC-055_v2.cha	9240a3126c82dce64b5d2ddb7b81d4240c371bc4a991e440297dfedc78a7a3f6	29	348	1997-08-22	XXF	我想講啲笑話俾你聽咋喎.	"[{""token_index_zero_based"":5,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	點解啊?	好啊.	UNSCREENED_LEXICAL_CANDIDATE
HKC-29-00363	exact_token	FC-055_v2.cha	9240a3126c82dce64b5d2ddb7b81d4240c371bc4a991e440297dfedc78a7a3f6	29	363	1997-08-22	XXF	噉我解釋俾佢聽.	"[{""token_index_zero_based"":3,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	佢-佢-佢-佢-佢問呢,電腦點樣儲嘢嘅.	電腦呢,個單位係用byte嘅.	UNSCREENED_LEXICAL_CANDIDATE
HKC-29-00371	exact_token	FC-055_v2.cha	9240a3126c82dce64b5d2ddb7b81d4240c371bc4a991e440297dfedc78a7a3f6	29	371	1997-08-22	XXM	噉你要話-話埋俾哩個低能妹聽.	"[{""token_index_zero_based"":7,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	噉你唔會講bit𠺢嗎,你講byte𠺢嗎.	我講咗嚹.	UNSCREENED_LEXICAL_CANDIDATE
HKC-29-00373	exact_token	FC-055_v2.cha	9240a3126c82dce64b5d2ddb7b81d4240c371bc4a991e440297dfedc78a7a3f6	29	373	1997-08-22	XXF	我講完byte之後,我就話俾佢聽,一個byte就等如八個bit.	"[{""token_index_zero_based"":9,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	我講咗嚹.	"佢話""哦,bit."	UNSCREENED_LEXICAL_CANDIDATE
HKC-29-00380	exact_token	FC-055_v2.cha	9240a3126c82dce64b5d2ddb7b81d4240c371bc4a991e440297dfedc78a7a3f6	29	380	1997-08-22	XXF	跟住我話俾佢聽,誒,bit之上就byte喇.	"[{""token_index_zero_based"":3,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	有冇bit嗰個bit啊?	byte之上呢,就K,K然後就meg.	UNSCREENED_LEXICAL_CANDIDATE
HKC-29-00413	exact_token	FC-055_v2.cha	9240a3126c82dce64b5d2ddb7b81d4240c371bc4a991e440297dfedc78a7a3f6	29	413	1997-08-22	XXF	我話俾佢聽係memory囖.	"[{""token_index_zero_based"":2,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	Ram.	教佢英文名吖嗎.	UNSCREENED_LEXICAL_CANDIDATE
HKC-29-00428	exact_token	FC-055_v2.cha	9240a3126c82dce64b5d2ddb7b81d4240c371bc4a991e440297dfedc78a7a3f6	29	428	1997-08-22	XXF	跟住我咪解釋俾佢聽乜嘢係ram,乜嘢,乜嘢叫阿mac.	"[{""token_index_zero_based"":4,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	○,好叻咩你.	佢又問我三十二嗰啲乜嘢啊.	UNSCREENED_LEXICAL_CANDIDATE
HKC-29-00431	exact_token	FC-055_v2.cha	9240a3126c82dce64b5d2ddb7b81d4240c371bc4a991e440297dfedc78a7a3f6	29	431	1997-08-22	XXM	噉你有冇講埋ram嘅種類俾佢聽啊?	"[{""token_index_zero_based"":8,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	噉究竟係乜嘢?	Ram嘅種類?	UNSCREENED_LEXICAL_CANDIDATE
HKC-29-00439	exact_token	FC-055_v2.cha	9240a3126c82dce64b5d2ddb7b81d4240c371bc4a991e440297dfedc78a7a3f6	29	439	1997-08-22	XXF	噉你而家講俾我聽.	"[{""token_index_zero_based"":4,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	唔好講,佢都唔識.	越講越亂.	UNSCREENED_LEXICAL_CANDIDATE
HKC-31-00107	exact_token	FC-101_v2.cha	6ea8fb15323f1b5b3017f243d968ae2b36d0ea1097e4fec84723242a2e023041	31	107	1995-12-29	XXB	韓國人呢俾我嘅印象呢,佢哋呢,睇唔起中國人喇.	"[{""token_index_zero_based"":2,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	點解唔鍾意韓國啊?	不特止喇.	UNSCREENED_LEXICAL_CANDIDATE
HKC-31-00147	exact_token	FC-101_v2.cha	6ea8fb15323f1b5b3017f243d968ae2b36d0ea1097e4fec84723242a2e023041	31	147	1995-12-29	XXB	你攞水煲啲薯仔,然後整爛啲薯仔,然後俾人食.	"[{""token_index_zero_based"":14,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	好呃.	梗係唔係喇.	UNSCREENED_LEXICAL_CANDIDATE
HKC-32-00041	exact_token	FC-103_v2.cha	7925d9e37ec562965f598ebe225c43503865e03be344815bf1c5e6f40cb67f05	32	41	1995-12-21	XXB	跟住就晨早帶返佢出去九龍嗰邊,俾另一個親戚,即係探另一個親戚噉樣囖.	"[{""token_index_zero_based"":10,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	係喇.	所以我返咗屋企好-好少時間咋,嗰個禮拜,即係啱啱嗰個禮拜,係夜晚食餐飯,跟住第二朝,第二朝八點鐘起身又要出返來哩度.	UNSCREENED_LEXICAL_CANDIDATE
HKC-32-00094	exact_token	FC-103_v2.cha	7925d9e37ec562965f598ebe225c43503865e03be344815bf1c5e6f40cb67f05	32	94	1995-12-21	XXA	我求你都俾我哋有智慧,同埋聖靈,我又求你去guide住我哋去諗,究竟乜嘢叫做信心同埋我哋點樣樣去可以develop到我哋嘅信心,我求你亦都去帶領以下嘅時間,奉基督嘅名求,阿們.	"[{""token_index_zero_based"":4,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	天父,多謝你,又可以同阿晴晴一齊睇聖經,同埋即係睇關於信心哩個功課.	係呢,你睇哩課嘅時候,你覺得乜嘢係信心啊?	UNSCREENED_LEXICAL_CANDIDATE
HKC-32-00141	exact_token	FC-103_v2.cha	7925d9e37ec562965f598ebe225c43503865e03be344815bf1c5e6f40cb67f05	32	141	1995-12-21	XXB	一係我俾哩張你晾吖.	"[{""token_index_zero_based"":2,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	唔係,我隻腳太短嚹.	唔使,得𡃉嚹.	UNSCREENED_LEXICAL_CANDIDATE
HKC-32-00154	exact_token	FC-103_v2.cha	7925d9e37ec562965f598ebe225c43503865e03be344815bf1c5e6f40cb67f05	32	154	1995-12-21	XXB	誒,要知道自己信神呢唔係係情感上囖,係理性嘅,即係有確據噉樣去信神呢,即係好-即係信神哩樣嘢係好真實啊,同埋又知道,誒,即係如果你覺得哩個神係真實呢,噉你會對神,誒,曾經俾你嘅承諾呢,你都會知道會實現𠺢嗎,噉咪會有信心囖.	"[{""token_index_zero_based"":65,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	首先要真係要信神喇,但係點樣對佢嗰啲有信心.	我諗憑住你自己經驗囖,可能譬如睇聖經啊,祈禱啊,噉睇下神喺你喺你個生命有冇啲乜嘢嘅工作啊,又或者,誒,睇多啲有關嘅資料,因為有好多書都係講神做過嗰啲嘢𠺢嗎,都係有根據啊,噉咪理-理性啲囖,我諗.	UNSCREENED_LEXICAL_CANDIDATE
HKC-32-00161	exact_token	FC-103_v2.cha	7925d9e37ec562965f598ebe225c43503865e03be344815bf1c5e6f40cb67f05	32	161	1995-12-21	XXA	噉其實哩度就個背景就係講耶穌復活咗嘞,佢就顯現咗俾好多人睇喇,其中一個人叫做多瑪,噉我哋睇下佢講啲乜嘢嘞.	"[{""token_index_zero_based"":18,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	係啊.	不如你讀吖,不如輪流讀嘞.	UNSCREENED_LEXICAL_CANDIDATE
HKC-32-00183	exact_token	FC-103_v2.cha	7925d9e37ec562965f598ebe225c43503865e03be344815bf1c5e6f40cb67f05	32	183	1995-12-21	XXA	"噉當然喇,即係其實耶穌都對多瑪好好,佢都終於俾佢真係見到佢,即係耶穌佢都講喇,佢特登喺廿七節嘅時候,同多瑪講,佢話""你伸隻手來摸下我隻手喇,同埋摸下我個肋膀喇噉."	"[{""token_index_zero_based"":16,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	嗯.	"""因為其實耶穌就知道之前多瑪唔信𡃉,所以耶穌就對佢好好,即係佢特登俾佢experience,同埋俾佢見到."	UNSCREENED_LEXICAL_CANDIDATE
HKC-32-00184	exact_token	FC-103_v2.cha	7925d9e37ec562965f598ebe225c43503865e03be344815bf1c5e6f40cb67f05	32	184	1995-12-21	XXA	"""因為其實耶穌就知道之前多瑪唔信𡃉,所以耶穌就對佢好好,即係佢特登俾佢experience,同埋俾佢見到."	"[{""token_index_zero_based"":23,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""},{""token_index_zero_based"":28,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	"噉當然喇,即係其實耶穌都對多瑪好好,佢都終於俾佢真係見到佢,即係耶穌佢都講喇,佢特登喺廿七節嘅時候,同多瑪講,佢話""你伸隻手來摸下我隻手喇,同埋摸下我個肋膀喇噉."	不過我諗,即係唔係個個人可以見到,即係耶穌復活哩件事喇,噉所以-所以即係耶穌expect,或者佢話嗰啲冇親眼見到,但係都信嗰啲呢就更加好啊比起哩啲.	UNSCREENED_LEXICAL_CANDIDATE
HKC-32-00197	exact_token	FC-103_v2.cha	7925d9e37ec562965f598ebe225c43503865e03be344815bf1c5e6f40cb67f05	32	197	1995-12-21	XXA	信-信佢會賞賜嗰啲去尋找佢嗰啲人,我諗即係類似係,誒,佢-信得過佢係對嗰啲追求佢,或者係跟從佢啲人呢,總之係有好嘢俾佢喇.	"[{""token_index_zero_based"":46,""word"":""俾"",""pos"":""v"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	信佢嘅賞賜呀?	喀.	UNSCREENED_LEXICAL_CANDIDATE
HKC-33-00000	exact_token	FC-104_v2.cha	f544c88469cf6947b3781401a683cc89afbe60b9a7ddfac523735a78cc30ba93	33	0	1996-01-10	XXA	琴日阿慧打俾我啊琴晚.	"[{""token_index_zero_based"":3,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"		係咩?	UNSCREENED_LEXICAL_CANDIDATE
HKC-33-00002	exact_token	FC-104_v2.cha	f544c88469cf6947b3781401a683cc89afbe60b9a7ddfac523735a78cc30ba93	33	2	1996-01-10	XXA	我初頭咪打俾你𠸏.	"[{""token_index_zero_based"":4,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	係咩?	係啊.	UNSCREENED_LEXICAL_CANDIDATE
HKC-33-00022	exact_token	FC-104_v2.cha	f544c88469cf6947b3781401a683cc89afbe60b9a7ddfac523735a78cc30ba93	33	22	1996-01-10	XXA	唔係,佢就冇話俾我知個purpose係乜嘢,淨係話問我pre-,你prefer星期六定係星期日出來,噉我話prefer星期六囖.	"[{""token_index_zero_based"":6,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	咁得意𠸏,即係又冇通知過阿Jay佢生日想出來,但係佢又想揾人出來.	哦.	UNSCREENED_LEXICAL_CANDIDATE
HKC-33-00024	exact_token	FC-104_v2.cha	f544c88469cf6947b3781401a683cc89afbe60b9a7ddfac523735a78cc30ba93	33	24	1996-01-10	XXA	我星期日想做嘢吖嗎,所以我打俾你嗰時呢,我以為...咦!你洗𡁵-洗𡁵contactlens.	"[{""token_index_zero_based"":11,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	哦.	係啊.	UNSCREENED_LEXICAL_CANDIDATE
HKC-33-00026	exact_token	FC-104_v2.cha	f544c88469cf6947b3781401a683cc89afbe60b9a7ddfac523735a78cc30ba93	33	26	1996-01-10	XXA	我以為你打俾我囖.	"[{""token_index_zero_based"":4,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	係啊.	未啊.	UNSCREENED_LEXICAL_CANDIDATE
HKC-33-00032	exact_token	FC-104_v2.cha	f544c88469cf6947b3781401a683cc89afbe60b9a7ddfac523735a78cc30ba93	33	32	1996-01-10	XXB	噉不如即係洗埋con,食埋嘢先打俾你囖.	"[{""token_index_zero_based"":12,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	噉我返屋企喇,未有咁快,噉返屋企噉就食嘢囖.	噉你之後幾點鐘瞓𠻺琴晚?	UNSCREENED_LEXICAL_CANDIDATE
HKC-33-00079	exact_token	FC-104_v2.cha	f544c88469cf6947b3781401a683cc89afbe60b9a7ddfac523735a78cc30ba93	33	79	1996-01-10	XXB	唔係𠺝,佢話俾我知啫嗎,即係報一報到噉樣.	"[{""token_index_zero_based"":5,""word"":""俾"",""pos"":""p"",""jyutping"":""bei2"",""query_type"":""exact_token""}]"	佢去等你啊?	佢-佢唔係讀,佢-佢唔係返屋企咩?	UNSCREENED_LEXICAL_CANDIDATE
