candidate_id	source_file	source_file_sha256	file_index_zero_based	turn_index_zero_based	token_index_zero_based	participant	matched_surface_span	segmentation_profile	matched_hkcancor_tags	matched_ud_tags	immediate_left_form	immediate_left_hkcancor_pos	immediate_left_ud_pos	immediate_right_form	immediate_right_hkcancor_pos	immediate_right_ud_pos	duplicate_group_inputs_json	text	previous_text	next_text	token_context_json	tokens_json	annotation_status
aa82-f2c447f792f22d499bba	FC-106b_v2.cha	7d29a8affa8870dbd0a22592241753942dedbcba4f42fa8fd70348fb31ec4d9a	36	129	7	XXA	邊度	single_token_bin_dou	r	PRON	影	v	VERB	吖	y	PART	"{""normalizedSurface"":""邊度""}"	哩張你知唔知影邊度吖.	九成都係啊.	大三巴個腳吖嗎,係唔係啊?	"{""startTokenIndexZeroBased"":1,""endTokenIndexExclusive"":10,""tokens"":[{""word"":""張"",""pos"":""q"",""jyutping"":""zoeng1""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""知"",""pos"":""v"",""jyutping"":""zi1""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""知"",""pos"":""v"",""jyutping"":""zi1""},{""word"":""影"",""pos"":""v"",""jyutping"":""jing2""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""吖"",""pos"":""y"",""jyutping"":""aa1""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""哩"",""pos"":""r"",""jyutping"":""ni1""},{""word"":""張"",""pos"":""q"",""jyutping"":""zoeng1""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""知"",""pos"":""v"",""jyutping"":""zi1""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""知"",""pos"":""v"",""jyutping"":""zi1""},{""word"":""影"",""pos"":""v"",""jyutping"":""jing2""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""吖"",""pos"":""y"",""jyutping"":""aa1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa82-8d13436bbebff1d95b36	FC-108a_v2.cha	9c80f4488c8c32be66bc3f01baadf77bb99f9e3f6b73138a4b1e18e027f5a964	38	40	1	XXA	邊度	single_token_bin_dou	r	PRON	喺	p	ADP	做	v	VERB	"{""normalizedSurface"":""邊度""}"	喺邊度做啊?	嗯嗯,做啲乜嘢𡃉?	去HongKongBank囖.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":5,""tokens"":[{""word"":""喺"",""pos"":""p"",""jyutping"":""hai2""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""做"",""pos"":""v"",""jyutping"":""zou6""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""?"",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""喺"",""pos"":""p"",""jyutping"":""hai2""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""做"",""pos"":""v"",""jyutping"":""zou6""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa82-834a1233cd9c17a05a1e	FC-108a_v2.cha	9c80f4488c8c32be66bc3f01baadf77bb99f9e3f6b73138a4b1e18e027f5a964	38	137	6	XXA	邊度	single_token_bin_dou	r	PRON	有	v1	VERB	去	v	VERB	"{""normalizedSurface"":""邊度""}"	喂!噉你聖誕有邊度去啊?	真係,咁變態.	聖誕?	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":10,""tokens"":[{""word"":""喂"",""pos"":""e"",""jyutping"":""wai3""},{""word"":""!"",""pos"":"""",""jyutping"":null},{""word"":""噉"",""pos"":""r"",""jyutping"":""gam2""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""聖誕"",""pos"":""t"",""jyutping"":""sing3daan3""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""?"",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""喂"",""pos"":""e"",""jyutping"":""wai3""},{""word"":""!"",""pos"":"""",""jyutping"":null},{""word"":""噉"",""pos"":""r"",""jyutping"":""gam2""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""聖誕"",""pos"":""t"",""jyutping"":""sing3daan3""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa82-050313cfe1c9e5b4f6d4	FC-108a_v2.cha	9c80f4488c8c32be66bc3f01baadf77bb99f9e3f6b73138a4b1e18e027f5a964	38	179	2	XXB	邊度	single_token_bin_dou	r	PRON	香港	ns	PROPN	讀	v	VERB	"{""normalizedSurface"":""邊度""}"	喺香港邊度讀啊?	但係我覺得好似呢好無聊啫,噉樣,係唔係啊,呵?	係囖!我就係唔知佢喺邊度讀啊.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":6,""tokens"":[{""word"":""喺"",""pos"":""p"",""jyutping"":""hai2""},{""word"":""香港"",""pos"":""ns"",""jyutping"":""hoeng1gong2""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""讀"",""pos"":""v"",""jyutping"":""duk6""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""?"",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""喺"",""pos"":""p"",""jyutping"":""hai2""},{""word"":""香港"",""pos"":""ns"",""jyutping"":""hoeng1gong2""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""讀"",""pos"":""v"",""jyutping"":""duk6""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa82-13dfe5f4e7f70fee6700	FC-108a_v2.cha	9c80f4488c8c32be66bc3f01baadf77bb99f9e3f6b73138a4b1e18e027f5a964	38	180	10	XXA	邊度	single_token_bin_dou	r	PRON	喺	p	ADP	讀	v	VERB	"{""normalizedSurface"":""邊度""}"	係囖!我就係唔知佢喺邊度讀啊.	喺香港邊度讀啊?	你又唔問下佢?	"{""startTokenIndexZeroBased"":4,""endTokenIndexExclusive"":14,""tokens"":[{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""知"",""pos"":""v"",""jyutping"":""zi1""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""喺"",""pos"":""p"",""jyutping"":""hai2""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""讀"",""pos"":""v"",""jyutping"":""duk6""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""囖"",""pos"":""y"",""jyutping"":""lo1""},{""word"":""!"",""pos"":"""",""jyutping"":null},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""知"",""pos"":""v"",""jyutping"":""zi1""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""喺"",""pos"":""p"",""jyutping"":""hai2""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""讀"",""pos"":""v"",""jyutping"":""duk6""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa82-d9f045de01729f2ac543	FC-108c_v2.cha	fbcb6cc27819deede6136fc8c59e4dd93b76655d15892095972f387d4ad2bc36	39	368	4	XXA	邊度	single_token_bin_dou	r	PRON	喺	p	ADP	申請	v	VERB	"{""normalizedSurface"":""邊度""}"	嗯,噉喺邊度申請啊?	啲同學講𡃉囖.	點樣申請啊?	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":8,""tokens"":[{""word"":""嗯"",""pos"":""e"",""jyutping"":""m6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""噉"",""pos"":""r"",""jyutping"":""gam2""},{""word"":""喺"",""pos"":""p"",""jyutping"":""hai2""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""申請"",""pos"":""v"",""jyutping"":""san1cing2""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""?"",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""嗯"",""pos"":""e"",""jyutping"":""m6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""噉"",""pos"":""r"",""jyutping"":""gam2""},{""word"":""喺"",""pos"":""p"",""jyutping"":""hai2""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""申請"",""pos"":""v"",""jyutping"":""san1cing2""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa82-b99415c2860311f04e03	FC-108c_v2.cha	fbcb6cc27819deede6136fc8c59e4dd93b76655d15892095972f387d4ad2bc36	39	422	12	XXB	邊度	single_token_bin_dou	r	PRON	喺	p	ADP	讀	v	VERB	"{""normalizedSurface"":""邊度""}"	畢咗業𡃉嚹,但係唔-唔知喺邊度讀我都.	唔知做乜嘢𡃉我都.	哦!即係今年先諗住考政府工嘅?	"{""startTokenIndexZeroBased"":6,""endTokenIndexExclusive"":17,""tokens"":[{""word"":""但係"",""pos"":""c"",""jyutping"":""daan6hai6""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""知"",""pos"":""v"",""jyutping"":""zi1""},{""word"":""喺"",""pos"":""p"",""jyutping"":""hai2""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""讀"",""pos"":""v"",""jyutping"":""duk6""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""畢"",""pos"":""v"",""jyutping"":""bat1""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""業"",""pos"":""Ng"",""jyutping"":""jip6""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""嚹"",""pos"":""y"",""jyutping"":""laa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""但係"",""pos"":""c"",""jyutping"":""daan6hai6""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""知"",""pos"":""v"",""jyutping"":""zi1""},{""word"":""喺"",""pos"":""p"",""jyutping"":""hai2""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""讀"",""pos"":""v"",""jyutping"":""duk6""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa82-9b1cfddbc9b98daac801	FC-108d_v2.cha	13970f9d8cd7a1a59e819cee5f8b0bdca4f5ff11c44e2a6d1545fd587bf87a88	40	205	1	XXA	邊度	single_token_bin_dou	r	PRON	喺	p	ADP	玩	v	VERB	"{""normalizedSurface"":""邊度""}"	喺邊度玩啊?	冇𡃉,成日淨係玩UNO,成日都玩UNO玩都怕啊真係.	有時會喺文化中心出邊呢嗰啲地下度玩囖.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":5,""tokens"":[{""word"":""喺"",""pos"":""p"",""jyutping"":""hai2""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""玩"",""pos"":""v"",""jyutping"":""waan2""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""?"",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""喺"",""pos"":""p"",""jyutping"":""hai2""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""玩"",""pos"":""v"",""jyutping"":""waan2""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa82-cf0272f4cf1eec29d86a	FC-R002a_v2.cha	58666f8bc0c52a152a30699272f4b2849aecbdf16078a6701c0458ad859e1046	42	75	35	XXC	邊度	single_token_bin_dou	r	PRON	係	v	VERB	啊	y	PART	"{""normalizedSurface"":""邊度""}"	接觸到呢就係話即係好英式嘅一啲笑話,或者一啲英式嘅,誒,對白呢,又唔識佢即係話中間個竅妙係邊度啊.	喀.	嗰啲即係啲所謂,誒,爆笑位係點樣樣來𡃉呢?	"{""startTokenIndexZeroBased"":29,""endTokenIndexExclusive"":38,""tokens"":[{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""話"",""pos"":""v"",""jyutping"":""waa6""},{""word"":""中間"",""pos"":""f"",""jyutping"":""zung1gaan1""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""竅妙"",""pos"":""n"",""jyutping"":""hiu5miu6""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""接觸"",""pos"":""v"",""jyutping"":""zip3zuk1""},{""word"":""到"",""pos"":""u"",""jyutping"":""dou2""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""話"",""pos"":""v"",""jyutping"":""waa6""},{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""好"",""pos"":""d"",""jyutping"":""hou2""},{""word"":""英"",""pos"":""jns"",""jyutping"":""jing1""},{""word"":""式"",""pos"":""k"",""jyutping"":""sik1""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""一啲"",""pos"":""m"",""jyutping"":""jat1di1""},{""word"":""笑話"",""pos"":""n"",""jyutping"":""siu3waa2""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""或者"",""pos"":""c"",""jyutping"":""waak6ze2""},{""word"":""一啲"",""pos"":""m"",""jyutping"":""jat1di1""},{""word"":""英"",""pos"":""jns"",""jyutping"":""jing1""},{""word"":""式"",""pos"":""k"",""jyutping"":""sik1""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""誒"",""pos"":""e"",""jyutping"":""e6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""對白"",""pos"":""n"",""jyutping"":""deoi3baak6""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""又"",""pos"":""d"",""jyutping"":""jau6""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""識"",""pos"":""v"",""jyutping"":""sik1""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""話"",""pos"":""v"",""jyutping"":""waa6""},{""word"":""中間"",""pos"":""f"",""jyutping"":""zung1gaan1""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""竅妙"",""pos"":""n"",""jyutping"":""hiu5miu6""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa82-fc657f31965769185de3	FC-R010a_v.cha	cee13ea77df43313af86d811fe8a2936fc56dd0283e738debe4caf62b6fc803c	50	113	22	XXA	邊度	single_token_bin_dou	r	PRON	喺	p	ADP	啊	y	PART	"{""normalizedSurface"":""邊度""}"	"如果呢即係透過呢,就係話,誒,我哋頭先重要問佢,""你喺邊度啊?"	噉我哋接返呢頭先個手提電話呢.	"""噉樣樣嚹."	"{""startTokenIndexZeroBased"":16,""endTokenIndexExclusive"":25,""tokens"":[{""word"":""問"",""pos"":""v"",""jyutping"":""man6""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""\"""",""pos"":"""",""jyutping"":null},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""喺"",""pos"":""p"",""jyutping"":""hai2""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""?"",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""如果"",""pos"":""c"",""jyutping"":""jyu4gwo2""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""透過"",""pos"":""v"",""jyutping"":""tau3gwo3""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""話"",""pos"":""v"",""jyutping"":""waa6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""誒"",""pos"":""e"",""jyutping"":""e6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""我哋"",""pos"":""r"",""jyutping"":""ngo5dei6""},{""word"":""頭先"",""pos"":""t"",""jyutping"":""tau4sin1""},{""word"":""重"",""pos"":""d"",""jyutping"":""zung6""},{""word"":""要"",""pos"":""vu"",""jyutping"":""jiu3""},{""word"":""問"",""pos"":""v"",""jyutping"":""man6""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""\"""",""pos"":"""",""jyutping"":null},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""喺"",""pos"":""p"",""jyutping"":""hai2""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa82-21aa2537b7fd711d1fc4	FC-R010a_v.cha	cee13ea77df43313af86d811fe8a2936fc56dd0283e738debe4caf62b6fc803c	50	125	2	XXA	邊度	single_token_bin_dou	r	PRON	喺	p	ADP	.		X	"{""normalizedSurface"":""邊度""}"	到底喺邊度.	就係佢會傳真有關哩個流動電話嘅位置嘅地圖俾你.	嗱,噉我哋而家一收收咗張地圖呢.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":4,""tokens"":[{""word"":""到底"",""pos"":""d"",""jyutping"":""dou3dai2""},{""word"":""喺"",""pos"":""p"",""jyutping"":""hai2""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""到底"",""pos"":""d"",""jyutping"":""dou3dai2""},{""word"":""喺"",""pos"":""p"",""jyutping"":""hai2""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa82-04b735c4c582446461d6	FC-R010a_v.cha	cee13ea77df43313af86d811fe8a2936fc56dd0283e738debe4caf62b6fc803c	50	155	4	XXA	邊度	single_token_bin_dou	r	PRON	去到	v	VERB	噉	r	PRON	"{""normalizedSurface"":""邊度""}"	忍受嘅程度去到邊度噉解啫?	容忍度吖嗎.	嘩,其實我哋不妨啱啱測試埋嗰樣.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":9,""tokens"":[{""word"":""忍受"",""pos"":""v"",""jyutping"":""jan2sau6""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""程度"",""pos"":""n"",""jyutping"":""cing4dou6""},{""word"":""去到"",""pos"":""v"",""jyutping"":""heoi3dou3""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""噉"",""pos"":""r"",""jyutping"":""gam2""},{""word"":""解"",""pos"":""v"",""jyutping"":""gaai2""},{""word"":""啫"",""pos"":""y"",""jyutping"":""ze1""},{""word"":""?"",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""忍受"",""pos"":""v"",""jyutping"":""jan2sau6""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""程度"",""pos"":""n"",""jyutping"":""cing4dou6""},{""word"":""去到"",""pos"":""v"",""jyutping"":""heoi3dou3""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""噉"",""pos"":""r"",""jyutping"":""gam2""},{""word"":""解"",""pos"":""v"",""jyutping"":""gaai2""},{""word"":""啫"",""pos"":""y"",""jyutping"":""ze1""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa82-5449475c7d0ba54910bd	FC-R013a_v.cha	e95e436cf3f1eaf52a0fe1eb185c54f1813068a922fb1b22734b9237a6681a9d	53	252	3	XXB	邊度	single_token_bin_dou	r	PRON	去	v	VERB	揾	v	VERB	"{""normalizedSurface"":""邊度""}"	但係我去邊度揾咁多artist呢.	你一望住嗰啲節目係流口水𡃉.	即係當我冇嗰啲artist.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":10,""tokens"":[{""word"":""但係"",""pos"":""c"",""jyutping"":""daan6hai6""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""揾"",""pos"":""v"",""jyutping"":""wan2""},{""word"":""咁"",""pos"":""d"",""jyutping"":""gam3""},{""word"":""多"",""pos"":""a"",""jyutping"":""do1""},{""word"":""artist"",""pos"":""xn"",""jyutping"":null},{""word"":""呢"",""pos"":""y"",""jyutping"":""ne1""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""但係"",""pos"":""c"",""jyutping"":""daan6hai6""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""揾"",""pos"":""v"",""jyutping"":""wan2""},{""word"":""咁"",""pos"":""d"",""jyutping"":""gam3""},{""word"":""多"",""pos"":""a"",""jyutping"":""do1""},{""word"":""artist"",""pos"":""xn"",""jyutping"":null},{""word"":""呢"",""pos"":""y"",""jyutping"":""ne1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
