candidate_id	source_file	source_file_sha256	file_index_zero_based	turn_index_zero_based	token_index_zero_based	participant	matched_surface_span	matched_form	matched_hkcancor_pos	matched_ud_pos	utterance_initial_lexical	preceding_lexical_token_count	following_lexical_token_count	immediate_left_form	immediate_left_ud_pos	nominal_start_form	nominal_start_hkcancor_pos	nominal_start_ud_pos	nominal_start_token_index_zero_based	has_later_predicate_candidate	later_predicate_form	later_predicate_ud_pos	later_predicate_token_index_zero_based	text	previous_text	next_text	preceding_material_tokens_json	duplicate_group_inputs_json	tokens_json	annotation_status
aa56-2cc77d8ce20ea3c144b6	FC-001_v2.cha	ed8e418f69346a704b065f4866a9a05b162c55172d99f83388a6948ccea41885	0	105	11	XXB	有	有	v1	VERB	False	11	3	就	ADV	一	m	NUM	12	False				要睇佢個嗰嗰段時間啱呢就有一羣𡃉.	但係要-唔係啊,嗰啲要夾啱時間𡃉.	哩個去-哩個去帕斯咋喎.	"[{""word"":""要"",""pos"":""vu"",""jyutping"":""jiu3"",""udPos"":""AUX""},{""word"":""睇"",""pos"":""v"",""jyutping"":""tai2"",""udPos"":""VERB""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5"",""udPos"":""PRON""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3"",""udPos"":""NOUN""},{""word"":""嗰"",""pos"":""r"",""jyutping"":""go2"",""udPos"":""PRON""},{""word"":""嗰"",""pos"":""r"",""jyutping"":""go2"",""udPos"":""PRON""},{""word"":""段"",""pos"":""q"",""jyutping"":""dyun6"",""udPos"":""NOUN""},{""word"":""時間"",""pos"":""n"",""jyutping"":""si4gaan3"",""udPos"":""NOUN""},{""word"":""啱"",""pos"":""a"",""jyutping"":""aam1"",""udPos"":""ADJ""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1"",""udPos"":""PART""},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6"",""udPos"":""ADV""}]"	"{""matchedForm"":""有"",""nominalStartForm"":""一"",""nominalStartPos"":""m""}"	"[{""word"":""要"",""pos"":""vu"",""jyutping"":""jiu3""},{""word"":""睇"",""pos"":""v"",""jyutping"":""tai2""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""嗰"",""pos"":""r"",""jyutping"":""go2""},{""word"":""嗰"",""pos"":""r"",""jyutping"":""go2""},{""word"":""段"",""pos"":""q"",""jyutping"":""dyun6""},{""word"":""時間"",""pos"":""n"",""jyutping"":""si4gaan3""},{""word"":""啱"",""pos"":""a"",""jyutping"":""aam1""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""羣"",""pos"":""q"",""jyutping"":""kwan4""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa56-32c8ec4c1a395bae5930	FC-001_v2.cha	ed8e418f69346a704b065f4866a9a05b162c55172d99f83388a6948ccea41885	0	113	5	XXB	有	有	v1	VERB	False	4	3	-	X	隻	q	NOUN	6	True	出海	VERB	8	即係佢會有-有隻船出海.	就唔一定包你睇到囖.	即係到時自己join嗰啲localtour嚹喎,意思係.	"[{""word"":""即係"",""pos"":""d"",""jyutping"":""zik1hai6"",""udPos"":""ADV""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5"",""udPos"":""PRON""},{""word"":""會"",""pos"":""vu"",""jyutping"":""wui5"",""udPos"":""AUX""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5"",""udPos"":""VERB""},{""word"":""-"",""pos"":"""",""jyutping"":null,""udPos"":""X""}]"	"{""matchedForm"":""有"",""nominalStartForm"":""隻"",""nominalStartPos"":""q""}"	"[{""word"":""即係"",""pos"":""d"",""jyutping"":""zik1hai6""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""會"",""pos"":""vu"",""jyutping"":""wui5""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""隻"",""pos"":""q"",""jyutping"":""zek3""},{""word"":""船"",""pos"":""n"",""jyutping"":""syun4""},{""word"":""出海"",""pos"":""v"",""jyutping"":""ceot1hoi2""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa56-c9017cc52b92b97f4c6c	FC-001_v2.cha	ed8e418f69346a704b065f4866a9a05b162c55172d99f83388a6948ccea41885	0	116	5	XXB	有	有	v1	VERB	False	4	6	佢	PRON	啲	q	NOUN	6	False				係囖,即係佢有啲噉嘅團𡃉直頭.	誒,如果係自己去就係囖.	係咩?	"[{""word"":""係"",""pos"":""v"",""jyutping"":""hai6"",""udPos"":""VERB""},{""word"":""囖"",""pos"":""y"",""jyutping"":""lo1"",""udPos"":""PART""},{""word"":"","",""pos"":"""",""jyutping"":null,""udPos"":""X""},{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6"",""udPos"":""CCONJ""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5"",""udPos"":""PRON""}]"	"{""matchedForm"":""有"",""nominalStartForm"":""啲"",""nominalStartPos"":""q""}"	"[{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""囖"",""pos"":""y"",""jyutping"":""lo1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""啲"",""pos"":""q"",""jyutping"":""di1""},{""word"":""噉"",""pos"":""r"",""jyutping"":""gam2""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""團"",""pos"":""n"",""jyutping"":""tyun4""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""直頭"",""pos"":""d"",""jyutping"":""zik6tau4""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa56-2d00c1c34c09e2f82b78	FC-001_v2.cha	ed8e418f69346a704b065f4866a9a05b162c55172d99f83388a6948ccea41885	0	120	0	XXA	有	有	v1	VERB	True	0	3			乜嘢	r	PRON	1	True	睇	VERB	2	有乜嘢睇啊?	淨係睇鯨魚呀?	喺個海度.	[]	"{""matchedForm"":""有"",""nominalStartForm"":""乜嘢"",""nominalStartPos"":""r""}"	"[{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""乜嘢"",""pos"":""r"",""jyutping"":""mat1je5""},{""word"":""睇"",""pos"":""v"",""jyutping"":""tai2""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa56-06ae58a2e8c8f64d8545	FC-001_v2.cha	ed8e418f69346a704b065f4866a9a05b162c55172d99f83388a6948ccea41885	0	127	12	XXB	有	有	v1	VERB	False	11	3	所以	CCONJ	時間	n	NOUN	13	False				即係可能嗰個時期係一群噉出來呢,所以有時間性囖.	直頭喺個海你係等佢.	你要睇啱邊個時間去,先至有得睇𡃉.	"[{""word"":""即係"",""pos"":""d"",""jyutping"":""zik1hai6"",""udPos"":""ADV""},{""word"":""可能"",""pos"":""vu"",""jyutping"":""ho2nang4"",""udPos"":""AUX""},{""word"":""嗰個"",""pos"":""r"",""jyutping"":""go2go3"",""udPos"":""PRON""},{""word"":""時期"",""pos"":""n"",""jyutping"":""si4kei4"",""udPos"":""NOUN""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6"",""udPos"":""VERB""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1"",""udPos"":""NUM""},{""word"":""群"",""pos"":""q"",""jyutping"":""kwan4"",""udPos"":""NOUN""},{""word"":""噉"",""pos"":""r"",""jyutping"":""gam2"",""udPos"":""PRON""},{""word"":""出來"",""pos"":""v"",""jyutping"":""ceot1lai4"",""udPos"":""VERB""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1"",""udPos"":""PART""},{""word"":"","",""pos"":"""",""jyutping"":null,""udPos"":""X""},{""word"":""所以"",""pos"":""c"",""jyutping"":""so2ji5"",""udPos"":""CCONJ""}]"	"{""matchedForm"":""有"",""nominalStartForm"":""時間"",""nominalStartPos"":""n""}"	"[{""word"":""即係"",""pos"":""d"",""jyutping"":""zik1hai6""},{""word"":""可能"",""pos"":""vu"",""jyutping"":""ho2nang4""},{""word"":""嗰個"",""pos"":""r"",""jyutping"":""go2go3""},{""word"":""時期"",""pos"":""n"",""jyutping"":""si4kei4""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""群"",""pos"":""q"",""jyutping"":""kwan4""},{""word"":""噉"",""pos"":""r"",""jyutping"":""gam2""},{""word"":""出來"",""pos"":""v"",""jyutping"":""ceot1lai4""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""所以"",""pos"":""c"",""jyutping"":""so2ji5""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""時間"",""pos"":""n"",""jyutping"":""si4gaan3""},{""word"":""性"",""pos"":""k"",""jyutping"":""sing3""},{""word"":""囖"",""pos"":""y"",""jyutping"":""lo1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa56-82c6e51fea25c8bdb2b0	FC-001_v2.cha	ed8e418f69346a704b065f4866a9a05b162c55172d99f83388a6948ccea41885	0	130	12	XXA	有	有	v1	VERB	False	10	7	啱	ADJ	啲	q	NOUN	13	True	有得	AUX	18	哦,即係睇下你幾時去,又撞啱有啲團,噉先有得參加囖.	唔係你要去就有得睇𡃉嚹.	係唔係啊?	"[{""word"":""哦"",""pos"":""e"",""jyutping"":""o3"",""udPos"":""INTJ""},{""word"":"","",""pos"":"""",""jyutping"":null,""udPos"":""X""},{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6"",""udPos"":""CCONJ""},{""word"":""睇"",""pos"":""v"",""jyutping"":""tai2"",""udPos"":""VERB""},{""word"":""下"",""pos"":""u"",""jyutping"":""haa5"",""udPos"":""PART""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5"",""udPos"":""PRON""},{""word"":""幾時"",""pos"":""r"",""jyutping"":""gei2si4"",""udPos"":""PRON""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3"",""udPos"":""VERB""},{""word"":"","",""pos"":"""",""jyutping"":null,""udPos"":""X""},{""word"":""又"",""pos"":""d"",""jyutping"":""jau6"",""udPos"":""ADV""},{""word"":""撞"",""pos"":""v"",""jyutping"":""zong6"",""udPos"":""VERB""},{""word"":""啱"",""pos"":""a"",""jyutping"":""aam1"",""udPos"":""ADJ""}]"	"{""matchedForm"":""有"",""nominalStartForm"":""啲"",""nominalStartPos"":""q""}"	"[{""word"":""哦"",""pos"":""e"",""jyutping"":""o3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""睇"",""pos"":""v"",""jyutping"":""tai2""},{""word"":""下"",""pos"":""u"",""jyutping"":""haa5""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""幾時"",""pos"":""r"",""jyutping"":""gei2si4""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""又"",""pos"":""d"",""jyutping"":""jau6""},{""word"":""撞"",""pos"":""v"",""jyutping"":""zong6""},{""word"":""啱"",""pos"":""a"",""jyutping"":""aam1""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""啲"",""pos"":""q"",""jyutping"":""di1""},{""word"":""團"",""pos"":""n"",""jyutping"":""tyun4""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""先"",""pos"":""d"",""jyutping"":""sin1""},{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""},{""word"":""參加"",""pos"":""v"",""jyutping"":""caam1gaa1""},{""word"":""囖"",""pos"":""y"",""jyutping"":""lo1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa56-d1769713750dfe8237c1	FC-001_v2.cha	ed8e418f69346a704b065f4866a9a05b162c55172d99f83388a6948ccea41885	0	161	3	XXB	有	有	v1	VERB	False	3	3	知	VERB	哩啲	r	PRON	4	True	睇	VERB	6	但我知有哩啲嘢睇.	我唔知個月份係幾時啊.	係咩?	"[{""word"":""但"",""pos"":""c"",""jyutping"":""daan6"",""udPos"":""CCONJ""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5"",""udPos"":""PRON""},{""word"":""知"",""pos"":""v"",""jyutping"":""zi1"",""udPos"":""VERB""}]"	"{""matchedForm"":""有"",""nominalStartForm"":""哩啲"",""nominalStartPos"":""r""}"	"[{""word"":""但"",""pos"":""c"",""jyutping"":""daan6""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""知"",""pos"":""v"",""jyutping"":""zi1""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""哩啲"",""pos"":""r"",""jyutping"":""ni1di1""},{""word"":""嘢"",""pos"":""n"",""jyutping"":""je5""},{""word"":""睇"",""pos"":""v"",""jyutping"":""tai2""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa56-9c7085c0d823becaa91c	FC-001_v2.cha	ed8e418f69346a704b065f4866a9a05b162c55172d99f83388a6948ccea41885	0	213	18	XXB	有	有	v1	VERB	False	17	6	係	VERB	啲	q	NOUN	19	True	大	ADJ	22	唔知係唔係帕斯啊,即係總之係唔知邊個唔知邊個城市係有啲烏蠅好大隻𡃉.	好彩我未去過帕斯啫.	係啊嗰陣聽人講呢,就係話,嘩啲烏蠅圍住你係噉追住你.	"[{""word"":""唔"",""pos"":""d"",""jyutping"":""m4"",""udPos"":""ADV""},{""word"":""知"",""pos"":""v"",""jyutping"":""zi1"",""udPos"":""VERB""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6"",""udPos"":""VERB""},{""word"":""唔係"",""pos"":""v"",""jyutping"":""m4hai6"",""udPos"":""VERB""},{""word"":""帕斯"",""pos"":""ns"",""jyutping"":""paak3si1"",""udPos"":""PROPN""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3"",""udPos"":""PART""},{""word"":"","",""pos"":"""",""jyutping"":null,""udPos"":""X""},{""word"":""即係"",""pos"":""d"",""jyutping"":""zik1hai6"",""udPos"":""ADV""},{""word"":""總之"",""pos"":""d"",""jyutping"":""zung2zi1"",""udPos"":""ADV""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6"",""udPos"":""VERB""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4"",""udPos"":""ADV""},{""word"":""知"",""pos"":""v"",""jyutping"":""zi1"",""udPos"":""VERB""},{""word"":""邊個"",""pos"":""r"",""jyutping"":""bin1go3"",""udPos"":""PRON""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4"",""udPos"":""ADV""},{""word"":""知"",""pos"":""v"",""jyutping"":""zi1"",""udPos"":""VERB""},{""word"":""邊個"",""pos"":""r"",""jyutping"":""bin1go3"",""udPos"":""PRON""},{""word"":""城市"",""pos"":""n"",""jyutping"":""sing4si5"",""udPos"":""NOUN""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6"",""udPos"":""VERB""}]"	"{""matchedForm"":""有"",""nominalStartForm"":""啲"",""nominalStartPos"":""q""}"	"[{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""知"",""pos"":""v"",""jyutping"":""zi1""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""唔係"",""pos"":""v"",""jyutping"":""m4hai6""},{""word"":""帕斯"",""pos"":""ns"",""jyutping"":""paak3si1""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""即係"",""pos"":""d"",""jyutping"":""zik1hai6""},{""word"":""總之"",""pos"":""d"",""jyutping"":""zung2zi1""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""知"",""pos"":""v"",""jyutping"":""zi1""},{""word"":""邊個"",""pos"":""r"",""jyutping"":""bin1go3""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""知"",""pos"":""v"",""jyutping"":""zi1""},{""word"":""邊個"",""pos"":""r"",""jyutping"":""bin1go3""},{""word"":""城市"",""pos"":""n"",""jyutping"":""sing4si5""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""啲"",""pos"":""q"",""jyutping"":""di1""},{""word"":""烏蠅"",""pos"":""n"",""jyutping"":""wu1jing1""},{""word"":""好"",""pos"":""d"",""jyutping"":""hou2""},{""word"":""大"",""pos"":""a"",""jyutping"":""daai6""},{""word"":""隻"",""pos"":""q"",""jyutping"":""zek3""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa56-784adedf55f6d267d299	FC-001_v2.cha	ed8e418f69346a704b065f4866a9a05b162c55172d99f83388a6948ccea41885	0	220	3	XXA	冇	冇	v1	VERB	False	2	4	,	X	乜	r	PRON	4	True	去	VERB	6	冇喎,冇乜點去喎.	喺美國咪好多嗰啲嗰啲叫做出-嗰啲factoryoutlet呢.	你冇去行咩?	"[{""word"":""冇"",""pos"":""v1"",""jyutping"":""mou5"",""udPos"":""VERB""},{""word"":""喎"",""pos"":""y"",""jyutping"":""wo3"",""udPos"":""PART""},{""word"":"","",""pos"":"""",""jyutping"":null,""udPos"":""X""}]"	"{""matchedForm"":""冇"",""nominalStartForm"":""乜"",""nominalStartPos"":""r""}"	"[{""word"":""冇"",""pos"":""v1"",""jyutping"":""mou5""},{""word"":""喎"",""pos"":""y"",""jyutping"":""wo3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""冇"",""pos"":""v1"",""jyutping"":""mou5""},{""word"":""乜"",""pos"":""r"",""jyutping"":""mat1""},{""word"":""點"",""pos"":""r"",""jyutping"":""dim2""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""喎"",""pos"":""y"",""jyutping"":""wo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa56-1cb15507882746c71aac	FC-001_v2.cha	ed8e418f69346a704b065f4866a9a05b162c55172d99f83388a6948ccea41885	0	239	0	XXB	有	有	v1	VERB	True	0	5			啲	q	NOUN	1	True	半價	ADJ	4	有啲真係起碼半價啊.	嗯,平過香港好多囖.	半價呀?	[]	"{""matchedForm"":""有"",""nominalStartForm"":""啲"",""nominalStartPos"":""q""}"	"[{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""啲"",""pos"":""q"",""jyutping"":""di1""},{""word"":""真係"",""pos"":""d"",""jyutping"":""zan1hai6""},{""word"":""起碼"",""pos"":""d"",""jyutping"":""hei2maa5""},{""word"":""半價"",""pos"":""b"",""jyutping"":""bun3gaa3""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa56-3de780cfb3dbaa4ea4ef	FC-005a_v2.cha	9da5c89fae262850960f6d5ad98151c3a780957b3581d357bce9c9a53ffce487	1	1	14	XXA	有	有	v1	VERB	False	12	8	就	ADV	個	q	NOUN	15	True	新	ADJ	16	"其實,後來呢有啲人將佢反轉過來嘞,就有個新嘅""孔融讓梨""古仔."	"首先講個-,嗰個古仔呢,就係講""孔融讓梨""嗰個古仔來嘅,好多人呢其實都聽過嗰陣時,最古老嗰個""孔融讓梨""."	噉喎,舊嗰個呢就係話呢,誒,孔融,誒,點解要讓個大梨俾個大哥,自己𠻺要個細梨呢,噉啊表現佢哋呢,就好有孝心,係唔係呢.	"[{""word"":""其實"",""pos"":""d"",""jyutping"":""kei4sat6"",""udPos"":""ADV""},{""word"":"","",""pos"":"""",""jyutping"":null,""udPos"":""X""},{""word"":""後來"",""pos"":""t"",""jyutping"":""hau6loi4"",""udPos"":""ADV""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1"",""udPos"":""PART""},{""word"":""有啲"",""pos"":""r"",""jyutping"":""jau5di1"",""udPos"":""PRON""},{""word"":""人"",""pos"":""n"",""jyutping"":""jan4"",""udPos"":""NOUN""},{""word"":""將"",""pos"":""d"",""jyutping"":""zoeng1"",""udPos"":""ADV""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5"",""udPos"":""PRON""},{""word"":""反轉"",""pos"":""v"",""jyutping"":""faan2zyun3"",""udPos"":""VERB""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3"",""udPos"":""PART""},{""word"":""來"",""pos"":""v"",""jyutping"":""lai4"",""udPos"":""VERB""},{""word"":""嘞"",""pos"":""y"",""jyutping"":""laak3"",""udPos"":""PART""},{""word"":"","",""pos"":"""",""jyutping"":null,""udPos"":""X""},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6"",""udPos"":""ADV""}]"	"{""matchedForm"":""有"",""nominalStartForm"":""個"",""nominalStartPos"":""q""}"	"[{""word"":""其實"",""pos"":""d"",""jyutping"":""kei4sat6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""後來"",""pos"":""t"",""jyutping"":""hau6loi4""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""有啲"",""pos"":""r"",""jyutping"":""jau5di1""},{""word"":""人"",""pos"":""n"",""jyutping"":""jan4""},{""word"":""將"",""pos"":""d"",""jyutping"":""zoeng1""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""反轉"",""pos"":""v"",""jyutping"":""faan2zyun3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""來"",""pos"":""v"",""jyutping"":""lai4""},{""word"":""嘞"",""pos"":""y"",""jyutping"":""laak3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""新"",""pos"":""a"",""jyutping"":""san1""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""\"""",""pos"":"""",""jyutping"":null},{""word"":""孔"",""pos"":""nr"",""jyutping"":""hung2""},{""word"":""融"",""pos"":""nr"",""jyutping"":""jung4""},{""word"":""讓"",""pos"":""v"",""jyutping"":""joeng6""},{""word"":""梨"",""pos"":""n"",""jyutping"":""lei4""},{""word"":""\"""",""pos"":"""",""jyutping"":null},{""word"":""古仔"",""pos"":""n"",""jyutping"":""gu2zai2""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
