path	size_bytes	sha256	category
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R3.md	1469	64fd4db0732f90f41594317012d6219574537897a23f77e64b77d1c73b0419c6	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R3.tsv	51147	0c6add676561ac82762ea9d5c4fa0332d43c3b71953ce76102c2cbca63f18b4b	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R30.md	1287	c14a4ae09ca01a0e14e590303ca3a4afe45353488ac94e99c932affeb449ef84	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R30.tsv	93443	98755bf7571c699514048a34560faa8f76737c5d6a20a004e800ed847cf835e6	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R31.md	1250	a3c66a8bbb5671033c6371bec104de49050ceea530ea72243e9e777719d1c77d	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R31.tsv	95007	29e5853d840a14db427b50a14a2d56732a42580a8d868754de52de202a9206d0	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R32.md	1766	67776496972a90b43bc3880087edf56311a56d563ba862540296b37cad3a8a1a	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R32.tsv	96718	a6521dc8f6b21e3d8bc3516ffdd1f4c86f4977b8b9c99e2b556cf184867f556b	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R33.md	1311	b6b396aa97148ad071e37b5bab34605f93e39f4bbca9f872f009c02a82c42ac5	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R33.tsv	98615	983c3b52e07d8e24bb82d1d34c00a84aca53f3d31db36f7dfb71bb5933fbae84	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R34.md	547	3f2ff9ba8015405a0cf0f8a68cc509cba9cfd893af77245d8d07b7ba958cd9a2	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R34.tsv	104260	e11ebdeff9eab32e02fe8ddb0143cd84bdd4fc97274be4bfdb2bd4d06c255ecc	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R35.tsv	127133	d55ded7e39052f717f5b5f315cb7c1acb30fc2562e1a353f1750172ac042bb56	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R36.tsv	152571	32b2c28326639d2ed7b7133ea7d7819c3ad1a88aa31948661dac10efa9b00948	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R4.md	2534	e3da54c213a1b33981681fd25f7b60eb0bd48023124ead095f9d3d9f95e5f330	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R4.tsv	54008	6cebc5600f70e70310d5e76da766034c61816b53fcca4ef4475913a1222428a4	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R5.md	1093	a8fc0b69be77ee6c19dfa3047774a88918650999b2729892791084d9c333032d	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R5.tsv	55740	4b684cfc6828507915a0ee0232b0d3401b75cb0d4588e95753f64ebe724bd0ff	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R6.md	714	ddfb79f2e5cfe63b2264548317c070d0a7a5a93e5f70bcc22dac649742cd5934	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R6.tsv	56613	3237fa2b7cec3eb6d1d91e42c855cddd92ea4db992c8364d06b91536584093f3	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R7.md	857	c2c57fae9dbbd7624f0636af87727343cf66f4ca64632f1114fb1f3ed051710f	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R7.tsv	57673	680c7a42684318b61cf92bc91f7c410cee96b1eb0f44f6561862d661672b283f	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R8.md	1037	5d2103a64d531693d750102b0fa1a016335aa70e7297f819e89f8f8f6a070a15	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R8.tsv	59395	1b38bf0285747885f4085e91b46e58d993d6cf1820647a3d9771a11550ffd330	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R9.md	1288	bb8225574c831bdde1e2e01979bd12003fbb86d325498932e811992f8c503ab8	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R9.tsv	61358	4ebb7887ad0c89aeee3824cd928884a4f1bae37b63e1844766fe0d94d96311a5	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-LINKS-CP021B-R1.md	7613	519cc28800dadba20394999c188132daabdfa7e5585c3e55dee00c1c8059e8ce	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-LINKS-CP021B-R10.md	30843	134100048a019e8be1353047437a63cfde1919f3f6750944d26a8fd6b002bb35	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-LINKS-CP021B-R11.md	34260	bf65c54c49c07a007e3251237e61af99d429c1018e9256bff516f584c78598fc	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-LINKS-CP021B-R12.md	37196	bc3f84dab26d12d06ec2ad2dc736cdf9fdcebbbad1c02a8ce547b4ff32cf52f4	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-LINKS-CP021B-R13.md	38517	2d6ddaf341d1a1442d32b7d09640c15d0d19a2b8c971783eac3d31d22969ba3b	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-LINKS-CP021B-R14.md	39672	5cd560981709bf8fd8585b367915593daf2e380b76e9265a865e619f278c645b	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-LINKS-CP021B-R15.md	42799	d7c35f27cc505d84b7062c4504f8032ae29a470af4f7c890f379199aa2c3bf74	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-LINKS-CP021B-R16.md	44151	2b7eaf8d4f1f651b5c0f57a7b56dcf895d02c9ea3586cda794de21fe898582fb	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-LINKS-CP021B-R17.md	47690	73b6a07536790adb062be5b2d7ffd504843d837745ec1d14c6b3f2101f7c6cc5	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-LINKS-CP021B-R18.md	48874	e8db353e5194a8d664129980f839556d47916b670c28c0a9077c64f4d55be6f1	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-LINKS-CP021B-R19.md	50241	24492ea7cce755bf6dbd554fa0f07f5b6ca4f23a41c9b74f3047db11c0890322	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-LINKS-CP021B-R2.md	9863	7a9f570f02d788c567a3a2c42abaa6b909194bef8d6ac24233e8ee661f3e8452	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-LINKS-CP021B-R20.md	53082	4bf80fc249643673aaeb6d10a8696e54fca4c0cbfb5987cf8bfc5cf6633de53f	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-LINKS-CP021B-R21.md	55969	ccc70bb4cb811df34103e6a5378571b0c37c97a4327252ecee71d4c3b6c4024b	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-LINKS-CP021B-R22.md	58012	25675ce31d075ff3219b57c95fe04a754148c9a254a8b845cd23be1474f11059	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-LINKS-CP021B-R23.md	59302	350023ca82a05f60d7c0186b5ea89eab7d19acbc0808b6fdb2f2e33a87ada4f0	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-LINKS-CP021B-R24.md	60338	f9e62fa8965ca04ca577fc3fdbbbe73213d17110e88f84e1ffb5b122cd5eadcd	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-LINKS-CP021B-R25.md	61694	6788f004cd64012f9b7db1b2bc4c4998a3101e100a791a822e6a271508f5a861	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-LINKS-CP021B-R26.md	62574	e124766e395d30ad8f1b4e38028be092c9fd93eb0484e1de321f2674695405e3	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-LINKS-CP021B-R27.md	63251	3b33f82357a82a48c202cbc671ff1188c1732c88d6fa46ad35e3b3f8c8dbb595	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-LINKS-CP021B-R28.md	64481	cb061b64a7b60c59f759fc745069506ed300c7d0621e15359c81755e937bbbfb	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-LINKS-CP021B-R29.md	67841	56ece99202572dbf608f303afd712609f511767dba5aba760d544acb43eaa863	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-LINKS-CP021B-R3.md	2641	855bc98e340811da86424258e21476db7d270be114ba6635a5fc30708c15130f	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-LINKS-CP021B-R30.md	68068	990b033d68d109c6fbb11709c4d104570c1b981132ed004fbc6350c3e581c6f8	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-LINKS-CP021B-R31.md	69469	3ecca25f6e08da45a6029a20a3316d4e256fc54a89c8e96b45319203341951ea	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-LINKS-CP021B-R32.md	71117	b4ccbccdb319997f8fd7c010ed6f27fcee570c0c2a87db513891a31061198d47	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-LINKS-CP021B-R33.md	72407	c39287b4a0ae31af01e61c699f129dff44eaf7795f33cdcf7ba311d167c24323	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-LINKS-CP021B-R4.md	2733	46d25fba5d0a663822cfb400df96013ce8dd249d9d4c83127d547c6bb37f5e72	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-LINKS-CP021B-R5.md	1373	16b15aef0ab7f7e355995fffb81549334515de3e70a9494db142713962168c0a	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-LINKS-CP021B-R6.md	1013	f4bf81256b678d883dff4a31208fa3d72b07141e9e415d6e70c5e8f9fb40c35b	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-LINKS-CP021B-R7.md	1141	5b0a82355fe65240b2783a53887ce3a21d269b6a97747362b21b7930561b51dc	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-LINKS-CP021B-R8.md	1212	0f72a70344a73e93440b3f15598988f66e185762b861e1431910ee3f29a7f2dc	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-LINKS-CP021B-R9.md	29195	057b7c7173aa52894f0d2e7accba423c82f40e55790492cb9f41c7f8eb6c07c4	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R1.tsv	14709	11887331adaa9c64d41646753ac49498034096f69acbccd6e77e0edad6230917	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R10-ADDITIONS.tsv	19059	3bf586f569a842643156b8e70ccfb2b25d56ba7e46d0de92f6751fd58f293d66	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R10.tsv	167146	1ea59c434ce448d3f39b4b844f1ad31afb2082a78814686b1245d40d7b6c11ea	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R11-ADDITIONS.tsv	18636	fa132ddbaf2945e95fb069c0eb8e4dcf3beea4ab95f531151922bcab1ad13b28	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R11.tsv	185578	afa77c83ddb69cfcfab33c1f48628904ef89254b6dd5f1cdb3f4434a2fcebb66	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R12-ADDITIONS.tsv	16684	bd84fa546aed3bc42c98cbbe92692036b0f2ab3e1fc8347ad381d4168e1db4e2	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R12.tsv	202058	fb13be98b073400b7fa192d9cd8ee12a49215802e15d66e56e00747ea4047254	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R13-ADDITIONS.tsv	26230	bef83d773552ad3b0816f96b5182379ea8f29e86218222e2f213ab3b13655d5f	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R13.tsv	228084	cbbcfa48e3a7f97e8ab6ba66eb48116f2988e9962d4ef4c0ce75a53fb2b455d0	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R14-ADDITIONS.tsv	17963	3b8446e415c960bcd261c71b0ba9c6624bc5a4a536a6d8e3eafa502b250f49c8	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R14.tsv	245843	bec2afebfd847ade9c7f9aa7e1428939576ec0127f38f982afb0d1f2c0a8c71c	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R15-ADDITIONS.tsv	23318	5a348f8eeedafd11dab0536314e16880c791ef817a5e7915a3344beb241da323	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R15.tsv	268957	00734d9537c8deb3bcba7fd2125ecda087447469079980d23dc6f1e966aba318	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R16-ADDITIONS.tsv	15404	c6b0aa50afb5d197ed336018415a6c516eaa011b51e32f75b004fbf62721151b	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R16.tsv	284157	e1b697df64d24eb3198b855babd1aaf68c02fb0bede006c3a10a1a4b06d45d19	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R17-ADDITIONS.tsv	25820	9176757f20189ffcce3d192adc23503662b3c1bfd8caa05fd29ac3d5316d235a	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R17.tsv	309773	4f31d9f13f1259ef388b31c1d83d470b11af2237a627ad647b6781cc3bc46a12	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R18-ADDITIONS.tsv	20334	1b184041286811314e370f19f19daf6c412b35e736d8224472b46788e543bc47	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R18.tsv	329903	0dc629147b19751e831f59b0b46c71058b32050b25b1cbb2c78ebee5140e49ca	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R19-ADDITIONS.tsv	21348	ad1fac16acf023f1919b77f910e58ec62f0bb08e6840fe18980e75aaf34833cd	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R19.tsv	351047	f55e007e624419df56a0e31b59174f49d700f59b45b5daa47718bd6eab084838	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R2-ADDITIONS.tsv	18201	da31f4795694536e178eb672867224ff729d75a65ebff60859a1d2d8f97c2e37	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R2.tsv	32706	a69194caaededb7b0d3061db559c3e8f8e1317ed6b847b7477eaa35c66fa9e94	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R20-ADDITIONS.tsv	24893	1834e0c6b809c8d48e1c5ddb29effb51622e3b1594c23b30479113a876569dad	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R20.tsv	375736	d09159efff1b5568c571801496096c92c9e1ff9102adb1b6a4b67bfceec825b1	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R21-ADDITIONS.tsv	24668	09ae7f2ece549951b30d9f39d7a8fbf76a4c33b6dbd20ca7a54f9b3fa0cf81b2	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R21.tsv	400200	83b4227af99169951d5db03b836dd48c8c89a2b86865141da86e7ecc9dd35394	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R22-ADDITIONS.tsv	22044	590e30fca2b26c47d38551bad06a932d1dc308772dfe60b54045bb6b78718700	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R22.tsv	422040	4210c1a89dd8240691c3436b57b92ac8f834c061d7db26db2dad0308dc76ec99	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R23-ADDITIONS.tsv	26045	6f8e4ac097b1a356d1e384c147213a53125ade738a7c08fc22f2ff624c9b723d	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R23.tsv	447881	97604e0ae22bf241c54f7a2d6b225fdf0604402be612fe10fba12982993b70f2	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R24-ADDITIONS.tsv	18700	0c9b7c9f7a69524e45bf469074addd34df450fb5235fef750ea0d5a21a41642c	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R24.tsv	466377	66abfcc44524fbd20ca295efcef8d70cf9d1f52d09da261ef76a0e193b8b3821	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R25-ADDITIONS.tsv	19608	b9ffa409ff6af46f9700fcda9c96bb4b742aea76c08cdaa13727a231940b7d31	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R25.tsv	485781	17eb1b99f30f263079432a932463a01b7ef7f8a5462b2ef23faedaa1a6c4ef58	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R26-ADDITIONS.tsv	20640	195a26320d39f54b768709d4726468faa88c28d0c5930c8e199b0f85d9ad0358	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R26.tsv	506217	18faef97c3b70b2c0b4df37124fbd5781aac0aaa36f7be9a184385b0de3112d1	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R27-ADDITIONS.tsv	26065	8e796b96e308fe8765385b0785e3dcc417ff6dbb8309d0ae1f0783879b4e7675	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R27.tsv	532078	71363899221690a3160d69aa66e006280a35b1b675802fda85a393164dbceaff	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R28-ADDITIONS.tsv	40230	d1f45efc75267ae788a088e94da5f35fbcd02e55a8f5e6ddd1cb19f3dc4f42ea	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R28.tsv	572104	8763aa361bbbbf11d6c00e2723f518dfafebdb6095f20add8f71dfb925e9296b	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R29-ADDITIONS.tsv	22596	8bde353e79a4a43a0547e4f4ef4549e672539fb2b00b3f531345bfb6e102be01	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R29.tsv	594496	dac5d73ccaf608c33119b4a589654a701e4ef33aede7356bd71955cc282725e5	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R3.tsv	45713	23ccb5b03ea8412575d4ece2e5208d5ae417adba26aa45c3f7b3d5794ff6a391	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R30-ADDITIONS.tsv	21037	3d33b6ddc00962cb9fe929b775aadd132af57c4eae52a4ae5f31d69f56dd2329	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R30.tsv	615329	857c504315b8fc57cc32d388538bb3cebebbdb2eb7131926a1a9c176e7583ef0	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R31-ADDITIONS.tsv	18503	c28d43e6e135a29d50ab38822a23c2d4d16b9834579e8b3ca3740582a84854c3	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R31.tsv	633628	6b92f94c43afc3eb99829f9c1eff9adc451faaa79733c44a56e3d8b47c21b0f4	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R32-ADDITIONS.tsv	19297	853b32323de5664c2007b380911322fc226efd208ee17b6d7dd2b098dc9bcfa2	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R32.tsv	652721	8677ce88a2635402553b6be1e41c7e2fec039e3226c057c46b5f41f8460b0f9f	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R33-ADDITIONS.tsv	20907	6a1bb0e30587d01447e5d9192151f71010ea49a914f069fb865506098a267624	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R33.tsv	673424	5bf990138909696e9bdb2358c4a51b9450443b78a964b8e547ae26be2a780c11	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R34-ADDITIONS.tsv	204	2bb17bd4d55494e4d8b9ba8e3f57fc75a50a01e65131dee9e93a06e66e6cccb8	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R34.tsv	673424	5bf990138909696e9bdb2358c4a51b9450443b78a964b8e547ae26be2a780c11	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R35-ADDITIONS.tsv	204	2bb17bd4d55494e4d8b9ba8e3f57fc75a50a01e65131dee9e93a06e66e6cccb8	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R35.tsv	673424	5bf990138909696e9bdb2358c4a51b9450443b78a964b8e547ae26be2a780c11	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R36-ADDITIONS.tsv	204	2bb17bd4d55494e4d8b9ba8e3f57fc75a50a01e65131dee9e93a06e66e6cccb8	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R36.tsv	673424	5bf990138909696e9bdb2358c4a51b9450443b78a964b8e547ae26be2a780c11	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R4-ADDITIONS.tsv	15562	133e3e8746ac2b9472c709ead2d579b045889753700d75aabbfe0b02a6b22d56	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R4.tsv	48064	d5afa6bc5429a2ce535b482c01a462879227c0850ea488f7ef8b56885c5199c5	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R5-ADDITIONS.tsv	23135	2d7971a905bb7d0351e1cce9dee1b927fe6d171bc8767853c7883853cf96c6ee	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R5.tsv	70995	602f48f27a51858941f24fafb12f98b9c350800901149488910a2b692aa6017f	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R6-ADDITIONS.tsv	14410	c33d673e05b3c3115e6dfe2c13809c9cb777864a20116967fcf1465cfcb5cf89	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R6.tsv	85201	163ecba95eebb65137f273860ab7249e798ad4e2d15af70e69adeb215b92db8f	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R7-ADDITIONS.tsv	19091	dfce4c4b8c9e12b6f0350384bc569d5f614131134658347c8f6522700ebe2bb2	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R7.tsv	104088	554be049689776e52b8ec130a94ad70e1771cd21513612e75d26aaf926408008	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R8-ADDITIONS.tsv	21539	410220925ff08f06bd54f0f8d7a06bb0931dd3f58c06adb0f5f48c91bce1f9df	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R8.tsv	125423	01132fc1f5816d8ab4087f87e9904136915a50c6a754d1b2d3129f0ed40afc40	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R9-ADDITIONS.tsv	23072	a4c42c10eacc6860a007fbf45f7383f18d17c2ce4b1d5e9d3d4e88d09aa34eaa	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R9.tsv	148291	0353ddd26bb52bb0649bf4c3cb49f27c47cbbc248a1da31089fc3741250ba298	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-REGISTER-CP021B-R1.tsv	6330	e64075d6871e7c5fb089682295ad7725d03e28766a1076e23cbedfe49c11fb71	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-REGISTER-CP021B-R10.tsv	31325	b31253d11d2269ac674a87236708c04e49acb734d986ef6754dbc8365f6a216b	superseded_cumulative_research_snapshot
