candidate_id	source_file	source_file_sha256	file_index_zero_based	turn_index_zero_based	token_index_zero_based	participant	matched_surface_span	text	previous_text	next_text	tokens_json	annotation_status
ab30-6beb1709d1aa4e6ad704	FC-035_v2.cha	ddb29bab01e3e932a9a80ffb3342df28e08dfc77d7f4527f5fc39d5a25ea4f5b	18	91	10	XXX	唔記得咗乜鬼	唔係-唔係拉斯維加斯賭場,唔知,唔記得咗乜鬼賭場.	噉真係幾靚啊,係唔係拉斯維加斯?	都幾靚𡃉係,同埋嗰度真係幾靚.	"[{""word"":""唔係"",""pos"":""v"",""jyutping"":""m4hai6""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""唔係"",""pos"":""v"",""jyutping"":""m4hai6""},{""word"":""拉斯維加斯"",""pos"":""ns"",""jyutping"":""laai1si1wai4gaa1si1""},{""word"":""賭場"",""pos"":""n"",""jyutping"":""dou2coeng4""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""知"",""pos"":""v"",""jyutping"":""zi1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""唔記得"",""pos"":""v"",""jyutping"":""m4gei3dak1""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""乜鬼"",""pos"":""r"",""jyutping"":""mat1gwai2""},{""word"":""賭場"",""pos"":""n"",""jyutping"":""dou2coeng4""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-f72ff56da0cf5153077e	FC-035_v2.cha	ddb29bab01e3e932a9a80ffb3342df28e08dfc77d7f4527f5fc39d5a25ea4f5b	18	94	13	XXX	上咗哩個	"跟住之後,我就去咗,即係搭夜車上咗哩個,我都唔記得佢點樣pronounce哩個字,唔知係唔係"""",定點樣喇."	成個國家,即係一個小型嘅國家都好鬼靚囖.	中文唔記得咗嚹.	"[{""word"":""跟住"",""pos"":""c"",""jyutping"":""gan1zyu6""},{""word"":""之後"",""pos"":""f"",""jyutping"":""zi1hau6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""搭"",""pos"":""v"",""jyutping"":""daap3""},{""word"":""夜"",""pos"":""a"",""jyutping"":""je6""},{""word"":""車"",""pos"":""n"",""jyutping"":""ce1""},{""word"":""上"",""pos"":""v"",""jyutping"":""soeng5""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""哩個"",""pos"":""r"",""jyutping"":""ni1go3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""唔記得"",""pos"":""v"",""jyutping"":""m4gei3dak1""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""點樣"",""pos"":""r"",""jyutping"":""dim2joeng2""},{""word"":""pronounce"",""pos"":""xv"",""jyutping"":null},{""word"":""哩個"",""pos"":""r"",""jyutping"":""ni1go3""},{""word"":""字"",""pos"":""n"",""jyutping"":""zi6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""知"",""pos"":""v"",""jyutping"":""zi1""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""唔係"",""pos"":""v"",""jyutping"":""m4hai6""},{""word"":""\"""",""pos"":"""",""jyutping"":null},{""word"":""\"""",""pos"":"""",""jyutping"":null},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""定"",""pos"":""c"",""jyutping"":""ding6""},{""word"":""點樣"",""pos"":""r"",""jyutping"":""dim2joeng2""},{""word"":""喇"",""pos"":""y"",""jyutping"":""laa1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-0e81e2f806097869a4a5	FC-038b_v2.cha	4c6527d34ac3e5109b2cea1099627e8bc3a58f7f6ceadfe76f91ccdae2944eb4	20	33	4	XXX	泄露咗哩啲	即係泄-泄露咗哩啲考試題目同埋啲答案俾佢聽喇,喀.	噉可能情急之下呢,就唔知點樣就,誒,受到哩個試探嘞,喀.	噉可能哩個考官,佢嘅技巧就唔係咁高𡃉.	"[{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""泄"",""pos"":""Vg"",""jyutping"":""sit3""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""泄露"",""pos"":""v"",""jyutping"":""sit3lou6""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""哩啲"",""pos"":""r"",""jyutping"":""ni1di1""},{""word"":""考試"",""pos"":""vn"",""jyutping"":""haau2si5""},{""word"":""題目"",""pos"":""n"",""jyutping"":""tai4muk6""},{""word"":""同埋"",""pos"":""c"",""jyutping"":""tung4maai4""},{""word"":""啲"",""pos"":""q"",""jyutping"":""di1""},{""word"":""答案"",""pos"":""n"",""jyutping"":""daap3on3""},{""word"":""俾"",""pos"":""p"",""jyutping"":""bei2""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""聽"",""pos"":""v"",""jyutping"":""teng1""},{""word"":""喇"",""pos"":""y"",""jyutping"":""laa1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""喀"",""pos"":""e"",""jyutping"":""haak6""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-5f0ee7bb0095a6a6b828	FC-042_v.cha	4e8f9e2f767cf276afec05255706706cb3505cd646b2f5c1db21014db4405d20	21	47	6	XXH	換咗我	噉可能佢哋已經唔覺意換咗我個腦囖!不過哩個題外話喇.	即係我compare我with一個普通人呢,我有少少覺得自己格格不入.	噉𠻺係.	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""可能"",""pos"":""vu"",""jyutping"":""ho2nang4""},{""word"":""佢哋"",""pos"":""r"",""jyutping"":""keoi5dei6""},{""word"":""已經"",""pos"":""d"",""jyutping"":""ji5ging1""},{""word"":""唔覺意"",""pos"":""v"",""jyutping"":""m4gok3ji3""},{""word"":""換"",""pos"":""v"",""jyutping"":""wun6""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""腦"",""pos"":""n"",""jyutping"":""nou5""},{""word"":""囖"",""pos"":""y"",""jyutping"":""lo1""},{""word"":""!"",""pos"":"""",""jyutping"":null},{""word"":""不過"",""pos"":""c"",""jyutping"":""bat1gwo3""},{""word"":""哩個"",""pos"":""r"",""jyutping"":""ni1go3""},{""word"":""題外話"",""pos"":""n"",""jyutping"":""tai4ngoi6waa6""},{""word"":""喇"",""pos"":""y"",""jyutping"":""laa1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-05716e072861936eee05	FC-042_v.cha	4e8f9e2f767cf276afec05255706706cb3505cd646b2f5c1db21014db4405d20	21	59	4	XXH	去咗邊度	又唔知去咗邊度.	即係如果有人行行下街dut2一聲唔見咗.	即係所謂人間蒸發喇.	"[{""word"":""又"",""pos"":""d"",""jyutping"":""jau6""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""知"",""pos"":""v"",""jyutping"":""zi1""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-be43fd6708c378262c15	FC-044_v2.cha	72dc24a95d5582e7e52a6748c1ac01d08fe1918399ebfb107c551c6656435430	22	90	8	XXE	準備咗哩個	但係你頭先先聲稱話你準備咗哩個,誒,手信話送俾佢𡃉喎.	係啊.	你一-一時一樣喎你都.	"[{""word"":""但係"",""pos"":""c"",""jyutping"":""daan6hai6""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""頭先"",""pos"":""t"",""jyutping"":""tau4sin1""},{""word"":""先"",""pos"":""d"",""jyutping"":""sin1""},{""word"":""聲稱"",""pos"":""v"",""jyutping"":""sing1cing1""},{""word"":""話"",""pos"":""v"",""jyutping"":""waa6""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""準備"",""pos"":""v"",""jyutping"":""zeon2bei6""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""哩個"",""pos"":""r"",""jyutping"":""ni1go3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""誒"",""pos"":""e"",""jyutping"":""e6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""手信"",""pos"":""n"",""jyutping"":""sau2seon3""},{""word"":""話"",""pos"":""v"",""jyutping"":""waa6""},{""word"":""送"",""pos"":""v"",""jyutping"":""sung3""},{""word"":""俾"",""pos"":""p"",""jyutping"":""bei2""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""喎"",""pos"":""y"",""jyutping"":""wo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-e5b24b304b9d9f2062cf	FC-044_v2.cha	72dc24a95d5582e7e52a6748c1ac01d08fe1918399ebfb107c551c6656435430	22	335	4	XXM	去咗邊	你阿爸阿媽去咗邊啊?	而且星期三我屋企人唔知返來未.	去咗旅行.	"[{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""阿爸"",""pos"":""n"",""jyutping"":""aa3baa4""},{""word"":""阿媽"",""pos"":""n"",""jyutping"":""aa3maa1""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""邊"",""pos"":""r"",""jyutping"":""bin1""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-1ebe37e86be93d0b1040	FC-045_v2.cha	3b1b5ada7cebf940e99af50b4056be09f644177155a8627e1e9b28c4239e9c0d	23	169	4	XXM	唔見咗你哋	喂,點解唔見咗你哋抱住隻蚚蜴嗰張𠸏?	"係唔係,呃,""""細馬𡃉?"	但係蚚蜴會咬人𡃉喎.	"[{""word"":""喂"",""pos"":""e"",""jyutping"":""wai3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""點解"",""pos"":""r"",""jyutping"":""dim2gaai2""},{""word"":""唔見"",""pos"":""v"",""jyutping"":""m4gin3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""你哋"",""pos"":""r"",""jyutping"":""nei5dei6""},{""word"":""抱"",""pos"":""v"",""jyutping"":""pou5""},{""word"":""住"",""pos"":""u"",""jyutping"":""zyu6""},{""word"":""隻"",""pos"":""q"",""jyutping"":""zek3""},{""word"":""蚚蜴"",""pos"":""n"",""jyutping"":""sik1jik6""},{""word"":""嗰"",""pos"":""r"",""jyutping"":""go2""},{""word"":""張"",""pos"":""q"",""jyutping"":""zoeng1""},{""word"":""𠸏"",""pos"":""y"",""jyutping"":""ge2""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-f275c733082d38fb639f	FC-045_v2.cha	3b1b5ada7cebf940e99af50b4056be09f644177155a8627e1e9b28c4239e9c0d	23	337	3	XXK	話咗你	Lily你話咗你個名俾阿老爺聽未啊.	更加冇理由係我喇.	講咗喇.	"[{""word"":""Lily"",""pos"":""xnr"",""jyutping"":null},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""話"",""pos"":""v"",""jyutping"":""waa6""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""名"",""pos"":""n"",""jyutping"":""meng2""},{""word"":""俾"",""pos"":""p"",""jyutping"":""bei2""},{""word"":""阿"",""pos"":""h"",""jyutping"":""aa3""},{""word"":""老爺"",""pos"":""n"",""jyutping"":""lou5je4""},{""word"":""聽"",""pos"":""v"",""jyutping"":""teng1""},{""word"":""未"",""pos"":""d"",""jyutping"":""mei6""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-d519ecc8bae536403763	FC-046_v2.cha	27d9b748a81260c501362591915da1946c27f25638d6769eef22991158693f0a	24	112	5	XXB	pit3咗佢	有啲特登要pit3咗佢噉嗰啲呢就部部機有啲唔同嘅.	係啊,有啲要遮住個鏡頭拍一下先𠺢嗎?	噉所以呢,就都要講下嘅.	"[{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""啲"",""pos"":""m"",""jyutping"":""di1""},{""word"":""特登"",""pos"":""d"",""jyutping"":""dak6dang1""},{""word"":""要"",""pos"":""vu"",""jyutping"":""jiu3""},{""word"":""pit3"",""pos"":""v"",""jyutping"":""pit3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""噉"",""pos"":""r"",""jyutping"":""gam2""},{""word"":""嗰啲"",""pos"":""r"",""jyutping"":""go2di1""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""部部"",""pos"":""q"",""jyutping"":""bou6bou6""},{""word"":""機"",""pos"":""n"",""jyutping"":""gei1""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""啲"",""pos"":""q"",""jyutping"":""di1""},{""word"":""唔同"",""pos"":""a"",""jyutping"":""m4tung4""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-9415253ccabbf8a3d52b	FC-046_v2.cha	27d9b748a81260c501362591915da1946c27f25638d6769eef22991158693f0a	24	120	2	XXA	介紹咗幾	噉介紹咗幾-幾多分鐘俾你聽啊?	跟住係問入邊嗰位哥哥呢,跟住佢就好詳盡噉樣介紹一次俾我聽嘞.	都係五,六分鐘講晒𡃉喇.	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""介紹"",""pos"":""v"",""jyutping"":""gaai3siu6""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""幾"",""pos"":""r"",""jyutping"":""gei2""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""幾多"",""pos"":""r"",""jyutping"":""gei2do1""},{""word"":""分鐘"",""pos"":""q"",""jyutping"":""fan1zung1""},{""word"":""俾"",""pos"":""p"",""jyutping"":""bei2""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""聽"",""pos"":""v"",""jyutping"":""teng1""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-d592332eae348024c301	FC-048_v2.cha	4f33e6b5f6b073270b0c7c81d2a3a9c9d840632ba44b2c1513dfc253dd3ba6e4	25	148	5	XXC	飲咗有啲	但係會唔會飲咗有啲反胃啊你?	係啊.	以前就飲咖啡.	"[{""word"":""但係"",""pos"":""c"",""jyutping"":""daan6hai6""},{""word"":""會"",""pos"":""vu"",""jyutping"":""wui5""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""會"",""pos"":""vu"",""jyutping"":""wui5""},{""word"":""飲"",""pos"":""v"",""jyutping"":""jam2""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""有啲"",""pos"":""r"",""jyutping"":""jau5di1""},{""word"":""反胃"",""pos"":""v"",""jyutping"":""faan2wai6""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-40adea58e75d5ada476f	FC-053_v2.cha	61eeb21a6a84b7e227ebc0f14b3bd6221ea93939fed296e55cb78cd4c268b7bb	28	14	11	XXB	叫咗佢	噉我亦都好嬲囖,噉呢就叫咗佢出門口嗰度,就問佢究竟乜嘢事,噉樣樣嘞.	噉成班同學都望住佢.	噉跟住傾嘅過程之中佢係好唔忿氣囖,覺得我噉樣做唔啱囖.	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""亦都"",""pos"":""d"",""jyutping"":""jik6dou1""},{""word"":""好"",""pos"":""d"",""jyutping"":""hou2""},{""word"":""嬲"",""pos"":""v"",""jyutping"":""nau1""},{""word"":""囖"",""pos"":""y"",""jyutping"":""lo1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""叫"",""pos"":""v"",""jyutping"":""giu3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""出"",""pos"":""v"",""jyutping"":""ceot1""},{""word"":""門口"",""pos"":""n"",""jyutping"":""mun4hau2""},{""word"":""嗰度"",""pos"":""r"",""jyutping"":""go2dou6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""問"",""pos"":""v"",""jyutping"":""man6""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""究竟"",""pos"":""d"",""jyutping"":""gau3ging2""},{""word"":""乜嘢"",""pos"":""n"",""jyutping"":""mat1je5""},{""word"":""事"",""pos"":""n"",""jyutping"":""si6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""噉樣樣"",""pos"":""c"",""jyutping"":""gam2joeng2joeng2""},{""word"":""嘞"",""pos"":""y"",""jyutping"":""laak3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-7e391abf47d71d2bcd26	FC-053_v2.cha	61eeb21a6a84b7e227ebc0f14b3bd6221ea93939fed296e55cb78cd4c268b7bb	28	26	6	XXB	供咗其他	噉另外哩個同學都供咗其他同學啲名出來,話上堂重有邊啲同學係傾偈啊.	因為有其他先生話佢噉樣做-即係激嬲老師唔啱喇.	噉嗰啲同學全部都有寫道歉信俾我囖.	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""另外"",""pos"":""c"",""jyutping"":""ling6ngoi6""},{""word"":""哩個"",""pos"":""r"",""jyutping"":""ni1go3""},{""word"":""同學"",""pos"":""n"",""jyutping"":""tung4hok6""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""供"",""pos"":""v"",""jyutping"":""gung1""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""其他"",""pos"":""r"",""jyutping"":""kei4taa1""},{""word"":""同學"",""pos"":""n"",""jyutping"":""tung4hok6""},{""word"":""啲"",""pos"":""q"",""jyutping"":""di1""},{""word"":""名"",""pos"":""n"",""jyutping"":""meng2""},{""word"":""出來"",""pos"":""v"",""jyutping"":""ceot1lai4""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""話"",""pos"":""v"",""jyutping"":""waa6""},{""word"":""上堂"",""pos"":""v"",""jyutping"":""soeng5tong4""},{""word"":""重"",""pos"":""d"",""jyutping"":""zung6""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""邊啲"",""pos"":""r"",""jyutping"":""bin1di1""},{""word"":""同學"",""pos"":""n"",""jyutping"":""tung4hok6""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""傾偈"",""pos"":""v"",""jyutping"":""king1gai2""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-07a11381b0b2e281aa29	FC-053_v2.cha	61eeb21a6a84b7e227ebc0f14b3bd6221ea93939fed296e55cb78cd4c268b7bb	28	44	11	XXB	忘記咗哩	但係其實我諗佢哋隔一段日子呢忘記咗哩件事之後呢又會重蹈覆轍噉樣去做囖.	我希望佢噉諗囖.	不過算喇.	"[{""word"":""但係"",""pos"":""c"",""jyutping"":""daan6hai6""},{""word"":""其實"",""pos"":""d"",""jyutping"":""kei4sat6""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""諗"",""pos"":""v"",""jyutping"":""nam2""},{""word"":""佢哋"",""pos"":""r"",""jyutping"":""keoi5dei6""},{""word"":""隔"",""pos"":""v"",""jyutping"":""gaak3""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""段"",""pos"":""q"",""jyutping"":""dyun6""},{""word"":""日子"",""pos"":""n"",""jyutping"":""jat6zi2""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""忘記"",""pos"":""v"",""jyutping"":""mong4gei3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""哩"",""pos"":""r"",""jyutping"":""ni1""},{""word"":""件"",""pos"":""q"",""jyutping"":""gin6""},{""word"":""事"",""pos"":""n"",""jyutping"":""si6""},{""word"":""之後"",""pos"":""f"",""jyutping"":""zi1hau6""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""又"",""pos"":""d"",""jyutping"":""jau6""},{""word"":""會"",""pos"":""vu"",""jyutping"":""wui5""},{""word"":""重蹈覆轍"",""pos"":""i"",""jyutping"":""cung4tou1fuk1cit3""},{""word"":""噉樣"",""pos"":""r"",""jyutping"":""gam2joeng2""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""做"",""pos"":""v"",""jyutping"":""zou6""},{""word"":""囖"",""pos"":""y"",""jyutping"":""lo1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-0fb6d820c8ab1599898b	FC-053_v2.cha	61eeb21a6a84b7e227ebc0f14b3bd6221ea93939fed296e55cb78cd4c268b7bb	28	79	2	XXB	鬧咗佢哋	噉鬧咗佢哋一餐,噉跟住呢就會留嗰啲唔合格嘅同學喺度同佢哋溫習啊,默書.	噉默書呢如果佢哋有一次好多人唔合格呢,噉當然會好嬲喇.	噉默到呢收尾呢-來𡁵而家多數呢默書都會全班合格𡃉嚹.	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""鬧"",""pos"":""v"",""jyutping"":""naau6""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""佢哋"",""pos"":""r"",""jyutping"":""keoi5dei6""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""餐"",""pos"":""q"",""jyutping"":""caan1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""跟住"",""pos"":""c"",""jyutping"":""gan1zyu6""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""會"",""pos"":""vu"",""jyutping"":""wui5""},{""word"":""留"",""pos"":""v"",""jyutping"":""lau4""},{""word"":""嗰啲"",""pos"":""r"",""jyutping"":""go2di1""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""合格"",""pos"":""v"",""jyutping"":""hap6gaak3""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""同學"",""pos"":""n"",""jyutping"":""tung4hok6""},{""word"":""喺度"",""pos"":""p"",""jyutping"":""hai2dou6""},{""word"":""同"",""pos"":""p"",""jyutping"":""tung4""},{""word"":""佢哋"",""pos"":""r"",""jyutping"":""keoi5dei6""},{""word"":""溫習"",""pos"":""v"",""jyutping"":""wan1zaap6""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""默書"",""pos"":""v"",""jyutping"":""mak6syu1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-33e794b7f44c3852b5c5	FC-055_v2.cha	9240a3126c82dce64b5d2ddb7b81d4240c371bc4a991e440297dfedc78a7a3f6	29	298	1	XXF	服咗你	服咗你.	真係不知所謂.	好嘢,夠鐘.	"[{""word"":""服"",""pos"":""v"",""jyutping"":""fuk6""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-5f92f0f8ae4733d6a939	FC-056_v2.cha	b18efc20cede350d53f2adca793f6102ee87bdb5295b9b462a790b22d037eb8c	30	54	10	XXY	預咗佢	噉啊,你買得翻版碟𠻺預咗佢壞𡃉嚹.	碟價都係廿-二十蚊啊,三十零蚊度喇噉.	噉𠻺換啊噉樣囖.	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""啊"",""pos"":""y1"",""jyutping"":""aa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""買"",""pos"":""v"",""jyutping"":""maai5""},{""word"":""得"",""pos"":""u"",""jyutping"":""dak1""},{""word"":""翻版"",""pos"":""n"",""jyutping"":""faan1baan2""},{""word"":""碟"",""pos"":""n"",""jyutping"":""dip2""},{""word"":""𠻺"",""pos"":""y1"",""jyutping"":""aa6""},{""word"":""預"",""pos"":""v"",""jyutping"":""jyu6""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""壞"",""pos"":""v"",""jyutping"":""waai6""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""嚹"",""pos"":""y"",""jyutping"":""laa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
