candidate_id	source_file	source_file_sha256	file_index_zero_based	turn_index_zero_based	token_index_zero_based	participant	matched_surface_span	text	previous_text	next_text	tokens_json	annotation_status
ab30-80df8f5d62a8758418f4	FC-035_v2.cha	ddb29bab01e3e932a9a80ffb3342df28e08dfc77d7f4527f5fc39d5a25ea4f5b	18	136	9	XXX	買咗少少	同埋返到之後發現,可能都買咗少少無謂嘅衫囖,睇返都.	都唔知點掅囖,四袋嘢走噉樣.	咦,點解我會買?	"[{""word"":""同埋"",""pos"":""c"",""jyutping"":""tung4maai4""},{""word"":""返"",""pos"":""v"",""jyutping"":""faan1""},{""word"":""到"",""pos"":""p"",""jyutping"":""dou3""},{""word"":""之後"",""pos"":""f"",""jyutping"":""zi1hau6""},{""word"":""發現"",""pos"":""v"",""jyutping"":""faat3jin6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""可能"",""pos"":""v"",""jyutping"":""ho2nang4""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""買"",""pos"":""v"",""jyutping"":""maai5""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""少少"",""pos"":""m"",""jyutping"":""siu2siu2""},{""word"":""無謂"",""pos"":""a"",""jyutping"":""mou4wai6""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""衫"",""pos"":""n"",""jyutping"":""saam1""},{""word"":""囖"",""pos"":""y"",""jyutping"":""lo1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""睇"",""pos"":""v"",""jyutping"":""tai2""},{""word"":""返"",""pos"":""u"",""jyutping"":""faan1""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-65bc5136ce31ca3e58fe	FC-038a_v2.cha	cd4ad166269f1a897199628fbebf608cca6cf01ecdb49fe51e80ed7340d7fc37	19	61	3	XXX	讀咗兩	喂你讀咗兩年postgrad嚹喎,係唔係啊?	奇妙哩.	係啊.	"[{""word"":""喂"",""pos"":""e"",""jyutping"":""wai3""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""讀"",""pos"":""v"",""jyutping"":""duk6""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""兩"",""pos"":""m"",""jyutping"":""loeng5""},{""word"":""年"",""pos"":""q"",""jyutping"":""nin4""},{""word"":""postgrad"",""pos"":""xn"",""jyutping"":null},{""word"":""嚹"",""pos"":""y"",""jyutping"":""laa3""},{""word"":""喎"",""pos"":""y"",""jyutping"":""wo3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""唔係"",""pos"":""v"",""jyutping"":""m4hai6""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-9d78aabb421159c793db	FC-038b_v2.cha	4c6527d34ac3e5109b2cea1099627e8bc3a58f7f6ceadfe76f91ccdae2944eb4	20	91	9	XXX	攞咗九	如果我係個仔,就算我攞咗九A喇,發現噉樣我自己都覺得,其實好快會露出馬腳啫.	當然喇.	我-我嘅意思就係,你嘅能力都未到嗰個地步喇.	"[{""word"":""如果"",""pos"":""c"",""jyutping"":""jyu4gwo2""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""仔"",""pos"":""n"",""jyutping"":""zai2""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""就算"",""pos"":""c"",""jyutping"":""zau6syun3""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""攞"",""pos"":""v"",""jyutping"":""lo2""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""九"",""pos"":""m"",""jyutping"":""gau2""},{""word"":""A"",""pos"":""nx"",""jyutping"":null},{""word"":""喇"",""pos"":""y"",""jyutping"":""laa1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""發現"",""pos"":""v"",""jyutping"":""faat3jin6""},{""word"":""噉樣"",""pos"":""c"",""jyutping"":""gam2joeng2""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""自己"",""pos"":""r"",""jyutping"":""zi6gei2""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""覺得"",""pos"":""v"",""jyutping"":""gok3dak1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""其實"",""pos"":""d"",""jyutping"":""kei4sat6""},{""word"":""好"",""pos"":""d"",""jyutping"":""hou2""},{""word"":""快"",""pos"":""a"",""jyutping"":""faai3""},{""word"":""會"",""pos"":""vu"",""jyutping"":""wui5""},{""word"":""露出"",""pos"":""v"",""jyutping"":""lou6ceot1""},{""word"":""馬腳"",""pos"":""n"",""jyutping"":""maa5goek3""},{""word"":""啫"",""pos"":""y"",""jyutping"":""ze1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-a25ed70b6573ab93df3d	FC-044_v2.cha	72dc24a95d5582e7e52a6748c1ac01d08fe1918399ebfb107c551c6656435430	22	117	1	XXK	嘔咗兩	嘔咗兩次啊.	豬仔嘔呀?	嘔咗兩次咁多.	"[{""word"":""嘔"",""pos"":""v"",""jyutping"":""au2""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""兩"",""pos"":""m"",""jyutping"":""loeng5""},{""word"":""次"",""pos"":""q"",""jyutping"":""ci3""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-d3718ff23c9efa8e575e	FC-044_v2.cha	72dc24a95d5582e7e52a6748c1ac01d08fe1918399ebfb107c551c6656435430	22	118	1	XXE	嘔咗兩	嘔咗兩次咁多.	嘔咗兩次啊.	我哋個個一齊食都冇事.	"[{""word"":""嘔"",""pos"":""v"",""jyutping"":""au2""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""兩"",""pos"":""m"",""jyutping"":""loeng5""},{""word"":""次"",""pos"":""q"",""jyutping"":""ci3""},{""word"":""咁"",""pos"":""d"",""jyutping"":""gam3""},{""word"":""多"",""pos"":""a"",""jyutping"":""do1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-70adc73bf16c91e93d01	FC-044_v2.cha	72dc24a95d5582e7e52a6748c1ac01d08fe1918399ebfb107c551c6656435430	22	133	2	XXE	住咗十	我住咗十幾廿年都係住哩度𡃉.	咪係囖.	我夠住咗十幾廿年都係住蘇屋村咯.	"[{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""住"",""pos"":""v"",""jyutping"":""zyu6""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""十"",""pos"":""m"",""jyutping"":""sap6""},{""word"":""幾"",""pos"":""m"",""jyutping"":""gei2""},{""word"":""廿"",""pos"":""m"",""jyutping"":""jaa6""},{""word"":""年"",""pos"":""q"",""jyutping"":""nin4""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""住"",""pos"":""v"",""jyutping"":""zyu6""},{""word"":""哩度"",""pos"":""r"",""jyutping"":""ni1dou6""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-8d63698337a2ac858fdb	FC-044_v2.cha	72dc24a95d5582e7e52a6748c1ac01d08fe1918399ebfb107c551c6656435430	22	134	3	XXM	住咗十	我夠住咗十幾廿年都係住蘇屋村咯.	我住咗十幾廿年都係住哩度𡃉.	但係你而家係噉即係,誒,間唔中又搬下屋噉樣喎.	"[{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""夠"",""pos"":""v"",""jyutping"":""gau3""},{""word"":""住"",""pos"":""v"",""jyutping"":""zyu6""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""十"",""pos"":""m"",""jyutping"":""sap6""},{""word"":""幾"",""pos"":""m"",""jyutping"":""gei2""},{""word"":""廿"",""pos"":""m"",""jyutping"":""jaa6""},{""word"":""年"",""pos"":""q"",""jyutping"":""nin4""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""住"",""pos"":""v"",""jyutping"":""zyu6""},{""word"":""蘇屋村"",""pos"":""ns"",""jyutping"":""sou1uk1cyun1""},{""word"":""咯"",""pos"":""y"",""jyutping"":""lok3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-3dd5af431f2d8dc90cf2	FC-045_v2.cha	3b1b5ada7cebf940e99af50b4056be09f644177155a8627e1e9b28c4239e9c0d	23	189	3	XXM	吸咗好多	我哋已經吸咗好多琉磺入肚.	哦.	死咗嚹.	"[{""word"":""我哋"",""pos"":""r"",""jyutping"":""ngo5dei6""},{""word"":""已經"",""pos"":""d"",""jyutping"":""ji5ging1""},{""word"":""吸"",""pos"":""v"",""jyutping"":""kap1""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""好多"",""pos"":""m"",""jyutping"":""hou2do1""},{""word"":""琉磺"",""pos"":""n"",""jyutping"":""lau4wong4""},{""word"":""入"",""pos"":""v"",""jyutping"":""jap6""},{""word"":""肚"",""pos"":""n"",""jyutping"":""tou5""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-1b25987d133e382b612e	FC-045_v2.cha	3b1b5ada7cebf940e99af50b4056be09f644177155a8627e1e9b28c4239e9c0d	23	334	4	XXM	講咗三	頭先你已經講咗三句粗口.	死嚹.	粗口唔係我喎.	"[{""word"":""頭先"",""pos"":""t"",""jyutping"":""tau4sin1""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""已經"",""pos"":""d"",""jyutping"":""ji5ging1""},{""word"":""講"",""pos"":""v"",""jyutping"":""gong2""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""三"",""pos"":""m"",""jyutping"":""saam1""},{""word"":""句"",""pos"":""q"",""jyutping"":""geoi3""},{""word"":""粗口"",""pos"":""n"",""jyutping"":""cou1hau2""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-9a8b86f4ab1488f19fb0	FC-046_v2.cha	27d9b748a81260c501362591915da1946c27f25638d6769eef22991158693f0a	24	6	20	XXC	附帶咗一	日文來𡃉,但係呢我哋唔係好識睇啊,所以呢,佢呢係附帶咗一張-附帶咗一張誒中文嘅操作程序.	說明書喺哩度啊.	死唔死啊?	"[{""word"":""日文"",""pos"":""nz"",""jyutping"":""jat6man2""},{""word"":""來"",""pos"":""y"",""jyutping"":""lai4""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""但係"",""pos"":""c"",""jyutping"":""daan6hai6""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""我哋"",""pos"":""r"",""jyutping"":""ngo5dei6""},{""word"":""唔係"",""pos"":""v"",""jyutping"":""m4hai6""},{""word"":""好"",""pos"":""d"",""jyutping"":""hou2""},{""word"":""識"",""pos"":""v"",""jyutping"":""sik1""},{""word"":""睇"",""pos"":""v"",""jyutping"":""tai2""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""所以"",""pos"":""c"",""jyutping"":""so2ji5""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""附帶"",""pos"":""v"",""jyutping"":""fu6daai3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""張"",""pos"":""q"",""jyutping"":""zoeng1""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""附帶"",""pos"":""v"",""jyutping"":""fu6daai3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""張"",""pos"":""q"",""jyutping"":""zoeng1""},{""word"":""誒"",""pos"":""e"",""jyutping"":""e6""},{""word"":""中文"",""pos"":""nz"",""jyutping"":""zung1man2""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""操作"",""pos"":""v"",""jyutping"":""cou1zok3""},{""word"":""程序"",""pos"":""n"",""jyutping"":""cing4zeoi6""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-9b22e46705d9e9de55ae	FC-046_v2.cha	27d9b748a81260c501362591915da1946c27f25638d6769eef22991158693f0a	24	6	25	XXC	附帶咗一	日文來𡃉,但係呢我哋唔係好識睇啊,所以呢,佢呢係附帶咗一張-附帶咗一張誒中文嘅操作程序.	說明書喺哩度啊.	死唔死啊?	"[{""word"":""日文"",""pos"":""nz"",""jyutping"":""jat6man2""},{""word"":""來"",""pos"":""y"",""jyutping"":""lai4""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""但係"",""pos"":""c"",""jyutping"":""daan6hai6""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""我哋"",""pos"":""r"",""jyutping"":""ngo5dei6""},{""word"":""唔係"",""pos"":""v"",""jyutping"":""m4hai6""},{""word"":""好"",""pos"":""d"",""jyutping"":""hou2""},{""word"":""識"",""pos"":""v"",""jyutping"":""sik1""},{""word"":""睇"",""pos"":""v"",""jyutping"":""tai2""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""所以"",""pos"":""c"",""jyutping"":""so2ji5""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""附帶"",""pos"":""v"",""jyutping"":""fu6daai3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""張"",""pos"":""q"",""jyutping"":""zoeng1""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""附帶"",""pos"":""v"",""jyutping"":""fu6daai3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""張"",""pos"":""q"",""jyutping"":""zoeng1""},{""word"":""誒"",""pos"":""e"",""jyutping"":""e6""},{""word"":""中文"",""pos"":""nz"",""jyutping"":""zung1man2""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""操作"",""pos"":""v"",""jyutping"":""cou1zok3""},{""word"":""程序"",""pos"":""n"",""jyutping"":""cing4zeoi6""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-b2e2eb396804c7e22c1c	FC-046_v2.cha	27d9b748a81260c501362591915da1946c27f25638d6769eef22991158693f0a	24	146	16	XXB	做咗三	噉嗰陣有個自殺院係嗰度吖嗎,我調過去嗰度做咗三年零七個月.	點解你做過威爾斯𠸏?	係啊.	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""嗰陣"",""pos"":""r"",""jyutping"":""go2zan6""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""自殺"",""pos"":""v"",""jyutping"":""zi6saat3""},{""word"":""院"",""pos"":""n"",""jyutping"":""jyun2""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""嗰度"",""pos"":""r"",""jyutping"":""go2dou6""},{""word"":""吖"",""pos"":""y"",""jyutping"":""aa1""},{""word"":""嗎"",""pos"":""y"",""jyutping"":""maa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""調"",""pos"":""v"",""jyutping"":""diu6""},{""word"":""過去"",""pos"":""v"",""jyutping"":""gwo3heoi3""},{""word"":""嗰度"",""pos"":""r"",""jyutping"":""go2dou6""},{""word"":""做"",""pos"":""v"",""jyutping"":""zou6""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""三"",""pos"":""m"",""jyutping"":""saam1""},{""word"":""年"",""pos"":""q"",""jyutping"":""nin4""},{""word"":""零"",""pos"":""m"",""jyutping"":""ling4""},{""word"":""七"",""pos"":""m"",""jyutping"":""cat1""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""月"",""pos"":""n"",""jyutping"":""jyut6""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-71879d5667d625120ea2	FC-048_v2.cha	4f33e6b5f6b073270b0c7c81d2a3a9c9d840632ba44b2c1513dfc253dd3ba6e4	25	209	13	XXC	落咗少少	我-我覺得咖啡嗰個人有陣時沖錯咗,落咗少少,我都會覺得唔好飲𡃉杯奶茶.	同埋唔係啊.	變咗唔同咗味.	"[{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""覺得"",""pos"":""v"",""jyutping"":""gok3dak1""},{""word"":""咖啡"",""pos"":""n"",""jyutping"":""gaa3fe1""},{""word"":""嗰個"",""pos"":""r"",""jyutping"":""go2go3""},{""word"":""人"",""pos"":""n"",""jyutping"":""jan4""},{""word"":""有陣時"",""pos"":""d"",""jyutping"":""jau5zan6si4""},{""word"":""沖"",""pos"":""v"",""jyutping"":""cung1""},{""word"":""錯"",""pos"":""a"",""jyutping"":""co3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""落"",""pos"":""v"",""jyutping"":""lok6""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""少少"",""pos"":""m"",""jyutping"":""siu2siu2""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""會"",""pos"":""vu"",""jyutping"":""wui5""},{""word"":""覺得"",""pos"":""v"",""jyutping"":""gok3dak1""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""好飲"",""pos"":""a"",""jyutping"":""hou2jam2""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""杯"",""pos"":""q"",""jyutping"":""bui1""},{""word"":""奶茶"",""pos"":""n"",""jyutping"":""naai5caa4""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-9d8083356c1c7ef402d3	FC-048_v2.cha	4f33e6b5f6b073270b0c7c81d2a3a9c9d840632ba44b2c1513dfc253dd3ba6e4	25	248	22	XXB	飲咗三	點解我,我-我飲過一次呢係檸啡飲咗連續,噉一晚裏面飲咗三杯啊好似都係.	自從嗰次我就唔敢.	就係考會考呢,我讀錯書啊.	"[{""word"":""點解"",""pos"":""r"",""jyutping"":""dim2gaai2""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""飲"",""pos"":""v"",""jyutping"":""jam2""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""次"",""pos"":""q"",""jyutping"":""ci3""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""檸啡"",""pos"":""n"",""jyutping"":""ling2fe1""},{""word"":""飲"",""pos"":""v"",""jyutping"":""jam2""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""連續"",""pos"":""a"",""jyutping"":""lin4zuk6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""晚"",""pos"":""a"",""jyutping"":""maan5""},{""word"":""裏面"",""pos"":""f"",""jyutping"":""leoi5min6""},{""word"":""飲"",""pos"":""v"",""jyutping"":""jam2""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""三"",""pos"":""m"",""jyutping"":""saam1""},{""word"":""杯"",""pos"":""q"",""jyutping"":""bui1""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""好似"",""pos"":""v"",""jyutping"":""hou2ci5""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-2bdb50d142ae2e03ef30	FC-048_v2.cha	4f33e6b5f6b073270b0c7c81d2a3a9c9d840632ba44b2c1513dfc253dd3ba6e4	25	288	2	XXB	帶咗三	我帶咗三部機去啊.	兩部.	唔止.	"[{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""帶"",""pos"":""v"",""jyutping"":""daai3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""三"",""pos"":""m"",""jyutping"":""saam1""},{""word"":""部"",""pos"":""q"",""jyutping"":""bou6""},{""word"":""機"",""pos"":""n"",""jyutping"":""gei1""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-3bb110c6778e72082fe5	FC-048_v2.cha	4f33e6b5f6b073270b0c7c81d2a3a9c9d840632ba44b2c1513dfc253dd3ba6e4	25	332	12	XXC	考咗三	我哋嗰年嗰屆,我-我-我考咗三屆會考都冇Oral.	你冇考Oral㗎?	噉你真係好老𡃉嚹喎你.	"[{""word"":""我哋"",""pos"":""r"",""jyutping"":""ngo5dei6""},{""word"":""嗰"",""pos"":""r"",""jyutping"":""go2""},{""word"":""年"",""pos"":""q"",""jyutping"":""nin4""},{""word"":""嗰"",""pos"":""r"",""jyutping"":""go2""},{""word"":""屆"",""pos"":""q"",""jyutping"":""gaai3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""考"",""pos"":""v"",""jyutping"":""haau2""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""三"",""pos"":""m"",""jyutping"":""saam1""},{""word"":""屆"",""pos"":""q"",""jyutping"":""gaai3""},{""word"":""會考"",""pos"":""n"",""jyutping"":""wui6haau2""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""冇"",""pos"":""v1"",""jyutping"":""mou5""},{""word"":""Oral"",""pos"":""xn"",""jyutping"":null},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-314896a96238d5c49d94	FC-049_v2.cha	5c9c6be3f062387a0f7ac4bff22603b2386c10e071a1a7e256731abc2b39f53f	26	2	1	XXA	返咗兩	返咗兩個鐘頭做啲乜嘢啊多數都?	返學點啊?	嗱,你真係唔好玩嘢啊.	"[{""word"":""返"",""pos"":""v"",""jyutping"":""faan1""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""兩"",""pos"":""m"",""jyutping"":""loeng5""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""鐘頭"",""pos"":""n"",""jyutping"":""zung1tau4""},{""word"":""做"",""pos"":""v"",""jyutping"":""zou6""},{""word"":""啲"",""pos"":""m"",""jyutping"":""di1""},{""word"":""乜嘢"",""pos"":""r"",""jyutping"":""mat1je5""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""多數"",""pos"":""m"",""jyutping"":""do1sou3""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-cc61f2ef1f187c9935ed	FC-053_v2.cha	61eeb21a6a84b7e227ebc0f14b3bd6221ea93939fed296e55cb78cd4c268b7bb	28	8	6	XXB	俾咗好多	傾到我已經係俾咗好多次機會佢,佢都根本冇珍惜過.	因為嗰個同學呢好多嘴啊,佢坐正成班嘅中間,噉呢成日周圍同左右啊,前後啊啲人呢傾暈晒𡃉嘞.	噉所以呢我先至用個口罩誒,笠住佢個口.	"[{""word"":""傾"",""pos"":""v"",""jyutping"":""king1""},{""word"":""到"",""pos"":""d"",""jyutping"":""dou3""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""已經"",""pos"":""d"",""jyutping"":""ji5ging1""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""俾"",""pos"":""v"",""jyutping"":""bei2""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""好多"",""pos"":""m"",""jyutping"":""hou2do1""},{""word"":""次"",""pos"":""q"",""jyutping"":""ci3""},{""word"":""機會"",""pos"":""n"",""jyutping"":""gei1wui6""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""根本"",""pos"":""d"",""jyutping"":""gan1bun2""},{""word"":""冇"",""pos"":""v1"",""jyutping"":""mou5""},{""word"":""珍惜"",""pos"":""v"",""jyutping"":""zan1sik1""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
