id	ordinal	item_type	turn	speaker	vocabulary_ordinal	source_cantonese	source_jyutping	source_english	source_hash	previous_turn_id	next_turn_id	deduplication_relation	ingress_classification	runtime_lexical_owners	canonical_exact_owners	supporting_exact_owners	review_flags	review_state
GLOSSIKA-YUEHK-A1-DLG-002-20251207-I057	57	lexical_entry			19	邊個	bin1 go3	which one	sha256:cdf8259924425aa2109c779aa63fcbc828f8a1315a7abd7aad20b05fa05a0025			exact_duplicate_candidate	lexical_only_attestation	src/runtime-resources/lexicon/token-lexicon/referents-and-boundaries.js	src/plugin-entry.js|src/runtime-resources/constructions/runtime-label-registry.js|src/runtime-resources/lexicon/token-lexicon/referents-and-boundaries.js	data/construction-candidate-readiness.json|data/construction-identities.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W15-20260628/items.tsv|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W15-20260628/review.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W15-20260628/source.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W18-20260719/crosswalk.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W18-20260719/items.tsv|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W18-20260719/review.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W18-20260719/source.json|data/research-ledgers/glossika-week15-claim-source.json|data/research-ledgers/glossika-week18-claim-source.json|data/research-ledgers/glossika-week18-followup-candidates.json|docs/research/CP039-P1-EVALUATION-SCALAR-QUESTION-WRAPPER-AUDIT-R1.md|docs/research/CP039-P1-EVALUATION-SCALAR-QUESTION-WRAPPER-INVENTORY-R1.tsv|docs/research/GLOSSIKA-YUEHK-A1-W15-20260628-RESEARCH.md|docs/research/GLOSSIKA-YUEHK-A1-W18-20260719-RESEARCH.md|docs/research/NEGATION-ACCEPTABILITY-OPINION-SCHEDULING-SOURCE-MAP-CP021B-R30.md|docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R37.tsv|docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP022-I1A-I04-R1.tsv|docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R37.tsv|docs/research/PRQ2-011-M4DAAN1ZI2-ZUNG6-ADDITIVE-CORRELATIVE-COLLISION-AUDIT-R1.tsv|docs/research/PRQ2-011-M4DAAN1ZI2-ZUNG6-ADDITIVE-CORRELATIVE-RESEARCH-R1.md|docs/research/PRQ2-015-MUI5-GO3GO3-DOU1-DISTRIBUTIVE-QUANTIFICATION-COLLISION-AUDIT-R1.tsv|docs/research/PRQ2-015-MUI5-GO3GO3-DOU1-DISTRIBUTIVE-QUANTIFICATION-RESEARCH-R1.md|docs/research/PRQ2-034-MOU4LEON6-DOU1-UNCONDITIONAL-COLLISION-AUDIT-R1.tsv|docs/research/reopened-retired-labels/IdentityWhQuestion.md|docs/research/RETIRED-CONSTRUCTION-ARCHIVE-v0.5.186-R1.tsv|docs/research/UC-RQ-008-WH-INDETERMINATE-COLLISION-AUDIT-R1.tsv|docs/research/UC-RQ-008-WH-INDETERMINATE-CONSTRUCTION-RESEARCH-R1.md|docs/research/UC-RQ-008-WH-INDETERMINATE-SOURCE-VERIFICATION-R1.tsv|docs/research/UC-RQ-020-WH-DOU1-FREE-CHOICE-DISPOSITION-R1.md|docs/research/UC-RQ-030-SAAI3-TOTALITY-QUANTIFICATION-RESEARCH-R1.md|docs/research/WH-IDENTITY-NAMING-ADDRESS-SOURCE-MAP-CP021B-R20.md|grammar/retired/README.md|grammar/unsupported_generalization/AcceptabilityClause.md|test-data/cp021b-lx1-construction-freeze-baseline.json|tests/constructions/AcceptabilityClause.json|tests/constructions/DirectionalMotionVP.json|tests/fixtures/regression-snapshots.json		REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-002-20251207-I058	58	lexical_entry			20	更加	gang3 gaa1	even more	sha256:455696160126f6009c430200ebdd34c4832ebb5400920238176c9a52b421f41b			no_project_match	new_attestation					REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-002-20251207-I059	59	lexical_entry			21	受歡迎	sau6 fun1 jing4	popular, well-received	sha256:b1fbb1f31e9fc9e4792e6039c9c34dbc6207a6df50b3cbd8887e7cffbd91360e			no_project_match	new_attestation					REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-002-20251207-I060	60	lexical_entry			22	甜	tim4	sweet	sha256:64788a9462ac8f194fe394b33cc922739790b6e9faa3a57009c56ba5f29874fe			exact_duplicate_candidate	lexical_only_attestation	src/runtime-resources/lexicon/token-lexicon/statives.js	src/parser/features/token-features.js|src/runtime-resources/lexicon/token-lexicon/statives.js|src/runtime-resources/pronunciation/jyutping-review-expectations.js			REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-002-20251207-I061	61	lexical_entry			23	買	maai5	to buy	sha256:3c1371317eefe4eaa63e424b4b20e55b335a8a9b4e5ae976a6d5d69ad9a24da2			exact_duplicate_candidate	lexical_only_attestation	src/runtime-resources/lexicon/token-lexicon/verbs.js	src/parser/detectors/motion/purpose-chains.js|src/parser/detectors/transfer/post-theme.js|src/plugin-entry.js|src/runtime-resources/lexicon/productive-vo.js|src/runtime-resources/lexicon/token-lexicon/verbs.js|src/runtime-resources/normalization/simplified-to-traditional.js	data/construction-adjudication-batches/batch-02.json|data/construction-identities.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W17-20260712/crosswalk.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W17-20260712/items.tsv|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W17-20260712/review.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W17-20260712/source.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W18-20260719/crosswalk.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W18-20260719/items.tsv|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W18-20260719/review.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W18-20260719/source.json|data/research-ledgers/glossika-week18-claim-source.json|data/research-ledgers/glossika-week18-common-verb-audit.json|data/research-ledgers/glossika-week18-followup-candidates.json|docs/research/CP021B-NATIVE-NATURALNESS-INGESTION.md|docs/research/CP021B-PARSER-DESIGN-BEHAVIOR.tsv|docs/research/CP021B-PARSER-DESIGN-FREEZE.md|docs/research/CP023-P1-PROG01-CLAIM-SOURCE-EDGES.tsv|docs/research/CP023-P1-PROG01-LEXICON-JYUTPING-VERIFICATION-R2.md|docs/research/CP023-P1-PROG01-PREDICATE-COMPATIBILITY-FREEZE-R3.md|docs/research/CP023-P1-PROG01-PREDICATE-COMPATIBILITY-MATRIX-R3.tsv|docs/research/CP023-P1-PROG01-QUESTION-AND-SOURCE-FREEZE.md|docs/research/CP023-P1-PROG01-R1-RESEARCH-CHECKPOINT.md|docs/research/CP023-P1-PROG01-REMEDIATION-DEPENDENCIES-R2.tsv|docs/research/CP023-P1-PROG01-SOURCE-REGISTER-R3.tsv|docs/research/CP024-P0-L45-CODE-REFERENCE-INVENTORY-R1.tsv|docs/research/CP024-P0-L45-PRODUCTIVE-VO-SEED-INVENTORY-R1.tsv|docs/research/CP024-P0-L45-VERB-VALENCY-INVENTORY-R1.tsv|docs/research/CP025-P1-PFV01-CODE-DOCUMENT-COMPARISON-R1.tsv|docs/research/CP025-P1-PFV01-IMPLEMENTATION-PROBE-R1.tsv|docs/research/CP025-P1-PFV01-R1-REAUDIT-CHECKPOINT.md|docs/research/CP025-P1-PFV01-SPEAKER-A-RAW-R2.md|docs/research/CP025-P1-PFV01-SPEAKER-A-RESULT-R2.tsv|docs/research/CP026-P1-RUL01-EXAMPLE-ADJUDICATION-R1.tsv|docs/research/CP026-P1-RUL01-IMPLEMENTATION-PROBE-R1.tsv|docs/research/CP026-P1-RUL01-PUBLIC-PANEL-R1-RESULT.md|docs/research/CP026-P1-RUL01-R1-REAUDIT-CHECKPOINT.md|docs/research/CP026-P1-RUL01-SOURCE-VERIFICATION-R1.tsv|docs/research/CP026-P1-RUL01-SPEAKER-A-FORM-R1.md|docs/research/CP029-P1-PFV01-BOUNDARY-INVENTORY-R1.tsv|docs/research/CP029-P1-PFV01-PUBLIC-PANEL-R1-RESULT.md|docs/research/CP032-P1-RUL01-CONTRAST-REQUIREMENTS-R1.tsv|docs/research/CP032-P1-RUL01-SURVEY-READINESS-R1.md|docs/research/CP040-P1-FINAL-REACHABLE-WRAPPER-AUDIT-R1.md|docs/research/EVALUATION-PACKET-BLUEPRINTS-CP021B-R37.json|docs/research/EXISTENTIAL-POSSESSIVE-AVAILABILITY-SOURCE-MAP-CP021B-R9.md|docs/research/FINAL-LANGUAGE-LABEL-COVERAGE-SOURCE-MAP-CP021B-R33.md|docs/research/GLOSSIKA-YUEHK-A1-W18-20260719-RESEARCH.md|docs/research/LANE-05-PROGRESSIVE-DURATIVE-EXPERIENTIAL-SOURCE-MAP-CP021B-R13.md|docs/research/LANE-09-SERIAL-PURPOSE-SOURCE-MAP-CP021B-R16.md|docs/research/PARSER-CONSTRUCTION-CANONICAL-CONSOLIDATION-MATRIX-CP021B-R35.tsv|docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R37.tsv|docs/research/PARSER-CONSTRUCTION-SOURCE-REGISTER-CP021B-R37.tsv|docs/research/PRQ2-005-HOI1-HABITUAL-ESTABLISHED-ACTIVITY-COLLISION-AUDIT-R1.tsv|docs/research/PRQ2-005-HOI1-HABITUAL-ESTABLISHED-ACTIVITY-RESEARCH-R1.md|docs/research/PRQ2-006-LOK6HEOI3-CONTINUATIVE-ASPECT-COLLISION-AUDIT-R1.tsv|docs/research/PRQ2-006-LOK6HEOI3-CONTINUATIVE-ASPECT-RESEARCH-R1.md|docs/research/PRQ2-006-LOK6HEOI3-CONTINUATIVE-ASPECT-SOURCE-VERIFICATION-R1.tsv|docs/research/PRQ2-011-M4DAAN1ZI2-ZUNG6-ADDITIVE-CORRELATIVE-RESEARCH-R1.md|docs/research/PRQ2-033-JAU6-JAU6-COEXISTENT-PREDICATE-RESEARCH-R1.md|docs/research/PRQ2-033-JAU6-JAU6-COEXISTENT-PREDICATE-SOURCE-VERIFICATION-R1.tsv|docs/research/PRQ2-035-NING4JYUN6-DOU1-COMMITTED-PREFERENCE-COLLISION-AUDIT-R1.tsv|docs/research/survey-derived/HKCanCor/HKCANCOR-SV-RQ-008-010-RESEARCH-NOTE-R1.md|docs/research/survey-derived/HKCanCor/HKCANCOR-SV-RQ-008-010-REVIEWED-RESULTS-R1.json|docs/research/survey-derived/SV-RQ-001-007/SV-RQ-001-007-ATTESTATION-REGISTER-R2.json|docs/research/survey-derived/SV-RQ-001-007/SV-RQ-001-007-ROUND-1.md|docs/research/survey-derived/SV-RQ-001-007/SV-RQ-001-007-ROUND-2.md|docs/research/survey-derived/SV-RQ-001-007/SV-RQ-001-007-SOURCE-LEDGER.json|docs/research/UC-RQ-007-VERB-COPY-FOCUS-CONSTRUCTION-RESEARCH-R1.md|docs/research/UC-RQ-023-GE3-NOMINALIZATION-RESEARCH-R1.md|docs/research/UC-RQ-025-NULL-ARGUMENT-ZERO-ANAPHORA-COLLISION-AUDIT-R1.tsv|docs/research/UC-RQ-030-SAAI3-TOTALITY-QUANTIFICATION-RESEARCH-R1.md|docs/research/UC-RQ-030-SAAI3-TOTALITY-QUANTIFICATION-SOURCE-VERIFICATION-R1.tsv|grammar/research_pending/ResourceUseLaiFunctionRelation.md|grammar/unsupported_generalization/IntransitiveVP.md|test-data/cp021b-lx1-construction-freeze-baseline.json|test-data/CP023-P1-PROG01-lexicon-baseline-probes.tsv|test-data/CP023-P1-PROG01-visible-research-packet.tsv|test-data/grammar-claim-source-edges-CP021A.tsv|test-data/grammar-source-locators-CP021A.tsv|test-data/native-speaker-naturalness-evidence-v1.json|test-data/native-speaker-naturalness-evidence-v1.tsv|test-data/review-only-readiness.tsv|test-data/w17-corpus-semantic-disposition.tsv|test-data/w17-functional-corpus.tsv|test-data/w17-glossika-corpus.tsv|tests/constructions/ClauseRelationGraph.json|tests/constructions/ClauseSpan.json|tests/constructions/DegreeStativePredicate.json|tests/constructions/ModifiedNP.json|tests/constructions/MotionGoalVP.json|tests/constructions/PostThemeParticipantRelation.json|tests/constructions/PostverbalZoPerfectiveVP.json|tests/constructions/RelativeClauseNP.json|tests/constructions/ResourceUseLaiFunctionRelation.json|tests/constructions/SerialVerbPurposeChain.json|tests/constructions/TransitiveVP.json|tests/fixtures/np-subsystem.json|tests/fixtures/regression-snapshots.json|tests/tooling/corpus-review/workbench.test.js		REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-002-20251207-I062	62	lexical_entry			24	寫	se2	to write	sha256:ab563ea5f7d75a5d42c87a9d8c5e698f59d8cf81c2c5ed095a0e98f9e4dbccba			exact_duplicate_candidate	lexical_only_attestation	src/runtime-resources/lexicon/token-lexicon/verbs.js	src/parser/context/descriptors.js|src/plugin-entry.js|src/runtime-resources/lexicon/productive-vo.js|src/runtime-resources/lexicon/token-lexicon/verbs.js|src/runtime-resources/normalization/simplified-to-traditional.js	data/construction-adjudication-batches/batch-06.json|data/construction-adjudication-batches/batch-07.json|data/construction-identities.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W18-20260719/crosswalk.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W18-20260719/items.tsv|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W18-20260719/review.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W18-20260719/source.json|data/research-ledgers/glossika-week18-common-verb-audit.json|docs/research/CONSTRUCTION-ADJUDICATION-BATCH-06.md|docs/research/CONSTRUCTION-ADJUDICATION-BATCH-07.md|docs/research/CP023-P1-PROG01-PREDICATE-COMPATIBILITY-MATRIX-R3.tsv|docs/research/CP023-P1-PROG01-R1-RESEARCH-CHECKPOINT.md|docs/research/CP023-P1-PROG01-R3-RESEARCH-CHECKPOINT.md|docs/research/CP023-P1-PROG01-REMEDIATION-DEPENDENCIES-R2.tsv|docs/research/CP024-P0-L45-CODE-REFERENCE-INVENTORY-R1.tsv|docs/research/CP024-P0-L45-PRODUCTIVE-VO-SEED-INVENTORY-R1.tsv|docs/research/CP024-P0-L45-VERB-VALENCY-INVENTORY-R1.tsv|docs/research/CP025-P1-PFV01-CODE-DOCUMENT-COMPARISON-R1.tsv|docs/research/CP025-P1-PFV01-IMPLEMENTATION-PROBE-R1.tsv|docs/research/CP025-P1-PFV01-R1-REAUDIT-CHECKPOINT.md|docs/research/CP025-P1-PFV01-SPEAKER-A-RAW-R2.md|docs/research/CP025-P1-PFV01-SPEAKER-A-RESULT-R2.tsv|docs/research/CP026-P1-RUL01-PUBLIC-PANEL-R1-RESULT.md|docs/research/CP026-P1-RUL01-SPEAKER-A-FORM-R1.md|docs/research/CP029-P1-PFV01-PUBLIC-PANEL-R1-RESULT.md|docs/research/EVALUATION-PACKET-BLUEPRINTS-CP021B-R37.json|docs/research/GLOSSIKA-YUEHK-A1-W18-20260719-RESEARCH.md|docs/research/PARSER-CONSTRUCTION-CANONICAL-CONSOLIDATION-MATRIX-CP021B-R35.tsv|docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R37.tsv|docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP022-I1A-I04-R1.tsv|docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R37.tsv|docs/research/QUANTITY-SCALAR-ACTION-BOUNDARIES-SOURCE-MAP-CP021B-R29.md|docs/research/survey-derived/Survey/SURVEY-EXPORT-2026-07-24-1538-AGGREGATE-R2.md|docs/research/survey-derived/Survey/SURVEY-EXPORT-2026-07-24-1538-AGGREGATE-SUMMARY-R2.json|docs/research/survey-derived/SV-RQ-001-007/SV-RQ-001-007-ATTESTATION-REGISTER-R2.json|docs/research/survey-derived/SV-RQ-001-007/SV-RQ-001-007-ROUND-2.md|docs/research/survey-derived/SV-RQ-008-010/SV-RQ-008-010-ROUND-2.md|docs/research/survey-derived/SV-RQ-008/SV-RQ-008-CORPUS-QUERY-PLAN.md|docs/research/survey-derived/SV-RQ-008/SV-RQ-008-FOLLOW-UP-DESIGN.md|docs/research/survey-derived/SV-RQ-008/SV-RQ-008-RESEARCH-NOTE.md|docs/research/survey-derived/SV-RQ-008/SV-RQ-008-SOURCE-AUDIT-R1.md|docs/research/UC-RQ-001-GENERAL-ZOENG1-DISPOSAL-NATURAL-ATTESTATION-R1.tsv|docs/research/UC-RQ-001-GENERAL-ZOENG1-DISPOSAL-RESEARCH-R1.md|docs/research/v0.5.181-RENDER-CORRECTION-CUP-AND-LAI.md|grammar/research_pending/ActionStativeVP.md|grammar/research_pending/PostverbalZoPerfectiveVP.md|grammar/unsupported_generalization/DelimitedVP.md|test-data/cp021b-lx1-construction-freeze-baseline.json|test-data/CP023-P1-PROG01-lexicon-baseline-probes.tsv|test-data/CP023-P1-PROG01-visible-research-packet.tsv|test-data/native-speaker-naturalness-evidence-v1.json|test-data/native-speaker-naturalness-evidence-v1.tsv|test-data/natural-corpus-wechat-guangxi-travel-002-turns.json|test-data/natural-corpus-wechat-guangxi-travel-002-turns.tsv|test-data/pre-intermediate-gold-corpus.tsv|tests/constructions/ActionStativeVP.json|tests/constructions/ClauseSpan.json|tests/constructions/ModifiedNP.json|tests/constructions/PostverbalZoPerfectiveVP.json|tests/constructions/ResourceUseLaiFunctionRelation.json|tests/constructions/TransitiveVP.json|tests/fixtures/regression-snapshots.json|tests/tooling/corpus-review/test_ab53_hkcancor_profile.py|tests/tooling/corpus-review/workbench.test.js		REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-002-20251207-I063	63	lexical_entry			25	生日快樂	saang1 jat6 faai3 lok6	happy birthday	sha256:c515a27e348404549058a40e9a9cd2f461d8fae66505d573cb02f97a976c9f3b			exact_duplicate_candidate	exact_duplicate			data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W15-20260628/items.tsv|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W15-20260628/review.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W15-20260628/source.json|docs/research/GLOSSIKA-YUEHK-A1-W15-20260628-RESEARCH.md		REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-002-20251207-I064	64	lexical_entry			26	之類	zi1 leoi6	and so on, things like that	sha256:459500e95151c572b177f37b4ff0a5052843482a5842925e23afb86688b8923a			no_project_match	new_attestation					REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-002-20251207-I065	65	lexical_entry			27	蠟燭	laap6 zuk1	candle	sha256:b712bb04abf351bee2f466529cfc6f47dade485ef10f2ecfc82b92b03c10a41e			no_project_match	new_attestation					REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-002-20251207-I066	66	lexical_entry			28	支	zi1	classifier for long thin objects	sha256:1effeffe6a9c571518c13d343452788a6b5a5303409c68f8dfe9ebe8fce7abb9			exact_duplicate_candidate	lexical_only_attestation	src/runtime-resources/lexicon/token-lexicon/verbs.js	src/runtime-resources/grammar/classifier-head-rules.js|src/runtime-resources/lexicon/token-lexicon/verbs.js	data/construction-adjudication-batches/batch-11.json|data/construction-identities.json|docs/current/NOUN-PHRASE-SUBSYSTEM.md|docs/research/CP023-P1-PROG01-LEXICON-JYUTPING-VERIFICATION-R2.md|docs/research/CP026-P1-RUL01-PUBLIC-PANEL-R1-RESULT.md|docs/research/CP026-P1-RUL01-SPEAKER-A-FORM-R1.md|docs/research/EVALUATION-PACKET-BLUEPRINTS-CP021B-R37.json|docs/research/PARSER-CONSTRUCTION-CANONICAL-CONSOLIDATION-MATRIX-CP021B-R35.tsv|docs/research/PRQ2-007-HEI2SOENG5LAI4-INCHOATIVE-ASPECT-COLLISION-AUDIT-R1.tsv|docs/research/PRQ2-007-HEI2SOENG5LAI4-INCHOATIVE-ASPECT-RESEARCH-R1.md|docs/research/PRQ2-015-MUI5-GO3GO3-DOU1-DISTRIBUTIVE-QUANTIFICATION-COLLISION-AUDIT-R1.tsv|docs/research/PRQ2-015-MUI5-GO3GO3-DOU1-DISTRIBUTIVE-QUANTIFICATION-RESEARCH-R1.md|docs/research/UC-RQ-003-DOUBLE-OBJECT-ORDER-ALTERNATION-RESEARCH-R1.md|test-data/cp021b-lx1-construction-freeze-baseline.json|tests/constructions/LocativeExistentialClause.json|tests/constructions/LocativePlacePhrase.json|tests/constructions/ModifiedNP.json|tests/constructions/PostverbalZoPerfectiveVP.json|tests/constructions/QuantifiedClassifierNP.json|tests/constructions/ResourceUseLaiFunctionRelation.json|tests/fixtures/np-subsystem.json|tests/fixtures/regression-snapshots.json	classifier_compatibility_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-002-20251207-I067	67	lexical_entry			29	送	sung3	to give, to deliver	sha256:56fe6652f3e3b91087ff6ddc6c5843378495a71e44d26175e149c23ea1bbe74f			exact_duplicate_candidate	exact_duplicate			docs/research/survey-derived/SV-RQ-008/SV-RQ-008-FOLLOW-UP-DESIGN.md|docs/research/UC-RQ-002-003-DOUBLE-OBJECT-HKCANCOR-CENSUS-R1.md|docs/research/UC-RQ-002-INVERTED-DOUBLE-OBJECT-COLLISION-AUDIT-R1.tsv|docs/research/UC-RQ-002-INVERTED-DOUBLE-OBJECT-RESEARCH-R1.md|docs/research/UC-RQ-002-INVERTED-DOUBLE-OBJECT-SOURCE-VERIFICATION-R1.tsv|docs/research/UC-RQ-003-DOUBLE-OBJECT-ORDER-ALTERNATION-COLLISION-AUDIT-R1.tsv|docs/research/UC-RQ-003-DOUBLE-OBJECT-ORDER-ALTERNATION-RESEARCH-R1.md|docs/research/UC-RQ-003-DOUBLE-OBJECT-ORDER-ALTERNATION-SOURCE-VERIFICATION-R1.tsv		REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-002-20251207-I068	68	lexical_entry			30	服務	fuk6 mou6	service	sha256:5353b8dc1ee47871b17991b52dc724d0906b421c314ffe5b96d493d006d7700b			exact_duplicate_candidate	exact_duplicate			docs/research/UC-RQ-002-003-DOUBLE-OBJECT-HKCANCOR-CENSUS-R1.md		REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-002-20251207-I069	69	lexical_entry			31	鐘	zung1	o'clock (formal)	sha256:fe3e97bb6b542542fd96806ba2c1512d60ed49066504ad793cd167582a3e7fb9			exact_duplicate_candidate	lexical_only_attestation	src/runtime-resources/lexicon/token-lexicon/study-suite.js	src/parser/context/descriptors.js|src/parser/context/licensed-fragments.js|src/runtime-resources/lexicon/token-lexicon/study-suite.js	data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W15-20260628/items.tsv|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W15-20260628/review.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W15-20260628/source.json|data/research-ledgers/glossika-week15-claim-source.json|data/research-ledgers/glossika-week15-followup-candidates.json|docs/research/AB30-CORPUS-CANDIDATE-REVIEW-R1.md|docs/research/AB30-ZO-M-HKCANCOR-CLAIM-CROSS-REFERENCE-R1.md|docs/research/CP049-P1-ANOTA-ACCEPTABILITY-RECONCILIATION-R1.md|docs/research/CP049-P1-ANOTA-ACCEPTABILITY-SOURCE-VERIFICATION-R1.tsv|docs/research/GLOSSIKA-YUEHK-A1-W15-20260628-RESEARCH.md|docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R37.tsv|docs/research/PRQ2-015-MUI5-GO3GO3-DOU1-DISTRIBUTIVE-QUANTIFICATION-RESEARCH-R1.md|docs/research/TEMPORAL-EXPRESSIONS-SOURCE-MAP-CP021B-R12.md|docs/research/WECHAT-GX-TRAVEL-002-ADJUDICATION-REPORT.md|docs/research/WECHAT-GX-TRAVEL-002-CLAIM-SOURCE-EDGES-R1.tsv|docs/research/WECHAT-GX-TRAVEL-002-PRIORITY-GRAMMAR-RESEARCH-R1.md|docs/research/WECHAT-GX-TRAVEL-002-REGRESSION-REMEDIATION-READINESS-R2.md|grammar/unsupported_generalization/AcceptabilityANotA.md|test-data/natural-corpus-wechat-guangxi-travel-002-turns.json|test-data/natural-corpus-wechat-guangxi-travel-002-turns.tsv|test-data/natural-corpus-wechat-guangxi-travel-002-units.json|test-data/natural-corpus-wechat-guangxi-travel-002-units.tsv|test-data/WECHAT-GX-TRAVEL-002-ADJUDICATION-MATRIX.json|test-data/WECHAT-GX-TRAVEL-002-ADJUDICATION-MATRIX.tsv|test-data/WECHAT-GX-TRAVEL-002-CONTROLLED-CONTRASTS-R1.tsv|test-data/WECHAT-GX-TRAVEL-002-QUEUE-D-context_disfluency_research.tsv|test-data/WECHAT-GX-TRAVEL-002-QUEUE-G-grammar_research_external_evidence.tsv|test-data/WECHAT-GX-TRAVEL-002-QUEUE-R-accepted_behavior_regression.tsv|test-data/WECHAT-GX-TRAVEL-002-REGRESSION-REMEDIATION-READINESS-R2.json|test-data/WECHAT-GX-TRAVEL-002-REGRESSION-REMEDIATION-READINESS-R2.tsv|tests/constructions/AcceptabilityANotA.json|tests/constructions/ClassifierObjectNP.json|tests/constructions/QuantifiedPersonNP.json|tests/fixtures/boundary-closure-v1.json	register_and_time_expression_review	REQUIRES_EXPERT_CONTEXT_REVIEW
