id	ordinal	item_type	turn	speaker	vocabulary_ordinal	source_cantonese	source_jyutping	source_english	source_hash	previous_turn_id	next_turn_id	deduplication_relation	ingress_classification	runtime_lexical_owners	canonical_exact_owners	supporting_exact_owners	review_flags	review_state
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I082	82	lexical_entry			26	通常	tung1 soeng4	normally, usually	sha256:4fe50ae87e022813e0ec0ea8ad6326e2daf502d61bf78558c4ff47e33a612056			exact_duplicate_candidate	lexical_only_attestation	src/runtime-resources/lexicon/token-lexicon/verbs.js	src/runtime-resources/lexicon/token-lexicon/verbs.js	docs/research/PRQ2-005-HOI1-HABITUAL-ESTABLISHED-ACTIVITY-RESEARCH-R1.md		REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I083	83	lexical_entry			27	十二點後	sap6 ji6 dim2 hau6	after 12 oʼclock	sha256:af36041226cd8ed06fdc011f88263ae16f4d1f1e0f12d55fe4e71ac5b552ae9e			no_project_match	new_attestation				temporal_compositionality_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I084	84	lexical_entry			28	對身體	deoi3 san1 tai2	for the body	sha256:f7885b5cf0fb9a6fa81406438246538b8a6a59257194a5f06d1f5a9c13cc5a8d			no_project_match	new_attestation				coverb_or_relational_phrase_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I085	85	lexical_entry			29	唔好	m4 hou2	not good	sha256:db8d30b5c1710a61a3491800af40ac3980153b4a37c47b8a021e9b9b1712183a			exact_duplicate_candidate	lexical_only_attestation	src/runtime-resources/lexicon/token-lexicon/function-words-and-particles.js	src/parser/analyze-line.js|src/parser/clause-relations/graph.js|src/parser/detectors/boundaries/needs-context.js|src/parser/detectors/imperatives/clauses.js|src/parser/features/token-features.js|src/parser/tokenization/contextual-overrides.js|src/parser/tokenization/tokenize-line.js|src/plugin-entry.js|src/runtime-resources/constructions/runtime-label-registry.js|src/runtime-resources/grammar/templates/category-span-templates.js|src/runtime-resources/grammar/templates/construction-templates.js|src/runtime-resources/lexicon/formulas.js|src/runtime-resources/lexicon/token-lexicon/degree-and-formulas.js|src/runtime-resources/lexicon/token-lexicon/function-words-and-particles.js|src/runtime-resources/presentation/learner-glosses.js	data/construction-adjudication-batches/batch-15.json|data/construction-candidate-readiness.json|data/construction-identities.json|data/natural-corpus/wechat-father-daughter-001.txt|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-004-20251221/crosswalk.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-004-20251221/items.tsv|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-004-20251221/review.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-004-20251221/source.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W14-20260621/items.tsv|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W14-20260621/review.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W14-20260621/source.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W17-20260712/crosswalk.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W17-20260712/items.tsv|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W17-20260712/review.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W17-20260712/source.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W18-20260719/crosswalk.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W18-20260719/items.tsv|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W18-20260719/review.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W18-20260719/source.json|data/research-ledgers/glossika-week14-claim-source.json|data/research-ledgers/glossika-week14-followup-candidates.json|data/research-ledgers/glossika-week18-claim-source.json|data/research-ledgers/glossika-week18-followup-candidates.json|data/slot-model.json|docs/releases/v0.5.212-negated-lexicalized-stative-retirement-audit.json|docs/research/AB30-CORPUS-CANDIDATE-REVIEW-R1.md|docs/research/CONSTRUCTION-ADJUDICATION-BATCH-15.md|docs/research/CP022-IMPLEMENTATION-BACKLOG-CP021B-R37.tsv|docs/research/CP025-P1-PFV01-SPEAKER-A-RAW-R2.md|docs/research/CP040-P1-FINAL-REACHABLE-WRAPPER-AUDIT-R1.md|docs/research/CP056-P1-NEGATED-LEXICALIZED-STATIVE-RETIREMENT-R1.md|docs/research/DIRECTIVE-SUGGESTION-PRIORITY-SOURCE-MAP-CP021B-R27.md|docs/research/DORMANT-LABEL-RETIREMENT-AUDIT-v0.5.183-R1.tsv|docs/research/EVALUATION-PACKET-BLUEPRINTS-CP021B-R37.json|docs/research/GLOSSIKA-YUEHK-A1-W14-20260621-RESEARCH.md|docs/research/GLOSSIKA-YUEHK-A1-W18-20260719-RESEARCH.md|docs/research/LANE-03-FRAGMENTS-DISCOURSE-SOURCE-MAP-CP021B-R17.md|docs/research/LANE-03-RESIDUAL-FRAGMENT-SUBTYPES-SOURCE-MAP-CP021B-R18.md|docs/research/LANE-10-STATIVE-PREDICATION-SOURCE-MAP-CP021B-R8.md|docs/research/NATIVE-CORPUS-WECHAT-GUANGXI-TRAVEL-002.md|docs/research/PARSER-CONSTRUCTION-CANONICAL-CONSOLIDATION-MATRIX-CP021B-R35.tsv|docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R37.tsv|docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R37.tsv|docs/research/PARSER-CONSTRUCTION-SOURCE-REGISTER-CP021B-R37.tsv|docs/research/PRQ2-035-NING4JYUN6-DOU1-COMMITTED-PREFERENCE-COLLISION-AUDIT-R1.tsv|docs/research/PRQ2-035-NING4JYUN6-DOU1-COMMITTED-PREFERENCE-RESEARCH-R1.md|docs/research/PRQ2-035-NING4JYUN6-DOU1-COMMITTED-PREFERENCE-SOURCE-VERIFICATION-R1.tsv|docs/research/RETIRED-CONSTRUCTION-ARCHIVE-v0.5.183-R1.tsv|docs/research/RETIRED-CONSTRUCTION-ARCHIVE-v0.5.186-R1.tsv|docs/research/UC-RQ-019-CLAUSE-FINAL-TAG-QUESTION-RESEARCH-R1.md|docs/research/UC-RQ-019-CLAUSE-FINAL-TAG-QUESTION-SOURCE-VERIFICATION-R1.tsv|docs/research/WECHAT-GX-TRAVEL-002-ADJUDICATION-REPORT.md|docs/research/WECHAT-GX-TRAVEL-002-LEXICON-JYUTPING-VERIFICATION-R2.md|grammar/lexicalized_only/FormulaDiscourseUnit.md|grammar/research_pending/ProhibitiveImperative.md|grammar/retired/README.md|grammar/unsupported_generalization/SuggestionQuestion.md|test-data/a1-context-status-fixture.tsv|test-data/cp021b-lx1-construction-freeze-baseline.json|test-data/native-speaker-naturalness-evidence-v1.json|test-data/native-speaker-naturalness-evidence-v1.tsv|test-data/natural-corpus-wechat-father-daughter-001-turns.json|test-data/natural-corpus-wechat-father-daughter-001-turns.tsv|test-data/natural-corpus-wechat-father-daughter-001-units.json|test-data/natural-corpus-wechat-father-daughter-001-units.tsv|test-data/natural-corpus-wechat-guangxi-travel-002-raw.txt|test-data/natural-corpus-wechat-guangxi-travel-002-turns.json|test-data/natural-corpus-wechat-guangxi-travel-002-turns.tsv|test-data/natural-corpus-wechat-guangxi-travel-002-units.json|test-data/natural-corpus-wechat-guangxi-travel-002-units.tsv|test-data/pre-intermediate-gold-corpus.tsv|test-data/review-only-readiness.tsv|test-data/w17-corpus-semantic-disposition.tsv|test-data/w17-functional-corpus.tsv|test-data/w17-glossika-corpus.tsv|test-data/WECHAT-GX-TRAVEL-002-ADJUDICATION-MATRIX.json|test-data/WECHAT-GX-TRAVEL-002-ADJUDICATION-MATRIX.tsv|test-data/WECHAT-GX-TRAVEL-002-LEXICON-JYUTPING-READINESS-R1.json|test-data/WECHAT-GX-TRAVEL-002-LEXICON-JYUTPING-READINESS-R1.tsv|test-data/WECHAT-GX-TRAVEL-002-LEXICON-JYUTPING-VERIFICATION-R2.json|test-data/WECHAT-GX-TRAVEL-002-LEXICON-JYUTPING-VERIFICATION-R2.tsv|test-data/WECHAT-GX-TRAVEL-002-LEXICON-PATCH-BLUEPRINT-R2.json|test-data/WECHAT-GX-TRAVEL-002-LEXICON-PATCH-BLUEPRINT-R2.tsv|test-data/WECHAT-GX-TRAVEL-002-LEXICON-PATCH-TEST-MATRIX-R2.tsv|test-data/WECHAT-GX-TRAVEL-002-LEXICON-SOURCE-REGISTER-R2.tsv|test-data/WECHAT-GX-TRAVEL-002-QUEUE-G-grammar_research_external_evidence.tsv|test-data/WECHAT-GX-TRAVEL-002-QUEUE-L-lexicon_jyutping_enrichment.tsv|test-data/WECHAT-GX-TRAVEL-002-QUEUE-R-accepted_behavior_regression.tsv|test-data/WECHAT-GX-TRAVEL-002-REGRESSION-REMEDIATION-READINESS-R2.json|test-data/WECHAT-GX-TRAVEL-002-REGRESSION-REMEDIATION-READINESS-R2.tsv|tests/constructions/ProhibitiveImperative.json|tests/fixtures/regression-snapshots.json		REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I086	86	lexical_entry			30	所以	so2 ji5	therefore, so	sha256:33217fc2c0b96183d1341558eac29eb8ad55f255ec4ab4ef6a30cef65ec02625			exact_duplicate_candidate	lexical_only_attestation	src/runtime-resources/lexicon/token-lexicon/function-words-and-particles.js	src/parser/clause-relations/graph.js|src/parser/clause-relations/markers.js|src/plugin-entry.js|src/runtime-resources/lexicon/token-lexicon/function-words-and-particles.js	data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-003-20251214/crosswalk.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-003-20251214/items.tsv|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-003-20251214/review.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-003-20251214/source.json|docs/research/EVALUATION-PACKET-BLUEPRINTS-CP021B-R37.json|docs/research/PARSER-CONSTRUCTION-CANONICAL-CONSOLIDATION-MATRIX-CP021B-R35.tsv|docs/research/PARSER-CONSTRUCTION-INTERNAL-DISPOSITION-MATRIX-CP021B-R34.tsv|docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R37.tsv|docs/research/PRQ2-009-GEI3JIN4-PREMISE-RESPONSE-COLLISION-AUDIT-R1.tsv|docs/research/PRQ2-009-GEI3JIN4-PREMISE-RESPONSE-RESEARCH-R1.md|docs/research/UC-RQ-001-GENERAL-ZOENG1-DISPOSAL-NATURAL-ATTESTATION-R1.tsv|test-data/cp021b-lx1-construction-freeze-baseline.json|test-data/native-speaker-naturalness-evidence-v1.json|test-data/native-speaker-naturalness-evidence-v1.tsv|test-data/pre-intermediate-gold-corpus.tsv|tests/constructions/ClauseRelationEdge.json|tests/constructions/ClauseRelationGraph.json|tests/constructions/ClauseRelationMemberSpan.json|tests/constructions/ClauseSpan.json|tests/constructions/DirectionalMotionVP.json|tests/constructions/ImpersonalEnvironmentalClause.json|tests/constructions/NegatedDirectionalMotionVP.json|tests/constructions/QuantifiedPersonNP.json|tests/fixtures/regression-snapshots.json		REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I087	87	lexical_entry			31	改	goi2	to change	sha256:227a6b6a0173780009e496d8befcab53f91ed35431e062743f70de4cfd58ece9			exact_duplicate_candidate	lexical_only_attestation	src/runtime-resources/lexicon/token-lexicon/study-suite.js	src/runtime-resources/lexicon/token-lexicon/study-suite.js|src/runtime-resources/pronunciation/unknown-cjk-jyutping-fallback.js	docs/research/CP024-P0-L45-CODE-REFERENCE-INVENTORY-R1.tsv|docs/research/CP024-P0-L45-VERB-VALENCY-INVENTORY-R1.tsv|docs/research/PRQ2-001-YAU5-MOU5-DAK1-AVAILABILITY-COLLISION-AUDIT-R1.tsv|docs/research/PRQ2-001-YAU5-MOU5-DAK1-AVAILABILITY-RESEARCH-R1.md|docs/research/PRQ2-003-JYUT6-SCALAR-PROGRESSION-SOURCE-VERIFICATION-R1.tsv|docs/research/UC-RQ-001-GENERAL-ZOENG1-DISPOSAL-NATURAL-ATTESTATION-R1.tsv		REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I088	88	lexical_entry			32	十點半	sap6 dim2 bun3	10: 30	sha256:05bb0888eb0df5007038805ef9f7884444b11c40f4200ae47f6b0d5b697e633a			no_project_match	new_attestation					REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I089	89	lexical_entry			33	早瞓早起	zou2 fan3 zou2 hei2	sleep early, wake early	sha256:ce331829b3c4ee284f0dcf79831777b44d712b2da82c70bde60e69b9d1454db7			no_project_match	new_attestation				parallel_formula_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I090	90	lexical_entry			34	健康	gin6 hong1	healthy	sha256:0bb8eb2cb07f2dc1118f8a79b6412ab7123bac348cbeb8b4be94ee36abc6bdf5			exact_duplicate_candidate	exact_duplicate			data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W15-20260628/items.tsv|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W15-20260628/review.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W15-20260628/source.json|docs/research/GLOSSIKA-YUEHK-A1-W15-20260628-RESEARCH.md|docs/research/PRQ2-005-HOI1-HABITUAL-ESTABLISHED-ACTIVITY-COLLISION-AUDIT-R1.tsv|docs/research/PRQ2-005-HOI1-HABITUAL-ESTABLISHED-ACTIVITY-RESEARCH-R1.md		REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I091	91	lexical_entry			35	睇書	tai2 syu1	to read books	sha256:6e097098ced4fc9f48997803278b022e84f740c7d2eee3370f7ba7a34642c6e8			exact_duplicate_candidate	exact_duplicate		src/runtime-resources/lexicon/productive-vo.js|src/runtime-resources/presentation/learner-glosses.js	data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W14-20260621/items.tsv|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W14-20260621/review.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W14-20260621/source.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W16-20260705/items.tsv|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W16-20260705/review.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W16-20260705/source.json|docs/research/AB30-ZO-R-HKCANCOR-CLAIM-CROSS-REFERENCE-R2.md|docs/research/CP024-P0-L45-CODE-REFERENCE-INVENTORY-R1.tsv|docs/research/CP024-P0-L45-PRODUCTIVE-VO-SEED-INVENTORY-R1.tsv|docs/research/GLOSSIKA-WEEK16-LEXICON-PROVENANCE.md|docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R37.tsv|docs/research/UC-RQ-029-ZYU6-DURATIVE-COLLISION-AUDIT-R1.tsv|docs/research/UC-RQ-029-ZYU6-DURATIVE-DISPOSITION-R1.md|docs/research/UC-RQ-029-ZYU6-DURATIVE-SOURCE-VERIFICATION-R1.tsv|test-data/CP023-P1-PROG01-visible-research-packet.tsv|test-data/pre-intermediate-gold-corpus.tsv|tests/tooling/lexicon/glossika-week16-runtime-lexicon.test.js		REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I092	92	lexical_entry			36	小說	siu2 syut3	novel	sha256:1a0d636366fe3f281625d63397af24c9f0a13cbc8f5d4f24a693a2f59e2d5895			no_project_match	new_attestation					REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I093	93	lexical_entry			37	雜誌	zaap6 zi3	magazine	sha256:4df6f8a8e892290a62bde0fa224f57e260e555003ce64ceeaf6236ed1aadf856			no_project_match	new_attestation					REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I094	94	lexical_entry			38	乜都	mat1 dou1	anything, everything	sha256:8360e62c4a13a1a70c49cdb07951a5a552c2db0f596ebbf6813f8752837b4adc			exact_duplicate_candidate	exact_duplicate			docs/research/PRQ2-007-HEI2SOENG5LAI4-INCHOATIVE-ASPECT-COLLISION-AUDIT-R1.tsv|docs/research/PRQ2-007-HEI2SOENG5LAI4-INCHOATIVE-ASPECT-RESEARCH-R1.md	wh_dou1_interpretation_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I095	95	lexical_entry			39	一個月	jat1 go3 jyut6	one month	sha256:504681ef33d290114a229c149ad193feba27b4cb8916c9d3930044467f643a0b			exact_duplicate_candidate	exact_duplicate			data/natural-corpus/wechat-father-daughter-001.txt|docs/research/EVALUATION-PACKET-BLUEPRINTS-CP021B-R37.json|docs/research/PARSER-CONSTRUCTION-CANONICAL-CONSOLIDATION-MATRIX-CP021B-R35.tsv|docs/research/PARSER-CONSTRUCTION-INTERNAL-DISPOSITION-MATRIX-CP021B-R34.tsv|docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R37.tsv|docs/research/TEMPORAL-EXPRESSIONS-SOURCE-MAP-CP021B-R12.md|test-data/cp021b-lx1-construction-freeze-baseline.json|test-data/natural-corpus-wechat-father-daughter-001-turns.json|test-data/natural-corpus-wechat-father-daughter-001-turns.tsv|test-data/natural-corpus-wechat-father-daughter-001-units.json|test-data/natural-corpus-wechat-father-daughter-001-units.tsv|tests/constructions/NeedsContext.json|tests/constructions/QuantifiedTimeNP.json|tests/fixtures/regression-snapshots.json	time_frame_measure_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I096	96	lexical_entry			40	本	bun2	classifier for books	sha256:8b4c6f806ed116dfea05836cc48d0dc5942bd93a20404fbb8d0e2b03061edf10			exact_duplicate_candidate	lexical_only_attestation	src/runtime-resources/lexicon/token-lexicon/verbs.js	src/parser/detectors/np/token-splits.js|src/parser/orchestration/wrap-core.js|src/parser/tokenization/lexical-selection.js|src/plugin-entry.js|src/runtime-resources/grammar/classifier-head-rules.js|src/runtime-resources/lexicon/token-lexicon/places-and-times.js|src/runtime-resources/lexicon/token-lexicon/verbs.js|src/runtime-resources/presentation/learner-glosses.js	data/construction-adjudication-batches/batch-05.json|data/construction-adjudication-batches/batch-06.json|data/construction-adjudication-batches/batch-11.json|data/construction-adjudication-batches/batch-13.json|data/construction-adjudication-batches/batch-17.json|data/construction-identities.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W19-20260726/crosswalk.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W19-20260726/items.tsv|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W19-20260726/review.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W19-20260726/source.json|data/research-ledgers/glossika-week19-claim-source.json|data/research-ledgers/glossika-week19-classifier-compatibility.json|data/research-ledgers/glossika-week19-followup-candidates.json|data/research-ledgers/glossika-week19-lexical-numeral-candidates.json|docs/current/NOUN-PHRASE-SUBSYSTEM.md|docs/research/CONSTRUCTION-ADJUDICATION-BATCH-02.md|docs/research/CONSTRUCTION-ADJUDICATION-BATCH-05.md|docs/research/CONSTRUCTION-ADJUDICATION-BATCH-06.md|docs/research/CP021B-NATIVE-NATURALNESS-INGESTION.md|docs/research/CP029-P1-PFV01-BOUNDARY-INVENTORY-R1.tsv|docs/research/CP037-P1-NOMINAL-WRAPPER-AUDIT-R1.md|docs/research/CP038-P1-SPEECH-TRANSFER-COMPLEMENT-WRAPPER-AUDIT-R1.md|docs/research/CP061-P1-HIGH-FANOUT-BOUNDARY-CLOSURE-R1.md|docs/research/EVALUATION-PACKET-BLUEPRINTS-CP021B-R37.json|docs/research/FINAL-LANGUAGE-LABEL-COVERAGE-SOURCE-MAP-CP021B-R33.md|docs/research/GLOSSIKA-YUEHK-A1-W19-20260726-RESEARCH.md|docs/research/LANE-06-CLASSIFIER-NP-SOURCE-MAP-CP021B-R5.md|docs/research/LANE-10-MEASURE-SCALAR-SOURCE-MAP-CP021B-R19.md|docs/research/PARSER-CONSTRUCTION-CANONICAL-CONSOLIDATION-MATRIX-CP021B-R35.tsv|docs/research/PARSER-CONSTRUCTION-INTERNAL-DISPOSITION-MATRIX-CP021B-R34.tsv|docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R37.tsv|docs/research/PARSER-CONSTRUCTION-SOURCE-REGISTER-CP021B-R37.tsv|docs/research/PRQ2-006-LOK6HEOI3-CONTINUATIVE-ASPECT-COLLISION-AUDIT-R1.tsv|docs/research/PRQ2-006-LOK6HEOI3-CONTINUATIVE-ASPECT-RESEARCH-R1.md|docs/research/PRQ2-007-HEI2SOENG5LAI4-INCHOATIVE-ASPECT-COLLISION-AUDIT-R1.tsv|docs/research/PRQ2-007-HEI2SOENG5LAI4-INCHOATIVE-ASPECT-RESEARCH-R1.md|docs/research/PRQ2-015-MUI5-GO3GO3-DOU1-DISTRIBUTIVE-QUANTIFICATION-COLLISION-AUDIT-R1.tsv|docs/research/PRQ2-015-MUI5-GO3GO3-DOU1-DISTRIBUTIVE-QUANTIFICATION-RESEARCH-R1.md|docs/research/survey-derived/Survey/SURVEY-EXPORT-2026-07-24-1538-AGGREGATE-R2.md|docs/research/survey-derived/Survey/SURVEY-EXPORT-2026-07-24-1538-AGGREGATE-SUMMARY-R2.json|docs/research/survey-derived/SV-RQ-001-007/SV-RQ-001-007-ROUND-1.md|docs/research/survey-derived/SV-RQ-001-007/SV-RQ-001-007-SOURCE-LEDGER.json|docs/research/survey-derived/SV-RQ-008-010/SV-RQ-008-010-ROUND-2.md|docs/research/survey-derived/SV-RQ-008/SV-RQ-008-FOLLOW-UP-DESIGN.md|docs/research/survey-derived/SV-RQ-008/SV-RQ-008-RESEARCH-NOTE.md|docs/research/UC-RQ-002-INVERTED-DOUBLE-OBJECT-COLLISION-AUDIT-R1.tsv|docs/research/UC-RQ-002-INVERTED-DOUBLE-OBJECT-RESEARCH-R1.md|docs/research/UC-RQ-003-DOUBLE-OBJECT-ORDER-ALTERNATION-COLLISION-AUDIT-R1.tsv|docs/research/UC-RQ-003-DOUBLE-OBJECT-ORDER-ALTERNATION-RESEARCH-R1.md|docs/research/UC-RQ-004-005-COMPARISON-HKCANCOR-ATTESTATION-R1.md|docs/research/UC-RQ-025-NULL-ARGUMENT-ZERO-ANAPHORA-COLLISION-AUDIT-R1.tsv|docs/research/UC-RQ-025-NULL-ARGUMENT-ZERO-ANAPHORA-RESEARCH-R1.md|docs/research/UC-RQ-033-DAK1-POSTVERBAL-CONSTRUCTION-CONTRAST-RESEARCH-R1.md|docs/research/UC-RQ-033-DAK1-POSTVERBAL-CONSTRUCTION-CONTRAST-SOURCE-VERIFICATION-R1.tsv|grammar/parser_heuristic/DemonstrativeClassifierNP.md|grammar/research_pending/PossessiveClassifierNP.md|grammar/research_pending/QuantifiedClassifierNP.md|test-data/cp021b-lx1-construction-freeze-baseline.json|test-data/grammar-claim-source-edges-CP021A.tsv|test-data/native-speaker-naturalness-evidence-v1.json|test-data/native-speaker-naturalness-evidence-v1.tsv|test-data/pre-intermediate-gold-corpus.tsv|tests/constructions/ApproximateQuantity.json|tests/constructions/AssociativeNP.json|tests/constructions/ClauseRelationGraph.json|tests/constructions/ClauseSpan.json|tests/constructions/CoordinatedNP.json|tests/constructions/DemonstrativeClassifierNP.json|tests/constructions/DiMarkedNP.json|tests/constructions/DirectionalMotionVP.json|tests/constructions/FocusParticleFrame.json|tests/constructions/HeadlessDemonstrativeClassifierNP.json|tests/constructions/LexicalGiveRelation.json|tests/constructions/LocativeExistentialClause.json|tests/constructions/MeasureExpression.json|tests/constructions/ModifiedNP.json|tests/constructions/ModifierNP.json|tests/constructions/MotionGoalVP.json|tests/constructions/NominalPredicateClause.json|tests/constructions/OvertHeadDemonstrativeClassifierNP.json|tests/constructions/PossessiveClassifierNP.json|tests/constructions/PostverbalZoPerfectiveVP.json|tests/constructions/QuantifiedClassifierNP.json|tests/constructions/QuantifiedPersonNP.json|tests/constructions/QuantifiedTimeNP.json|tests/constructions/RelativeClauseNP.json|tests/constructions/SourceMotionClause.json|tests/constructions/TimeNP.json|tests/constructions/TopicComment.json|tests/constructions/TransitiveVP.json|tests/constructions/VerbComplementVP.json|tests/constructions/WhClassifierQuestion.json|tests/fixtures/boundary-closure-v1.json|tests/fixtures/np-subsystem.json|tests/fixtures/regression-snapshots.json|tests/run-regression.js|tests/tooling/corpus-review/test_aa07_hkcancor_profile.py|tests/tooling/corpus-review/workbench.test.js	classifier_compatibility_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I097	97	lexical_entry			41	討論	tou2 leon6	to discuss	sha256:9edda31a791bbf5214b789d672f37cfbe624e1699566dbb590c34684a38f0f7a			exact_duplicate_candidate	exact_duplicate			docs/research/CP025-P1-PFV01-SPEAKER-A-RAW-R2.md		REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I098	98	lexical_entry			42	主意	zyu2 ji3	idea	sha256:32120e4918e1738247318fd40517e5ca73db0b4d6c78f33b61dad504299f171e			exact_duplicate_candidate	lexical_only_attestation	src/runtime-resources/lexicon/token-lexicon/things.js	src/parser/features/token-features.js|src/runtime-resources/lexicon/formulas.js|src/runtime-resources/lexicon/token-lexicon/things.js	docs/research/LANE-03-FRAGMENTS-DISCOURSE-SOURCE-MAP-CP021B-R17.md		REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I099	99	lexical_entry			43	讀書會	duk6 syu1 wui5	book club	sha256:713630ec9121fb5a041af6e748733d10bcc41fc294ed81d06ed331b3ef6067ac			no_project_match	new_attestation				lexicalized_compound_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I100	100	lexical_entry			44	咖啡店	gaa3 fe1 dim3	coffee shop	sha256:ebc8f4f20461781d93db009829607533c0aaa27dd2ef68d1f7906d10d6773743			no_project_match	new_attestation					REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I101	101	lexical_entry			45	輪流	leon4 lau4	to take turns	sha256:02c88647c88a1767ae25b4d3f85757af77ae2944e66c2bd00bf20dda719350d5			no_project_match	new_attestation				reciprocal_distribution_review	REQUIRES_EXPERT_CONTEXT_REVIEW
