runtime_label	claim_layer	current_linguistic_status	runtime_embedded_status	status_alignment	linguistic_confidence_state	implementation_lifecycle	runtime_code_reference_count	accepted_fixture_count	accepted_fixture_origin_count	visible_or_focused_test_status	render_review_status	held_out_status	regression_status	code_document_alignment_status	productive_acceptance_eligible	note
ScalarValueQuestion	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_without_accepted_fixtures	11	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
SchedulingQuestion	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_without_accepted_fixtures	4	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
SeemingPerfectiveResultClause	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_without_accepted_fixtures	4	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
SerialVerbPurposeChain	language	research_pending	research_pending	ALIGNED	not_assigned_research_pending	runtime_referenced_with_accepted_fixtures	23	5	1	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
SourceMotionClause	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_with_accepted_fixtures	7	4	1	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
SpeechTransferClause	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_without_accepted_fixtures	2	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
StativeNominalComplement	language	research_pending	research_pending	ALIGNED	not_assigned_research_pending	runtime_referenced_with_accepted_fixtures	7	1	1	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
StativePredicate	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_with_accepted_fixtures	14	6	9	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
SuggestionQuestion	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_without_accepted_fixtures	3	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
TemporalAdverbialClause	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_without_accepted_fixtures	1	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
TemporalClause	language	research_pending	research_pending	ALIGNED	not_assigned_research_pending	runtime_referenced_with_accepted_fixtures	9	6	4	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
TimeNP	language	research_pending	research_pending	ALIGNED	not_assigned_research_pending	runtime_referenced_with_accepted_fixtures	4	1	1	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
TimeToActionFrame	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_without_accepted_fixtures	5	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
Topic	internal	parser_heuristic	parser_heuristic	ALIGNED	low	runtime_referenced_without_accepted_fixtures	21	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	not_applicable_or_internal	false	Runtime metadata and current governance agree in v0.5.184.
TopicComment	internal	parser_heuristic	parser_heuristic	ALIGNED	low	runtime_referenced_with_accepted_fixtures	10	1	1	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	not_applicable_or_internal	false	Runtime metadata and current governance agree in v0.5.184.
TopicCommentClause	internal	parser_heuristic	parser_heuristic	ALIGNED	low	no_runtime_reference_or_accepted_fixture	0	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	not_applicable_or_internal	false	Runtime metadata and current governance agree in v0.5.184.
TransformationResultFrame	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_without_accepted_fixtures	4	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
TransformationResultPredicate	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_without_accepted_fixtures	4	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
TransitiveVP	language	research_pending	research_pending	ALIGNED	not_assigned_research_pending	runtime_referenced_with_accepted_fixtures	34	30	20	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
VPComplementFrame	internal	parser_heuristic	parser_heuristic	ALIGNED	low	runtime_referenced_without_accepted_fixtures	13	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	not_applicable_or_internal	false	Runtime metadata and current governance agree in v0.5.184.
VerbComplementVP	language	research_pending	research_pending	ALIGNED	not_assigned_research_pending	runtime_referenced_with_accepted_fixtures	15	9	8	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
VocativeAddressTerm	language	lexicalized_only	lexicalized_only	ALIGNED	low	runtime_referenced_without_accepted_fixtures	7	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
WhClassifierQuestion	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_with_accepted_fixtures	4	3	2	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
