candidate_id	query_id	profile_kind	tokenization_kind	matched_surface_span	source_file	source_file_sha256	file_index_zero_based	turn_index_zero_based	token_index_zero_based	participant	recording_date	utterance_initial	utterance_final	preceding_lexical_token_count	following_lexical_token_count	following_predicate_candidate	nearest_left_lexical_word	nearest_left_lexical_pos	nearest_left_lexical_ud_pos	nearest_right_lexical_word	nearest_right_lexical_pos	nearest_right_lexical_ud_pos	text	previous_text	next_text	matched_tokens_json	tokens_json	annotation_status
jmd-62afd3e69b1615d768a5	HKCANCOR-JAU-MOU-DAK-R1	negative_mou_dak	single_token_mou_dak	冇得	FC-055_v2.cha	9240a3126c82dce64b5d2ddb7b81d4240c371bc4a991e440297dfedc78a7a3f6	29	216	4	XXF	1997-08-22	false	false	4	2	true	講	v	VERB	講	v	VERB	噉你噉講冇得講喇.	"阿叻話齋""專業又係你班業餘."	我覺得炒股票好似真係好容易揾錢.	"[{""word"":""冇得"",""pos"":""v"",""jyutping"":""mou5dak1""}]"	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""噉"",""pos"":""r"",""jyutping"":""gam2""},{""word"":""講"",""pos"":""v"",""jyutping"":""gong2""},{""word"":""冇得"",""pos"":""v"",""jyutping"":""mou5dak1""},{""word"":""講"",""pos"":""v"",""jyutping"":""gong2""},{""word"":""喇"",""pos"":""y"",""jyutping"":""laa1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-0d1f9e5f277b0cee37ce	HKCANCOR-JAU-MOU-DAK-R1	negative_mou_dak	single_token_mou_dak	冇得	FC-055_v2.cha	9240a3126c82dce64b5d2ddb7b81d4240c371bc4a991e440297dfedc78a7a3f6	29	331	8	XXF	1997-08-22	false	false	7	1	true	都	d	ADV	睇	v	VERB	帶咗人食飯,而家乜嘢都冇得睇.	最衰係你喇.	小芙蓉.	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""}]"	"[{""word"":""帶"",""pos"":""v"",""jyutping"":""daai3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""人"",""pos"":""n"",""jyutping"":""jan4""},{""word"":""食飯"",""pos"":""v"",""jyutping"":""sik6faan6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""而家"",""pos"":""t"",""jyutping"":""ji4gaa1""},{""word"":""乜嘢"",""pos"":""r"",""jyutping"":""mat1je5""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""},{""word"":""睇"",""pos"":""v"",""jyutping"":""tai2""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-20a02f1b213a7346c3ee	HKCANCOR-JAU-MOU-DAK-R1	affirmative_yau_dak_split_diagnostic	split_jau_or_mou_plus_dak	有得	FC-056_v2.cha	b18efc20cede350d53f2adca793f6102ee87bdb5295b9b462a790b22d037eb8c	30	64	2	XXY	1997-10-15	false	false	2	5	true	蚊	q	NOUN	交易	v	VERB	千二蚊有得交易啊,一部機.	價錢而家平喇.	改埋機,有埋手掣.	"[{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""得"",""pos"":""u"",""jyutping"":""dak1""}]"	"[{""word"":""千二"",""pos"":""m"",""jyutping"":""cin1ji6""},{""word"":""蚊"",""pos"":""q"",""jyutping"":""man1""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""得"",""pos"":""u"",""jyutping"":""dak1""},{""word"":""交易"",""pos"":""v"",""jyutping"":""gaau1jik6""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""部"",""pos"":""q"",""jyutping"":""bou6""},{""word"":""機"",""pos"":""n"",""jyutping"":""gei1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-b0d3e0f0402e1ae7d2e9	HKCANCOR-JAU-MOU-DAK-R1	affirmative_yau_dak	single_token_yau_dak	有得	FC-056_v2.cha	b18efc20cede350d53f2adca793f6102ee87bdb5295b9b462a790b22d037eb8c	30	102	4	XXX	1997-10-15	false	false	4	6	true	先	d	ADV	賣	v	VERB	即係係鴨寮街先有得賣𡃉喇,啲垃圾佬度.	噉吖雖然而家紅白機𠻺而家fadeout咗喇,已經-已經冇𡃉喇已經.	噉樣其實就,其實你覺得呢,打機哩項嗜好你點睇?	"[{""word"":""有得"",""pos"":""v"",""jyutping"":""jau5dak1""}]"	"[{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""鴨寮街"",""pos"":""xs"",""jyutping"":""aap3liu4gaai1""},{""word"":""先"",""pos"":""d"",""jyutping"":""sin1""},{""word"":""有得"",""pos"":""v"",""jyutping"":""jau5dak1""},{""word"":""賣"",""pos"":""v"",""jyutping"":""maai6""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""喇"",""pos"":""y"",""jyutping"":""laa1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""啲"",""pos"":""r"",""jyutping"":""di1""},{""word"":""垃圾佬"",""pos"":""n"",""jyutping"":""laap6saap3lou2""},{""word"":""度"",""pos"":""f"",""jyutping"":""dou6""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-ab6fa06da402fc164f5f	HKCANCOR-JAU-MOU-DAK-R1	affirmative_yau_dak	single_token_yau_dak	有得	FC-101_v2.cha	6ea8fb15323f1b5b3017f243d968ae2b36d0ea1097e4fec84723242a2e023041	31	4	5	XXG	1995-12-29	false	false	5	4	false	就	d	ADV	成日	d	ADV	佢嗰份工就有得成日返大陸嘅.	marketing嗰啲噉嘅嘢囖.	噉我自己又鍾意成日周圍去𠺢嗎.	"[{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""}]"	"[{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""嗰"",""pos"":""r"",""jyutping"":""go2""},{""word"":""份"",""pos"":""q"",""jyutping"":""fan6""},{""word"":""工"",""pos"":""n"",""jyutping"":""gung1""},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""},{""word"":""成日"",""pos"":""d"",""jyutping"":""seng4jat6""},{""word"":""返"",""pos"":""v"",""jyutping"":""faan1""},{""word"":""大陸"",""pos"":""ns"",""jyutping"":""daai6luk6""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-7ce58a02d186d2ad0312	HKCANCOR-JAU-MOU-DAK-R1	negative_mou_dak	single_token_mou_dak	冇得	FC-101_v2.cha	6ea8fb15323f1b5b3017f243d968ae2b36d0ea1097e4fec84723242a2e023041	31	127	2	XXB	1995-12-29	false	false	2	17	true	呢	y1	PART	食	v	VERB	佢呢冇得食泡菜呢,佢哋逼住呢喺度買外國嗰啲醃咗嗰啲泡菜食喎.	有辣醬啊,辣膏啊,誒辣油啊.	喀.	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""}]"	"[{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""},{""word"":""食"",""pos"":""v"",""jyutping"":""sik6""},{""word"":""泡菜"",""pos"":""n"",""jyutping"":""paau3coi3""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""佢哋"",""pos"":""r"",""jyutping"":""keoi5dei6""},{""word"":""逼"",""pos"":""v"",""jyutping"":""bik1""},{""word"":""住"",""pos"":""u"",""jyutping"":""zyu6""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""喺度"",""pos"":""d"",""jyutping"":""hai2dou6""},{""word"":""買"",""pos"":""v"",""jyutping"":""maai5""},{""word"":""外國"",""pos"":""n"",""jyutping"":""ngoi6gwok3""},{""word"":""嗰啲"",""pos"":""r"",""jyutping"":""go2di1""},{""word"":""醃"",""pos"":""v"",""jyutping"":""jip3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""嗰啲"",""pos"":""r"",""jyutping"":""go2di1""},{""word"":""泡菜"",""pos"":""n"",""jyutping"":""paau3coi3""},{""word"":""食"",""pos"":""v"",""jyutping"":""sik6""},{""word"":""喎"",""pos"":""y"",""jyutping"":""wo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-52ccdf0568ab3134d6f2	HKCANCOR-JAU-MOU-DAK-R1	affirmative_yau_dak	single_token_yau_dak	有得	FC-103_v2.cha	7925d9e37ec562965f598ebe225c43503865e03be344815bf1c5e6f40cb67f05	32	19	11	XXB	1995-12-21	false	true	9	0	false	又	d	ADV				所以都-都幾開心吖,BBQ呢又有得.	係啊.	都好耐冇燒過嘢食啊.	"[{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""}]"	"[{""word"":""所以"",""pos"":""c"",""jyutping"":""so2ji5""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""幾"",""pos"":""d"",""jyutping"":""gei2""},{""word"":""開心"",""pos"":""a"",""jyutping"":""hoi1sam1""},{""word"":""吖"",""pos"":""y"",""jyutping"":""aa1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""BBQ"",""pos"":""xv"",""jyutping"":null},{""word"":""呢"",""pos"":""y"",""jyutping"":""ne1""},{""word"":""又"",""pos"":""d"",""jyutping"":""jau6""},{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-7b5688d3050210fba2da	HKCANCOR-JAU-MOU-DAK-R1	affirmative_yau_dak	single_token_yau_dak	有得	FC-106a_v2.cha	44eff3fa5ca6b53344bd5d64ad3c7a36c51c2707c411d06a307fbd0d93eacdbb	35	93	1	XXB	1996-01-06	false	false	1	1	true	重	d	ADV	食	v	VERB	重有得食?	咪係囖.	收十一點吖嗎.	"[{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""}]"	"[{""word"":""重"",""pos"":""d"",""jyutping"":""zung6""},{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""},{""word"":""食"",""pos"":""v"",""jyutping"":""sik6""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-7228ab15c0309c98998c	HKCANCOR-JAU-MOU-DAK-R1	negative_mou_dak	single_token_mou_dak	冇得	FC-106b_v2.cha	7d29a8affa8870dbd0a22592241753942dedbcba4f42fa8fd70348fb31ec4d9a	36	55	0	XXB	1996-01-06	true	false	0	2	true				睇	v	VERB	冇得睇囖.	噉點啊?	阿葉凱婷喊啊臨走嗰陣時.	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""}]"	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""},{""word"":""睇"",""pos"":""v"",""jyutping"":""tai2""},{""word"":""囖"",""pos"":""y"",""jyutping"":""lo1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-91e6d470247adc707540	HKCANCOR-JAU-MOU-DAK-R1	negative_mou_dak	single_token_mou_dak	冇得	FC-106b_v2.cha	7d29a8affa8870dbd0a22592241753942dedbcba4f42fa8fd70348fb31ec4d9a	36	58	1	XXB	1996-01-06	false	false	1	8	true	因為	c	CCONJ	睇	v	VERB	因為冇得睇SailorMoon,定因為要走啊?	係啊?	冇得睇SailorMoon啊.	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""}]"	"[{""word"":""因為"",""pos"":""c"",""jyutping"":""jan1wai6""},{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""},{""word"":""睇"",""pos"":""v"",""jyutping"":""tai2""},{""word"":""Sailor"",""pos"":""xn"",""jyutping"":null},{""word"":""Moon"",""pos"":""xn"",""jyutping"":null},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""定"",""pos"":""c"",""jyutping"":""ding6""},{""word"":""因為"",""pos"":""c"",""jyutping"":""jan1wai6""},{""word"":""要"",""pos"":""vu"",""jyutping"":""jiu3""},{""word"":""走"",""pos"":""v"",""jyutping"":""zau2""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-4d2f4a71c3fcb5a4c12d	HKCANCOR-JAU-MOU-DAK-R1	negative_mou_dak	single_token_mou_dak	冇得	FC-106b_v2.cha	7d29a8affa8870dbd0a22592241753942dedbcba4f42fa8fd70348fb31ec4d9a	36	59	0	XXA	1996-01-06	true	false	0	4	true				睇	v	VERB	冇得睇SailorMoon啊.	因為冇得睇SailorMoon,定因為要走啊?	噉帶埋餅帶落去睇咪得囖.	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""}]"	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""},{""word"":""睇"",""pos"":""v"",""jyutping"":""tai2""},{""word"":""Sailor"",""pos"":""xn"",""jyutping"":null},{""word"":""Moon"",""pos"":""xn"",""jyutping"":null},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-0b421d8f9966aca99024	HKCANCOR-JAU-MOU-DAK-R1	polar_yau_mou_dak	yau_plus_single_token_mou_dak	有冇得	FC-107_v2.cha	6a9ccf096315b60363014accae5aaedca6689638bc5f09fb6f2344c44883a1d6	37	88	13	XXB	1995-12-11	false	false	11	7	true	知	v	VERB	好似	v	VERB	唉,都話嘍,我五年後都唔知有冇得好似佢噉咯,都唔知.	不過你阿哥好鬼細.	喀.	"[{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""冇得"",""pos"":""v1"",""jyutping"":""mou5dak1""}]"	"[{""word"":""唉"",""pos"":""e"",""jyutping"":""aai5""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""話"",""pos"":""v"",""jyutping"":""waa6""},{""word"":""嘍"",""pos"":""y"",""jyutping"":""lo3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""五"",""pos"":""m"",""jyutping"":""ng5""},{""word"":""年"",""pos"":""q"",""jyutping"":""nin4""},{""word"":""後"",""pos"":""f"",""jyutping"":""hau6""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""知"",""pos"":""v"",""jyutping"":""zi1""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""冇得"",""pos"":""v1"",""jyutping"":""mou5dak1""},{""word"":""好似"",""pos"":""v"",""jyutping"":""hou2ci5""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""噉"",""pos"":""r"",""jyutping"":""gam2""},{""word"":""咯"",""pos"":""y"",""jyutping"":""lok3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""知"",""pos"":""v"",""jyutping"":""zi1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-585125070afc40c4d5a1	HKCANCOR-JAU-MOU-DAK-R1	affirmative_yau_dak	single_token_yau_dak	有得	FC-107_v2.cha	6a9ccf096315b60363014accae5aaedca6689638bc5f09fb6f2344c44883a1d6	37	212	7	XXB	1995-12-11	false	false	6	2	true	佢	r	PRON	拍戲	v	VERB	靠屋企𡃉喇,根本佢有得拍戲都.	唔知.	但係佢個樣好似吸毒噉樣,瘦到.	"[{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""}]"	"[{""word"":""靠"",""pos"":""v"",""jyutping"":""kaau3""},{""word"":""屋企"",""pos"":""n"",""jyutping"":""uk1kei2""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""喇"",""pos"":""y"",""jyutping"":""laa1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""根本"",""pos"":""d"",""jyutping"":""gan1bun2""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""},{""word"":""拍戲"",""pos"":""v"",""jyutping"":""paak3hei3""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-fe39bce00dda5e96e624	HKCANCOR-JAU-MOU-DAK-R1	negative_mou_dak	single_token_mou_dak	冇得	FC-108a_v2.cha	9c80f4488c8c32be66bc3f01baadf77bb99f9e3f6b73138a4b1e18e027f5a964	38	159	4	XXB	1995-12-22	false	false	4	3	false	而家	t	ADV	唔	d	ADV	噉咪中途而家冇得-唔讀呀?	佢係讀𡁵大學𡃉嚹已經.	係啊,不過其實我唔知啊!其實嗯-我覺得佢讀嗰個-個即係大學呢,即係唔係-即係我覺得佢自己讀唔讀都係噉囖.	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""}]"	"[{""word"":""噉"",""pos"":""r"",""jyutping"":""gam2""},{""word"":""咪"",""pos"":""d"",""jyutping"":""mai6""},{""word"":""中途"",""pos"":""f"",""jyutping"":""zung1tou4""},{""word"":""而家"",""pos"":""t"",""jyutping"":""ji4gaa1""},{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""讀"",""pos"":""v"",""jyutping"":""duk6""},{""word"":""呀"",""pos"":""y"",""jyutping"":""aa4""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-6348d35ec8361ca9aa46	HKCANCOR-JAU-MOU-DAK-R1	affirmative_yau_dak	single_token_yau_dak	有得	FC-108a_v2.cha	9c80f4488c8c32be66bc3f01baadf77bb99f9e3f6b73138a4b1e18e027f5a964	38	275	3	XXA	1995-12-22	false	false	2	2	true	喇	y	PART	聚	v	VERB	係喇,有得聚下.	係囖,咪好囖.	十幾個人啊?	"[{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""}]"	"[{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""喇"",""pos"":""y"",""jyutping"":""laa1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""},{""word"":""聚"",""pos"":""v"",""jyutping"":""zeoi6""},{""word"":""下"",""pos"":""u"",""jyutping"":""haa5""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-d9520c3fb204ec4e4e17	HKCANCOR-JAU-MOU-DAK-R1	negative_mou_dak	single_token_mou_dak	冇得	FC-108a_v2.cha	9c80f4488c8c32be66bc3f01baadf77bb99f9e3f6b73138a4b1e18e027f5a964	38	322	40	XXA	1995-12-22	false	false	33	4	true	係	v	VERB	停	v	VERB	唉!諗住嘩!死嚹,重有三年有排捱,但係發覺呢原來呢啲嘢係多到呢,根本呢,一個sem係好易過,係冇得停𡃉喺中間.	我開頭呢,喺我開頭都覺得呢,好驚啊.	未完𠺢嗎都.	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""}]"	"[{""word"":""唉"",""pos"":""e"",""jyutping"":""aai5""},{""word"":""!"",""pos"":"""",""jyutping"":null},{""word"":""諗"",""pos"":""v"",""jyutping"":""nam2""},{""word"":""住"",""pos"":""u"",""jyutping"":""zyu6""},{""word"":""嘩"",""pos"":""e"",""jyutping"":""waa3""},{""word"":""!"",""pos"":"""",""jyutping"":null},{""word"":""死"",""pos"":""v"",""jyutping"":""sei2""},{""word"":""嚹"",""pos"":""y"",""jyutping"":""laa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""重"",""pos"":""d"",""jyutping"":""zung6""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""三"",""pos"":""m"",""jyutping"":""saam1""},{""word"":""年"",""pos"":""q"",""jyutping"":""nin4""},{""word"":""有排"",""pos"":""d"",""jyutping"":""jau5paai4""},{""word"":""捱"",""pos"":""v"",""jyutping"":""ngaai4""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""但係"",""pos"":""c"",""jyutping"":""daan6hai6""},{""word"":""發覺"",""pos"":""v"",""jyutping"":""faat3gok3""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""原來"",""pos"":""d"",""jyutping"":""jyun4loi4""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""啲"",""pos"":""q"",""jyutping"":""di1""},{""word"":""嘢"",""pos"":""n"",""jyutping"":""je5""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""多"",""pos"":""a"",""jyutping"":""do1""},{""word"":""到"",""pos"":""u"",""jyutping"":""dou3""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""根本"",""pos"":""d"",""jyutping"":""gan1bun2""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""sem"",""pos"":""xn"",""jyutping"":null},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""好"",""pos"":""d"",""jyutping"":""hou2""},{""word"":""易"",""pos"":""a"",""jyutping"":""ji6""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""},{""word"":""停"",""pos"":""v"",""jyutping"":""ting4""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""喺"",""pos"":""p"",""jyutping"":""hai2""},{""word"":""中間"",""pos"":""f"",""jyutping"":""zung1gaan1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-d3c438dab92ec08f56bd	HKCANCOR-JAU-MOU-DAK-R1	negative_mou_dak	single_token_mou_dak	冇得	FC-108a_v2.cha	9c80f4488c8c32be66bc3f01baadf77bb99f9e3f6b73138a4b1e18e027f5a964	38	324	15	XXA	1995-12-22	false	false	12	29	true	係	v	VERB	停	v	VERB	係-係你忙到,根本日日係-啲時間呢係冇得停啊,你根本係淨係用來做功課,做-做哩樣做嗰樣,根本係冇時間俾你覺得呢你有時間空檔出來𡃉.	未完𠺢嗎都.	不過你都幾辛苦我覺得,重辛苦過A-level啊真係.	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""}]"	"[{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""忙"",""pos"":""a"",""jyutping"":""mong4""},{""word"":""到"",""pos"":""u"",""jyutping"":""dou3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""根本"",""pos"":""d"",""jyutping"":""gan1bun2""},{""word"":""日日"",""pos"":""q"",""jyutping"":""jat6jat6""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""啲"",""pos"":""q"",""jyutping"":""di1""},{""word"":""時間"",""pos"":""n"",""jyutping"":""si4gaan3""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""},{""word"":""停"",""pos"":""v"",""jyutping"":""ting4""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""根本"",""pos"":""d"",""jyutping"":""gan1bun2""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""淨係"",""pos"":""d"",""jyutping"":""zing6hai6""},{""word"":""用"",""pos"":""v"",""jyutping"":""jung6""},{""word"":""來"",""pos"":""vk"",""jyutping"":""lai4""},{""word"":""做"",""pos"":""v"",""jyutping"":""zou6""},{""word"":""功課"",""pos"":""n"",""jyutping"":""gung1fo3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""做"",""pos"":""v"",""jyutping"":""zou6""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""做"",""pos"":""v"",""jyutping"":""zou6""},{""word"":""哩樣"",""pos"":""r"",""jyutping"":""ni1joeng6""},{""word"":""做"",""pos"":""v"",""jyutping"":""zou6""},{""word"":""嗰樣"",""pos"":""r"",""jyutping"":""go2joeng6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""根本"",""pos"":""d"",""jyutping"":""gan1bun2""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""冇"",""pos"":""v1"",""jyutping"":""mou5""},{""word"":""時間"",""pos"":""n"",""jyutping"":""si4gaan3""},{""word"":""俾"",""pos"":""p"",""jyutping"":""bei2""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""覺得"",""pos"":""v"",""jyutping"":""gok3dak1""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""時間"",""pos"":""n"",""jyutping"":""si4gaan3""},{""word"":""空檔"",""pos"":""v"",""jyutping"":""hung1dong3""},{""word"":""出來"",""pos"":""v"",""jyutping"":""ceot1lai4""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
